seed,window,rate,k,tc,H,drift,J,tH,tD,tP,k_star
55,14,0.0,4,2,0.5226,0.4312,0.1613,0.5226,0.4312,-0.7925,3
55,15,0.0,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
55,15,0.0,1,2,0.8813,0.4113,0.5001,0.8813,0.4113,-0.7925,3
55,15,0.0,2,3,1.4855,0.5579,1.0434,1.4855,0.5579,-1.0,3
55,15,0.0,3,4,1.8464,0.5636,1.249,1.8464,0.5636,-1.161,3
55,15,0.0,4,4,1.8464,0.5636,1.249,1.8464,0.5636,-1.161,3
55,16,0.0,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
55,16,0.0,1,2,0.7496,0.5088,0.4659,0.7496,0.5088,-0.7925,3
55,16,0.0,2,3,1.2871,0.5168,0.8039,1.2871,0.5168,-1.0,3
55,16,0.0,3,4,1.8774,0.5256,1.242,1.8774,0.5256,-1.161,3
55,16,0.0,4,4,1.8774,0.5256,1.242,1.8774,0.5256,-1.161,3
55,17,0.0,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
55,17,0.0,1,3,1.0529,0.1697,0.2226,1.0529,0.1697,-1.0,3
55,17,0.0,2,4,1.5003,0.1719,0.5112,1.5003,0.1719,-1.161,3
55,17,0.0,3,5,1.9183,0.208,0.8338,1.9183,0.208,-1.2925,3
55,17,0.0,4,5,1.9183,0.208,0.8338,1.9183,0.208,-1.2925,3
55,18,0.0,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
55,18,0.0,1,2,0.7025,0.3757,0.2857,0.7025,0.3757,-0.7925,3
55,18,0.0,2,3,1.2467,0.3763,0.623,1.2467,0.3763,-1.0,3
55,18,0.0,3,4,1.4942,0.3934,0.7266,1.4942,0.3934,-1.161,3
55,18,0.0,4,4,1.4942,0.3934,0.7266,1.4942,0.3934,-1.161,3
55,19,0.0,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
55,19,0.0,1,3,0.953,0.2484,0.2014,0.953,0.2484,-1.0,3
55,19,0.0,2,4,1.523,0.2495,0.6115,1.523,0.2495,-1.161,3
55,19,0.0,3,4,1.523,0.2928,0.6548,1.523,0.2928,-1.161,3
55,19,0.0,4,4,1.523,0.2928,0.6548,1.523,0.2928,-1.161,3
55,20,0.0,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
55,20,0.0,1,3,0.7742,0.084,-0.1418,0.7742,0.084,-1.0,3
55,20,0.0,2,4,1.3605,0.0849,0.2844,1.3605,0.0849,-1.161,3
55,20,0.0,3,5,1.7843,0.2448,0.7366,1.7843,0.2448,-1.2925,3
55,20,0.0,4,5,1.7843,0.2448,0.7366,1.7843,0.2448,-1.2925,3
55,21,0.0,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
55,21,0.0,1,1,-0.0,0.2895,-0.2105,-0.0,0.2895,-0.5,3
55,21,0.0,2,1,-0.0,0.4235,-0.0765,-0.0,0.4235,-0.5,3
55,21,0.0,3,1,-0.0,0.5015,0.0015,-0.0,0.5015,-0.5,3
55,21,0.0,4,1,-0.0,0.5015,0.0015,-0.0,0.5015,-0.5,3
55,22,0.0,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
55,22,0.0,1,3,0.8167,0.298,0.1147,0.8167,0.298,-1.0,3
55,22,0.0,2,4,1.2075,0.3714,0.4179,1.2075,0.3714,-1.161,3
55,22,0.0,3,5,1.8962,0.5579,1.1616,1.8962,0.5579,-1.2925,3
55,22,0.0,4,5,1.8962,0.5579,1.1616,1.8962,0.5579,-1.2925,3
55,23,0.0,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
55,23,0.0,1,2,0.3534,0.2107,-0.2284,0.3534,0.2107,-0.7925,3
55,23,0.0,2,3,0.6998,0.2146,-0.0856,0.6998,0.2146,-1.0,3
55,23,0.0,3,3,0.6998,0.4516,0.1514,0.6998,0.4516,-1.0,3
55,23,0.0,4,3,0.6998,0.4516,0.1514,0.6998,0.4516,-1.0,3
55,24,0.0,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
55,24,0.0,1,3,0.7345,0.1922,-0.0733,0.7345,0.1922,-1.0,3
55,24,0.0,2,4,1.2917,0.2265,0.3572,1.2917,0.2265,-1.161,3
55,24,0.0,3,5,1.8074,0.3734,0.8883,1.8074,0.3734,-1.2925,3
55,24,0.0,4,5,1.8074,0.3734,0.8883,1.8074,0.3734,-1.2925,3
55,25,0.0,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
55,25,0.0,1,3,1.0351,0.1098,0.1449,1.0351,0.1098,-1.0,3
55,25,0.0,2,4,1.6764,0.1472,0.6626,1.6764,0.1472,-1.161,3
55,25,0.0,3,5,2.0606,0.1476,0.9157,2.0606,0.1476,-1.2925,3
55,25,0.0,4,5,2.0606,0.1476,0.9157,2.0606,0.1476,-1.2925,3
123,1,0.0,0,1,-0.0,,-0.5,-0.0,0,-0.5,3
123,1,0.0,1,3,0.45,,-0.55,0.45,0,-1.0,3
123,1,0.0,2,4,0.6997,,-0.4613,0.6997,0,-1.161,3
123,1,0.0,3,5,1.0465,,-0.246,1.0465,0,-1.2925,3
123,1,0.0,4,5,1.0465,,-0.246,1.0465,0,-1.2925,3
123,2,0.0,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
123,2,0.0,1,3,0.6788,0.0966,-0.2246,0.6788,0.0966,-1.0,3
123,2,0.0,2,4,1.1059,0.1339,0.0788,1.1059,0.1339,-1.161,3
123,2,0.0,3,5,1.3114,0.144,0.1629,1.3114,0.144,-1.2925,3
123,2,0.0,4,5,1.3114,0.144,0.1629,1.3114,0.144,-1.2925,3
123,3,0.0,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
123,3,0.0,1,2,0.2864,0.1905,-0.3156,0.2864,0.1905,-0.7925,3
123,3,0.0,2,3,0.569,0.2073,-0.2237,0.569,0.2073,-1.0,3
123,3,0.0,3,4,0.9414,0.2162,-0.0034,0.9414,0.2162,-1.161,3
123,3,0.0,4,4,0.9414,0.2162,-0.0034,0.9414,0.2162,-1.161,3
123,4,0.0,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
123,4,0.0,1,2,0.65,0.1633,0.0208,0.65,0.1633,-0.7925,3
123,4,0.0,2,3,1.1221,0.1988,0.3209,1.1221,0.1988,-1.0,3
123,4,0.0,3,4,1.685,0.2538,0.7778,1.685,0.2538,-1.161,3
123,4,0.0,4,4,1.685,0.2538,0.7778,1.685,0.2538,-1.161,3
123,5,0.0,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
123,5,0.0,1,2,0.2762,0.1677,-0.3486,0.2762,0.1677,-0.7925,3
123,5,0.0,2,3,0.549,0.2052,-0.2458,0.549,0.2052,-1.0,3
123,5,0.0,3,3,0.549,0.3853,-0.0657,0.549,0.3853,-1.0,3
123,5,0.0,4,3,0.549,0.3853,-0.0657,0.549,0.3853,-1.0,3
123,6,0.0,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
123,6,0.0,1,2,0.8905,0.3026,0.4006,0.8905,0.3026,-0.7925,3
123,6,0.0,2,3,1.5262,0.4205,0.9467,1.5262,0.4205,-1.0,3
123,6,0.0,3,4,1.9501,0.5583,1.3474,1.9501,0.5583,-1.161,3
123,6,0.0,4,4,1.9501,0.5583,1.3474,1.9501,0.5583,-1.161,3
123,7,0.0,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
123,7,0.0,1,2,0.994,0.6224,0.8239,0.994,0.6224,-0.7925,3
123,7,0.0,2,3,1.4949,0.6613,1.1562,1.4949,0.6613,-1.0,3
123,7,0.0,3,3,1.4949,0.6933,1.1882,1.4949,0.6933,-1.0,3
123,7,0.0,4,3,1.4949,0.6933,1.1882,1.4949,0.6933,-1.0,3
123,8,0.0,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
123,8,0.0,1,3,1.3844,0.3248,0.7092,1.3844,0.3248,-1.0,3
123,8,0.0,2,4,1.9591,0.3308,1.1289,1.9591,0.3308,-1.161,3
123,8,0.0,3,5,2.1887,0.4499,1.3461,2.1887,0.4499,-1.2925,3
123,8,0.0,4,5,2.1887,0.4499,1.3461,2.1887,0.4499,-1.2925,3
123,9,0.0,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
123,9,0.0,1,2,0.5665,0.3827,0.1567,0.5665,0.3827,-0.7925,3
123,9,0.0,2,2,0.5665,0.6504,0.4244,0.5665,0.6504,-0.7925,3
123,9,0.0,3,2,0.5665,0.8048,0.5788,0.5665,0.8048,-0.7925,3
123,9,0.0,4,2,0.5665,0.8048,0.5788,0.5665,0.8048,-0.7925,3
123,10,0.0,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
123,10,0.0,1,3,0.8343,0.2644,0.0987,0.8343,0.2644,-1.0,3
123,10,0.0,2,4,1.3216,0.3664,0.527,1.3216,0.3664,-1.161,3
123,10,0.0,3,5,1.6137,0.4114,0.7326,1.6137,0.4114,-1.2925,3
123,10,0.0,4,5,1.6137,0.4114,0.7326,1.6137,0.4114,-1.2925,3
123,11,0.0,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
123,11,0.0,1,3,0.7345,0.0693,-0.1962,0.7345,0.0693,-1.0,3
123,11,0.0,2,4,1.2917,0.0739,0.2046,1.2917,0.0739,-1.161,3
123,11,0.0,3,5,1.6267,0.0767,0.4109,1.6267,0.0767,-1.2925,3
123,11,0.0,4,5,1.6267,0.0767,0.4109,1.6267,0.0767,-1.2925,3
123,12,0.0,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
123,12,0.0,1,3,0.7476,0.0557,-0.1967,0.7476,0.0557,-1.0,3
123,12,0.0,2,4,1.1918,0.0784,0.1092,1.1918,0.0784,-1.161,3
123,12,0.0,3,5,1.6166,0.0871,0.4112,1.6166,0.0871,-1.2925,3
123,12,0.0,4,5,1.6166,0.0871,0.4112,1.6166,0.0871,-1.2925,3
123,13,0.0,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
123,13,0.0,1,2,0.4138,0.1626,-0.2161,0.4138,0.1626,-0.7925,3
123,13,0.0,2,2,0.4138,0.2856,-0.0931,0.4138,0.2856,-0.7925,3
123,13,0.0,3,3,0.8167,0.2903,0.107,0.8167,0.2903,-1.0,3
123,13,0.0,4,3,0.8167,0.2903,0.107,0.8167,0.2903,-1.0,3
123,14,0.0,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
123,14,0.0,1,3,1.4675,0.4233,0.8908,1.4675,0.4233,-1.0,3
123,14,0.0,2,4,1.9785,0.686,1.5035,1.9785,0.686,-1.161,3
123,14,0.0,3,5,2.1493,0.6951,1.5519,2.1493,0.6951,-1.2925,3
123,14,0.0,4,5,2.1493,0.6951,1.5519,2.1493,0.6951,-1.2925,3
123,15,0.0,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
123,15,0.0,1,2,0.5665,0.3888,0.1628,0.5665,0.3888,-0.7925,3
123,15,0.0,2,3,0.9056,0.5628,0.4684,0.9056,0.5628,-1.0,3
123,15,0.0,3,3,0.9056,0.6168,0.5224,0.9056,0.6168,-1.0,3
123,15,0.0,4,3,0.9056,0.6168,0.5224,0.9056,0.6168,-1.0,3
123,16,0.0,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
123,16,0.0,1,1,-0.0,0.2648,-0.2352,-0.0,0.2648,-0.5,3
123,16,0.0,2,1,-0.0,0.3287,-0.1713,-0.0,0.3287,-0.5,3
123,16,0.0,3,2,0.684,0.437,0.3285,0.684,0.437,-0.7925,3
123,16,0.0,4,2,0.684,0.437,0.3285,0.684,0.437,-0.7925,3
123,17,0.0,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
123,17,0.0,1,3,0.6584,0.2559,-0.0857,0.6584,0.2559,-1.0,3
123,17,0.0,2,4,0.9,0.298,0.037,0.9,0.298,-1.161,3
123,17,0.0,3,5,1.4082,0.3,0.4157,1.4082,0.3,-1.2925,3
123,17,0.0,4,5,1.4082,0.3,0.4157,1.4082,0.3,-1.2925,3
123,18,0.0,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
123,18,0.0,1,2,0.2499,0.2074,-0.3352,0.2499,0.2074,-0.7925,3
123,18,0.0,2,3,0.4972,0.2076,-0.2952,0.4972,0.2076,-1.0,3
123,18,0.0,3,3,0.4972,0.3374,-0.1654,0.4972,0.3374,-1.0,3
123,18,0.0,4,3,0.4972,0.3374,-0.1654,0.4972,0.3374,-1.0,3
123,19,0.0,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
123,19,0.0,1,3,1.1596,0.3402,0.4998,1.1596,0.3402,-1.0,3
123,19,0.0,2,4,1.8078,0.4565,1.1033,1.8078,0.4565,-1.161,3
123,19,0.0,3,5,2.2569,0.6043,1.5687,2.2569,0.6043,-1.2925,3
123,19,0.0,4,5,2.2569,0.6043,1.5687,2.2569,0.6043,-1.2925,3
123,20,0.0,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
123,20,0.0,1,1,-0.0,0.4067,-0.0933,-0.0,0.4067,-0.5,3
123,20,0.0,2,1,-0.0,0.5788,0.0788,-0.0,0.5788,-0.5,3
123,20,0.0,3,2,0.5033,0.6189,0.3297,0.5033,0.6189,-0.7925,3
123,20,0.0,4,2,0.5033,0.6189,0.3297,0.5033,0.6189,-0.7925,3
123,21,0.0,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
123,21,0.0,1,2,0.5917,0.2746,0.0738,0.5917,0.2746,-0.7925,3
123,21,0.0,2,3,1.1488,0.4001,0.5489,1.1488,0.4001,-1.0,3
123,21,0.0,3,3,1.1488,0.4531,0.6019,1.1488,0.4531,-1.0,3
123,21,0.0,4,3,1.1488,0.4531,0.6019,1.1488,0.4531,-1.0,3
123,22,0.0,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,2
123,22,0.0,1,2,0.469,0.0558,-0.2677,0.469,0.0558,-0.7925,2
123,22,0.0,2,3,0.9219,0.0851,0.007,0.9219,0.0851,-1.0,2
123,22,0.0,3,3,0.9219,0.0851,0.007,0.9219,0.0851,-1.0,2
123,22,0.0,4,3,0.9219,0.0851,0.007,0.9219,0.0851,-1.0,2
123,23,0.0,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
123,23,0.0,1,2,0.3912,0.2976,-0.1037,0.3912,0.2976,-0.7925,3
123,23,0.0,2,3,0.7732,0.3,0.0732,0.7732,0.3,-1.0,3
123,23,0.0,3,4,1.1451,0.3581,0.3422,1.1451,0.3581,-1.161,3
123,23,0.0,4,4,1.1451,0.3581,0.3422,1.1451,0.3581,-1.161,3
123,24,0.0,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
123,24,0.0,1,2,0.5665,0.0785,-0.1475,0.5665,0.0785,-0.7925,3
123,24,0.0,2,3,0.9056,0.0791,-0.0153,0.9056,0.0791,-1.0,3
123,24,0.0,3,4,1.5546,0.1838,0.5774,1.5546,0.1838,-1.161,3
123,24,0.0,4,4,1.5546,0.1838,0.5774,1.5546,0.1838,-1.161,3
123,25,0.0,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
123,25,0.0,1,2,0.3228,0.3117,-0.158,0.3228,0.3117,-0.7925,3
123,25,0.0,2,3,0.6402,0.3126,-0.0472,0.6402,0.3126,-1.0,3
123,25,0.0,3,3,0.6402,0.4645,0.1047,0.6402,0.4645,-1.0,3
123,25,0.0,4,3,0.6402,0.4645,0.1047,0.6402,0.4645,-1.0,3
314,1,0.0,0,1,-0.0,,-0.5,-0.0,0,-0.5,3
314,1,0.0,1,3,0.5119,,-0.4881,0.5119,0,-1.0,3
314,1,0.0,2,4,0.7757,,-0.3853,0.7757,0,-1.161,3
314,1,0.0,3,5,1.0729,,-0.2196,1.0729,0,-1.2925,3
314,1,0.0,4,5,1.0729,,-0.2196,1.0729,0,-1.2925,3
314,2,0.0,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
314,2,0.0,1,2,0.1812,0.1346,-0.4767,0.1812,0.1346,-0.7925,3
314,2,0.0,2,3,0.3612,0.1431,-0.4957,0.3612,0.1431,-1.0,3
314,2,0.0,3,4,0.8892,0.1692,-0.1026,0.8892,0.1692,-1.161,3
314,2,0.0,4,4,0.8892,0.1692,-0.1026,0.8892,0.1692,-1.161,3
314,3,0.0,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
314,3,0.0,1,2,0.2762,0.1939,-0.3224,0.2762,0.1939,-0.7925,3
314,3,0.0,2,2,0.2762,0.2263,-0.29,0.2762,0.2263,-0.7925,3
314,3,0.0,3,3,0.549,0.2553,-0.1957,0.549,0.2553,-1.0,3
314,3,0.0,4,3,0.549,0.2553,-0.1957,0.549,0.2553,-1.0,3
314,4,0.0,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
314,4,0.0,1,3,0.9219,0.2483,0.1702,0.9219,0.2483,-1.0,3
314,4,0.0,2,4,1.571,0.4312,0.8412,1.571,0.4312,-1.161,3
314,4,0.0,3,5,1.961,0.4543,1.1228,1.961,0.4543,-1.2925,3
314,4,0.0,4,5,1.961,0.4543,1.1228,1.961,0.4543,-1.2925,3
314,5,0.0,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
314,5,0.0,1,3,1.0613,0.0509,0.1122,1.0613,0.0509,-1.0,3
314,5,0.0,2,4,1.75,0.0854,0.6744,1.75,0.0854,-1.161,3
314,5,0.0,3,4,1.75,0.2324,0.8214,1.75,0.2324,-1.161,3
314,5,0.0,4,4,1.75,0.2324,0.8214,1.75,0.2324,-1.161,3
314,6,0.0,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
314,6,0.0,1,1,-0.0,0.3714,-0.1286,-0.0,0.3714,-0.5,3
314,6,0.0,2,1,-0.0,0.5579,0.0579,-0.0,0.5579,-0.5,3
314,6,0.0,3,2,0.9457,0.6616,0.8148,0.9457,0.6616,-0.7925,3
314,6,0.0,4,2,0.9457,0.6616,0.8148,0.9457,0.6616,-0.7925,3
314,7,0.0,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
314,7,0.0,1,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
314,7,0.0,2,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
314,7,0.0,3,1,-0.0,0.4596,-0.0404,-0.0,0.4596,-0.5,3
314,7,0.0,4,1,-0.0,0.4596,-0.0404,-0.0,0.4596,-0.5,3
314,8,0.0,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,0
314,8,0.0,1,1,-0.0,0.0,-0.5,-0.0,0,-0.5,0
314,8,0.0,2,1,-0.0,0.0,-0.5,-0.0,0,-0.5,0
314,8,0.0,3,1,-0.0,0.0,-0.5,-0.0,0,-0.5,0
314,8,0.0,4,1,-0.0,0.0,-0.5,-0.0,0,-0.5,0
314,9,0.0,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,0
314,9,0.0,1,1,-0.0,0.0,-0.5,-0.0,0,-0.5,0
314,9,0.0,2,1,-0.0,0.0,-0.5,-0.0,0,-0.5,0
314,9,0.0,3,1,-0.0,0.0,-0.5,-0.0,0,-0.5,0
314,9,0.0,4,1,-0.0,0.0,-0.5,-0.0,0,-0.5,0
314,10,0.0,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,0
314,10,0.0,1,1,-0.0,0.0,-0.5,-0.0,0,-0.5,0
314,10,0.0,2,1,-0.0,0.0,-0.5,-0.0,0,-0.5,0
314,10,0.0,3,1,-0.0,0.0,-0.5,-0.0,0,-0.5,0
314,10,0.0,4,1,-0.0,0.0,-0.5,-0.0,0,-0.5,0
314,11,0.0,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
314,11,0.0,1,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
314,11,0.0,2,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
314,11,0.0,3,2,0.5665,0.2648,0.0388,0.5665,0.2648,-0.7925,3
314,11,0.0,4,2,0.5665,0.2648,0.0388,0.5665,0.2648,-0.7925,3
314,12,0.0,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
314,12,0.0,1,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
314,12,0.0,2,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
314,12,0.0,3,2,0.8905,0.1806,0.2786,0.8905,0.1806,-0.7925,3
314,12,0.0,4,2,0.8905,0.1806,0.2786,0.8905,0.1806,-0.7925,3
314,13,0.0,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
314,13,0.0,1,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
314,13,0.0,2,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
314,13,0.0,3,2,0.9612,0.0687,0.2374,0.9612,0.0687,-0.7925,3
314,13,0.0,4,2,0.9612,0.0687,0.2374,0.9612,0.0687,-0.7925,3
314,14,0.0,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
314,14,0.0,1,3,0.8684,0.3174,0.1858,0.8684,0.3174,-1.0,3
314,14,0.0,2,4,1.3716,0.421,0.6316,1.3716,0.421,-1.161,3
314,14,0.0,3,5,1.6738,0.4993,0.8806,1.6738,0.4993,-1.2925,3
314,14,0.0,4,5,1.6738,0.4993,0.8806,1.6738,0.4993,-1.2925,3
314,15,0.0,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
314,15,0.0,1,2,0.65,0.2834,0.1409,0.65,0.2834,-0.7925,3
314,15,0.0,2,3,1.0409,0.2902,0.3311,1.0409,0.2902,-1.0,3
314,15,0.0,3,3,1.0409,0.3444,0.3853,1.0409,0.3444,-1.0,3
314,15,0.0,4,3,1.0409,0.3444,0.3853,1.0409,0.3444,-1.0,3
314,16,0.0,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
314,16,0.0,1,2,0.3912,0.3514,-0.0499,0.3912,0.3514,-0.7925,3
314,16,0.0,2,2,0.3912,0.4122,0.0109,0.3912,0.4122,-0.7925,3
314,16,0.0,3,3,0.9913,0.4904,0.4817,0.9913,0.4904,-1.0,3
314,16,0.0,4,3,0.9913,0.4904,0.4817,0.9913,0.4904,-1.0,3
314,17,0.0,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
314,17,0.0,1,1,-0.0,0.1989,-0.3011,-0.0,0.1989,-0.5,3
314,17,0.0,2,1,-0.0,0.1989,-0.3011,-0.0,0.1989,-0.5,3
314,17,0.0,3,1,-0.0,0.3553,-0.1447,-0.0,0.3553,-0.5,3
314,17,0.0,4,1,-0.0,0.3553,-0.1447,-0.0,0.3553,-0.5,3
314,18,0.0,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
314,18,0.0,1,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
314,18,0.0,2,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
314,18,0.0,3,2,0.469,0.2278,-0.0957,0.469,0.2278,-0.7925,3
314,18,0.0,4,2,0.469,0.2278,-0.0957,0.469,0.2278,-0.7925,3
314,19,0.0,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
314,19,0.0,1,3,1.1568,0.4113,0.5681,1.1568,0.4113,-1.0,3
314,19,0.0,2,4,1.8464,0.6291,1.3145,1.8464,0.6291,-1.161,3
314,19,0.0,3,5,2.2464,0.6972,1.6511,2.2464,0.6972,-1.2925,3
314,19,0.0,4,5,2.2464,0.6972,1.6511,2.2464,0.6972,-1.2925,3
314,20,0.0,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
314,20,0.0,1,2,0.8524,0.3627,0.4226,0.8524,0.3627,-0.7925,3
314,20,0.0,2,3,1.5466,0.3641,0.9107,1.5466,0.3641,-1.0,3
314,20,0.0,3,3,1.5466,0.5158,1.0624,1.5466,0.5158,-1.0,3
314,20,0.0,4,3,1.5466,0.5158,1.0624,1.5466,0.5158,-1.0,3
314,21,0.0,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
314,21,0.0,1,3,0.7345,0.2947,0.0292,0.7345,0.2947,-1.0,3
314,21,0.0,2,4,1.0892,0.4053,0.3335,1.0892,0.4053,-1.161,3
314,21,0.0,3,5,1.6267,0.4629,0.7971,1.6267,0.4629,-1.2925,3
314,21,0.0,4,5,1.6267,0.4629,0.7971,1.6267,0.4629,-1.2925,3
314,22,0.0,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
314,22,0.0,1,2,0.5033,0.1976,-0.0916,0.5033,0.1976,-0.7925,3
314,22,0.0,2,3,0.8031,0.2002,0.0033,0.8031,0.2002,-1.0,3
314,22,0.0,3,3,0.8031,0.3462,0.1493,0.8031,0.3462,-1.0,3
314,22,0.0,4,3,0.8031,0.3462,0.1493,0.8031,0.3462,-1.0,3
314,23,0.0,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
314,23,0.0,1,2,0.7383,0.1135,0.0593,0.7383,0.1135,-0.7925,3
314,23,0.0,2,3,1.3965,0.2466,0.6431,1.3965,0.2466,-1.0,3
314,23,0.0,3,4,1.9,0.4233,1.1623,1.9,0.4233,-1.161,3
314,23,0.0,4,4,1.9,0.4233,1.1623,1.9,0.4233,-1.161,3
314,24,0.0,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
314,24,0.0,1,1,-0.0,0.336,-0.164,-0.0,0.336,-0.5,3
314,24,0.0,2,1,-0.0,0.4983,-0.0017,-0.0,0.4983,-0.5,3
314,24,0.0,3,2,0.8631,0.4983,0.5689,0.8631,0.4983,-0.7925,3
314,24,0.0,4,2,0.8631,0.4983,0.5689,0.8631,0.4983,-0.7925,3
314,25,0.0,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
314,25,0.0,1,2,0.8113,0.3714,0.3902,0.8113,0.3714,-0.7925,3
314,25,0.0,2,3,1.5,0.5579,1.0579,1.5,0.5579,-1.0,3
314,25,0.0,3,3,1.5,0.6376,1.1376,1.5,0.6376,-1.0,3
314,25,0.0,4,3,1.5,0.6376,1.1376,1.5,0.6376,-1.0,3
456,1,0.0,0,1,-0.0,,-0.5,-0.0,0,-0.5,3
456,1,0.0,1,3,0.5518,,-0.4482,0.5518,0,-1.0,3
456,1,0.0,2,4,0.9869,,-0.1741,0.9869,0,-1.161,3
456,1,0.0,3,5,1.1636,,-0.1289,1.1636,0,-1.2925,3
456,1,0.0,4,5,1.1636,,-0.1289,1.1636,0,-1.2925,3
456,2,0.0,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
456,2,0.0,1,2,0.5535,0.1132,-0.1258,0.5535,0.1132,-0.7925,3
456,2,0.0,2,3,0.91,0.1176,0.0276,0.91,0.1176,-1.0,3
456,2,0.0,3,4,1.1511,0.1223,0.1124,1.1511,0.1223,-1.161,3
456,2,0.0,4,4,1.1511,0.1223,0.1124,1.1511,0.1223,-1.161,3
456,3,0.0,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
456,3,0.0,1,2,0.3712,0.0814,-0.3399,0.3712,0.0814,-0.7925,3
456,3,0.0,2,3,0.7345,0.0817,-0.1838,0.7345,0.0817,-1.0,3
456,3,0.0,3,3,0.7345,0.1722,-0.0933,0.7345,0.1722,-1.0,3
456,3,0.0,4,3,0.7345,0.1722,-0.0933,0.7345,0.1722,-1.0,3
456,4,0.0,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
456,4,0.0,1,2,0.65,0.1265,-0.016,0.65,0.1265,-0.7925,3
456,4,0.0,2,3,1.2516,0.192,0.4436,1.2516,0.192,-1.0,3
456,4,0.0,3,4,1.614,0.298,0.751,1.614,0.298,-1.161,3
456,4,0.0,4,4,1.614,0.298,0.751,1.614,0.298,-1.161,3
