cond,seed,cid,window,drift,exc,degree,n_partner,n_core,atom
A,7,112,30,4.015343414399281,213.62445127918903,5,0,3,PER.see
A,7,113,30,41.149719195238845,210.2070782149658,5,0,5,FND.ahistorical
A,7,114,30,1.0,211.8991038405057,2,0,2,PER.hear
A,7,117,30,35.88753820130105,213.3509794338695,4,0,2,PRP.new
A,7,118,30,1.0,208.22595692729425,4,0,2,PER.hear
A,7,120,30,35.88753820130105,210.6251846616388,5,0,2,PRP.new
A,7,122,30,35.88753820130105,213.3507882827185,2,0,2,PRP.new
A,7,123,30,41.149719195238845,207.1572513408679,8,0,5,FND.ahistorical
A,7,9,31,42.62012884958213,296.9479989446636,11,2,5,FND.ahistorical
A,7,12,31,4.076647133376314,298.501403139049,6,0,5,PER.see
A,7,19,31,42.62012884958213,294.60355418768273,5,0,5,FND.ahistorical
A,7,26,31,42.62012884958213,295.19555352053396,4,0,5,FND.ahistorical
A,7,32,31,2.9790963889440905,297.80178912639576,9,2,3,COG.enlightenment
A,7,34,31,4.076647133376314,294.8763690382888,5,0,4,PER.see
A,7,57,31,42.62012884958213,298.6403584634152,6,1,5,FND.ahistorical
A,7,72,31,32.51264187050791,294.63177222284224,2,1,2,PRP.new
A,7,82,31,42.62012884958213,294.79176474222936,7,1,5,FND.ahistorical
A,7,83,31,2.9790963889440905,297.91345215278005,3,0,4,COG.enlightenment
A,7,86,31,2.083914816358065,294.7931345405599,2,0,4,LOG.effect
A,7,87,31,1.759747857444226,298.0026691129447,5,0,4,ACT.create
A,7,101,31,32.51264187050791,295.2586263192349,2,0,2,PRP.new
A,7,104,31,2.9790963889440905,297.1912534427446,2,0,4,COG.enlightenment
A,7,105,31,32.51264187050791,294.64916653983124,2,0,2,PRP.new
A,7,110,31,32.51264187050791,294.38203718408636,4,0,2,PRP.new
A,7,111,31,1.0,294.779743271532,4,0,3,BEI.female
A,7,112,31,4.076647133376314,294.1636290016444,3,1,3,PER.see
A,7,113,31,42.62012884958213,294.7792952714931,5,0,5,FND.ahistorical
A,7,114,31,1.0,297.7132053767056,5,0,2,PER.hear
A,7,117,31,32.51264187050791,294.71369608760597,4,0,2,PRP.new
A,7,118,31,1.0,296.74888029453894,2,0,2,PER.hear
A,7,122,31,32.51264187050791,296.97379156505957,6,0,2,PRP.new
A,7,123,31,42.62012884958213,296.7305649751884,5,0,5,FND.ahistorical
A,7,124,31,1.0,294.69911875333787,3,0,2,PER.hear
A,7,126,31,32.51264187050791,298.74869471237173,3,0,2,PRP.new
A,7,127,31,32.51264187050791,295.819692552696,6,0,2,PRP.new
A,7,128,31,32.51264187050791,297.3933735365736,2,0,2,PRP.new
A,7,130,31,32.51264187050791,294.9057524368012,3,0,2,PRP.new
A,7,131,31,1.0,294.44317366780035,3,0,2,PER.hear
A,7,132,31,32.51264187050791,297.0062796213601,4,0,2,PRP.new
A,7,133,31,2.9790963889440905,294.9548474481154,2,0,2,COG.enlightenment
A,7,9,32,44.41423004188132,262.59156246891246,5,0,5,FND.ahistorical
A,7,12,32,4.158953515666854,265.6506771917979,6,0,5,PER.see
A,7,19,32,44.41423004188132,265.89291208368866,9,1,5,FND.ahistorical
A,7,26,32,44.41423004188132,264.7295728126437,5,0,5,FND.ahistorical
A,7,32,32,3.0721134850783183,265.21846148016334,4,0,3,COG.enlightenment
A,7,34,32,4.158953515666854,265.38295537184456,8,0,4,PER.see
A,7,57,32,44.41423004188132,263.69919091979887,6,0,5,FND.ahistorical
A,7,72,32,29.572784723494216,265.87534075175796,1,0,2,PRP.new
A,7,82,32,44.41423004188132,263.7799233164907,9,0,5,FND.ahistorical
A,7,83,32,3.0721134850783183,263.59929110111466,7,0,4,COG.enlightenment
A,7,86,32,2.2492935525096853,262.590161646786,2,0,4,LOG.effect
A,7,87,32,1.8494332049550586,264.4621557326365,3,0,4,ACT.create
A,7,101,32,29.572784723494216,262.9743504759838,4,1,2,PRP.new
A,7,104,32,3.0721134850783183,265.31943191461806,4,0,4,COG.enlightenment
A,7,105,32,29.572784723494216,265.8032927617992,2,0,2,PRP.new
A,7,111,32,1.0123543254067222,262.5820181155782,9,1,3,BEI.female
A,7,112,32,4.158953515666854,266.33421164363943,3,0,3,PER.see
A,7,113,32,44.41423004188132,263.0615483814418,6,0,5,FND.ahistorical
A,7,114,32,1.0,264.4060532910708,4,0,2,PER.hear
A,7,117,32,29.572784723494216,264.30139894262004,3,0,2,PRP.new
A,7,118,32,1.0,264.26251113195144,3,0,2,PER.hear
A,7,122,32,29.572784723494216,264.51998604557895,3,0,2,PRP.new
A,7,123,32,44.41423004188132,265.26460254300366,10,0,5,FND.ahistorical
A,7,124,32,1.0,265.1406405813067,3,0,2,PER.hear
A,7,127,32,29.572784723494216,265.78917460914647,2,0,2,PRP.new
A,7,128,32,29.572784723494216,263.4665647693199,2,0,2,PRP.new
A,7,130,32,29.572784723494216,265.75625604400307,5,1,2,PRP.new
A,7,131,32,1.0,264.76616572037824,3,0,2,PER.hear
A,7,132,32,29.572784723494216,265.77702827686466,3,0,2,PRP.new
A,7,134,32,29.572784723494216,262.6176765028784,3,0,2,PRP.new
A,7,136,32,29.572784723494216,265.61557427163314,2,0,2,PRP.new
A,7,9,33,46.47424298597107,321.8519093385934,8,0,5,FND.ahistorical
A,7,12,33,4.284295880053424,322.22997376896865,4,0,5,PER.see
A,7,19,33,46.47424298597107,327.83358099782043,2,0,5,FND.ahistorical
A,7,26,33,46.47424298597107,325.74539832947374,10,0,5,FND.ahistorical
A,7,32,33,3.2921545407500297,322.00022871936073,4,0,3,COG.enlightenment
A,7,34,33,4.284295880053424,322.9912017683738,3,0,4,PER.see
A,7,57,33,46.47424298597107,320.9174517672199,9,0,5,FND.ahistorical
A,7,72,33,26.928973476526693,323.3782334159894,1,0,2,PRP.new
A,7,82,33,46.47424298597107,325.8475161829977,2,0,5,FND.ahistorical
A,7,83,33,3.2921545407500297,325.80759134187196,4,0,4,COG.enlightenment
A,7,86,33,2.418994924846992,320.630435443128,6,0,4,LOG.effect
A,7,87,33,1.9674606780582875,321.79079381731356,3,0,4,ACT.create
A,7,101,33,26.928973476526693,324.19975848951447,7,1,2,PRP.new
A,7,104,33,3.2921545407500297,326.2406485552242,3,0,4,COG.enlightenment
A,7,111,33,1.123934920561194,321.925259561161,3,0,3,BEI.female
A,7,112,33,4.284295880053424,327.93211908097874,3,0,3,PER.see
A,7,113,33,46.47424298597107,327.7195392543946,6,0,5,FND.ahistorical
A,7,114,33,1.0515616374298156,320.94190507861447,5,0,2,PER.hear
A,7,117,33,26.928973476526693,327.0044231413209,2,0,2,PRP.new
A,7,118,33,1.0515616374298156,320.7950908124628,5,0,2,PER.hear
A,7,122,33,26.928973476526693,321.66275627947385,3,0,2,PRP.new
A,7,123,33,46.47424298597107,327.29109441052265,7,0,5,FND.ahistorical
A,7,128,33,26.928973476526693,320.9377947362428,2,0,2,PRP.new
A,7,130,33,26.928973476526693,322.7893420758677,3,0,2,PRP.new
A,7,131,33,1.0515616374298156,322.95077576008464,5,0,2,PER.hear
A,7,136,33,26.928973476526693,321.1175286363865,5,1,2,PRP.new
A,7,138,33,26.928973476526693,321.3141271559443,2,0,2,PRP.new
A,7,139,33,1.0515616374298156,327.80085862511635,2,0,2,PER.hear
A,7,140,33,26.928973476526693,327.000277446126,2,0,2,PRP.new
A,7,141,33,26.928973476526693,322.4814558759408,4,0,2,PRP.new
A,7,142,33,26.928973476526693,327.2264028922606,6,0,2,PRP.new
A,7,145,33,1.0515616374298156,323.0037392079058,4,0,2,PER.hear
A,7,9,34,48.88831120030453,286.65510292891054,6,0,5,FND.ahistorical
A,7,12,34,4.443329082764846,292.29619006518647,6,1,5,PER.see
A,7,19,34,48.88831120030453,290.5394421426954,5,0,5,FND.ahistorical
A,7,26,34,48.88831120030453,292.02838682435925,7,0,5,FND.ahistorical
A,7,32,34,3.5219100329048603,285.607902991797,3,0,3,COG.enlightenment
A,7,34,34,4.443329082764846,292.0814046473355,3,0,4,PER.see
A,7,57,34,48.88831120030453,293.0590253339759,5,0,5,FND.ahistorical
A,7,72,34,24.641812603496604,289.1682396868805,1,0,2,PRP.new
A,7,82,34,48.88831120030453,285.9142587010946,4,0,5,FND.ahistorical
A,7,83,34,3.5219100329048603,293.13777783804767,7,1,4,COG.enlightenment
A,7,86,34,2.5742112021752246,288.0767010639681,6,0,4,LOG.effect
A,7,87,34,2.119358763106769,290.1051990387614,3,0,4,ACT.create
A,7,101,34,24.641812603496604,285.3773847841302,3,1,2,PRP.new
A,7,104,34,3.5219100329048603,287.525443842815,6,0,4,COG.enlightenment
A,7,111,34,1.2511359174237549,285.9419634736242,3,1,3,BEI.female
A,7,112,34,4.443329082764846,285.9193096397401,2,0,3,PER.see
A,7,113,34,48.88831120030453,290.3961256019861,7,0,5,FND.ahistorical
A,7,114,34,1.2506416904774256,292.85579364304823,4,0,2,PER.hear
A,7,117,34,24.641812603496604,286.2859599904822,3,0,2,PRP.new
A,7,123,34,48.88831120030453,285.74298303143075,6,0,5,FND.ahistorical
A,7,128,34,24.641812603496604,288.093707201821,3,0,2,PRP.new
A,7,131,34,1.2506416904774256,286.76899273196386,4,0,2,PER.hear
A,7,139,34,1.2506416904774256,291.6085227904237,3,1,2,PER.hear
A,7,140,34,24.641812603496604,285.5797280886128,3,0,2,PRP.new
A,7,141,34,24.641812603496604,285.51627125385545,2,0,2,PRP.new
A,7,142,34,24.641812603496604,285.6941865375576,6,0,2,PRP.new
A,7,146,34,24.641812603496604,285.9230187215494,4,1,2,PRP.new
A,7,147,34,24.641812603496604,285.57213701351407,5,1,2,PRP.new
A,7,9,35,51.640762803497395,213.4316532003954,4,0,5,FND.ahistorical
A,7,12,35,4.629469619772002,205.195934961003,4,0,5,PER.see
A,7,19,35,51.640762803497395,204.95469063738403,5,0,5,FND.ahistorical
A,7,26,35,51.640762803497395,211.48424999660278,6,0,5,FND.ahistorical
A,7,32,35,3.7608787789116644,216.0994897846589,3,0,3,COG.enlightenment
A,7,34,35,4.629469619772002,212.118735329317,1,0,4,PER.see
A,7,57,35,51.640762803497395,204.71583289385086,11,0,5,FND.ahistorical
A,7,72,35,22.65426636992406,210.67275919515595,2,0,2,PRP.new
A,7,82,35,51.640762803497395,213.5839647321389,7,0,5,FND.ahistorical
A,7,83,35,3.7608787789116644,217.22175482404657,8,0,4,COG.enlightenment
A,7,86,35,2.7138624927080213,217.36864650837464,5,0,4,LOG.effect
A,7,87,35,2.2664725251200206,211.59825358566974,2,0,4,ACT.create
A,7,101,35,22.65426636992406,217.36163847938678,1,0,2,PRP.new
A,7,104,35,3.7608787789116644,211.66749642524138,2,0,4,COG.enlightenment
A,7,111,35,1.3847842532969818,211.82322952219664,1,0,3,BEI.female
A,7,112,35,4.629469619772002,207.21586514130274,4,0,3,PER.see
A,7,113,35,51.640762803497395,217.22732981568035,3,0,5,FND.ahistorical
A,7,114,35,2.080611642075816,209.2696034193631,3,0,2,PER.hear
A,7,117,35,22.65426636992406,206.21704428752545,3,0,2,PRP.new
A,7,123,35,51.640762803497395,217.4885576054465,5,0,5,FND.ahistorical
A,7,131,35,2.080611642075816,216.5832806896389,3,0,2,PER.hear
A,7,140,35,22.65426636992406,213.01992909626466,3,0,2,PRP.new
A,7,141,35,22.65426636992406,209.94812977770405,2,0,2,PRP.new
A,7,146,35,22.65426636992406,211.34007783815525,3,0,2,PRP.new
A,7,149,35,22.65426636992406,214.35518653082755,2,0,2,PRP.new
A,7,150,35,22.65426636992406,205.04750544969966,2,0,2,PRP.new
A,7,9,36,53.83726295785119,211.7254422346169,4,0,5,FND.ahistorical
A,7,12,36,4.686840191411735,210.95109963590306,6,0,5,PER.see
A,7,19,36,53.83726295785119,211.2555130474468,2,0,5,FND.ahistorical
A,7,26,36,53.83726295785119,212.43477994717614,4,0,5,FND.ahistorical
A,7,32,36,4.0213040185104845,212.22565508228985,4,0,3,COG.enlightenment
A,7,34,36,4.686840191411735,208.37763824303204,2,0,4,PER.see
A,7,57,36,53.83726295785119,208.98087616879602,6,0,5,FND.ahistorical
A,7,72,36,20.962843219619014,211.8219442584308,2,0,2,PRP.new
A,7,82,36,53.83726295785119,210.78535553086044,5,0,5,FND.ahistorical
A,7,83,36,4.0213040185104845,212.31463181119062,6,0,4,COG.enlightenment
A,7,86,36,2.8473297785992164,209.48526255888376,5,0,4,LOG.effect
A,7,87,36,2.4007153940227153,212.16554822665606,3,1,4,ACT.create
A,7,101,36,20.962843219619014,211.1176111422829,2,0,2,PRP.new
A,7,104,36,4.0213040185104845,212.45451206626913,3,0,4,COG.enlightenment
A,7,111,36,1.5189648941356602,211.88951234556205,3,0,3,BEI.female
A,7,112,36,4.686840191411735,211.26803703621988,5,0,3,PER.see
A,7,113,36,53.83726295785119,211.10896713119544,5,0,5,FND.ahistorical
A,7,114,36,2.832216043221821,212.2940643426462,3,0,2,PER.hear
A,7,117,36,20.962843219619014,212.4346588068505,2,0,2,PRP.new
A,7,123,36,53.83726295785119,210.56673079870183,3,0,5,FND.ahistorical
A,7,131,36,2.832216043221821,211.81515210822928,1,0,2,PER.hear
A,7,141,36,20.962843219619014,212.23729076618298,3,0,2,PRP.new
A,7,146,36,20.962843219619014,209.71892465816302,2,0,2,PRP.new
A,7,149,36,20.962843219619014,212.4291072838785,3,0,2,PRP.new
A,7,150,36,20.962843219619014,211.90084082102095,6,1,2,PRP.new
A,7,151,36,4.686840191411735,208.39695435955147,4,0,4,PER.see
A,7,154,36,20.962843219619014,211.3179076656143,5,0,2,PRP.new
A,7,9,37,57.8180008261618,264.2733312447687,7,0,5,FND.ahistorical
A,7,12,37,4.767902369316369,263.4183199623923,4,0,5,PER.see
A,7,19,37,57.8180008261618,261.7012789442432,8,0,5,FND.ahistorical
A,7,26,37,57.8180008261618,259.49700495855143,4,0,5,FND.ahistorical
A,7,32,37,4.306731535343136,259.54235109609056,4,0,3,COG.enlightenment
A,7,34,37,4.767902369316369,259.010677412717,5,0,4,PER.see
A,7,57,37,57.8180008261618,257.771252733929,7,0,5,FND.ahistorical
A,7,72,37,19.475705485200358,261.81949245616863,1,0,2,PRP.new
A,7,82,37,57.8180008261618,262.301332602504,10,0,5,FND.ahistorical
A,7,83,37,4.306731535343136,258.85578934466156,8,0,4,COG.enlightenment
A,7,86,37,2.9630300450570584,263.797112365815,3,0,4,LOG.effect
A,7,87,37,2.5197244242142793,263.8683251661107,5,0,4,ACT.create
A,7,101,37,19.475705485200358,263.1616707806222,3,1,2,PRP.new
A,7,104,37,4.306731535343136,266.1632171769815,9,0,4,COG.enlightenment
A,7,111,37,1.6737153376969833,265.6243684619212,5,0,3,BEI.female
A,7,112,37,4.767902369316369,264.67542192809174,3,0,3,PER.see
A,7,113,37,57.8180008261618,257.57577122538356,5,0,5,FND.ahistorical
A,7,114,37,3.2869441997276434,260.65588440374125,3,0,2,PER.hear
A,7,117,37,19.475705485200358,259.0666191192003,2,0,2,PRP.new
A,7,123,37,57.8180008261618,265.32964742635676,6,0,5,FND.ahistorical
A,7,131,37,3.2869441997276434,263.89754248734016,3,0,2,PER.hear
A,7,141,37,19.475705485200358,266.2640228737913,4,0,2,PRP.new
A,7,146,37,19.475705485200358,259.11772051678184,3,1,2,PRP.new
A,7,150,37,19.475705485200358,262.3686318945171,2,0,2,PRP.new
A,7,151,37,4.767902369316369,260.3859965862995,5,0,4,PER.see
A,7,154,37,19.475705485200358,266.45696087686696,3,0,2,PRP.new
A,7,155,37,3.2869441997276434,258.93451136508236,4,0,2,PER.hear
A,7,156,37,19.475705485200358,263.29471001514594,4,0,2,PRP.new
A,7,157,37,3.2869441997276434,265.903844065272,5,0,2,PER.hear
A,7,158,37,19.475705485200358,262.2969193351295,5,0,2,PRP.new
A,7,9,38,62.56772935190998,267.0761091152837,8,0,5,FND.ahistorical
A,7,12,38,4.864723542896275,278.08696776949887,9,0,5,PER.see
A,7,19,38,62.56772935190998,268.8610226392232,7,0,5,FND.ahistorical
A,7,26,38,62.56772935190998,265.43512102595287,11,0,5,FND.ahistorical
A,7,32,38,4.36869411150128,266.05163456806025,5,1,3,COG.enlightenment
A,7,34,38,4.864723542896275,283.5768881766545,5,0,4,PER.see
A,7,57,38,62.56772935190998,265.7667762438268,6,0,5,FND.ahistorical
A,7,72,38,18.049473462465386,284.9162904093351,2,0,2,PRP.new
A,7,82,38,62.56772935190998,285.01485815461155,6,0,5,FND.ahistorical
A,7,83,38,4.36869411150128,284.7314261372811,10,0,4,COG.enlightenment
A,7,86,38,3.073839325417648,270.86032997505475,4,0,4,LOG.effect
A,7,87,38,2.619272488979788,284.67576331637565,4,0,4,ACT.create
A,7,101,38,18.049473462465386,274.9915196333528,4,0,2,PRP.new
A,7,104,38,4.36869411150128,271.5372928292318,6,0,4,COG.enlightenment
A,7,111,38,1.8315361624703868,282.455505244462,5,0,3,BEI.female
A,7,112,38,4.864723542896275,283.9783340367437,2,0,3,PER.see
A,7,113,38,62.56772935190998,283.4214548733945,4,0,5,FND.ahistorical
A,7,117,38,18.049473462465386,280.6748737329354,2,0,2,PRP.new
A,7,123,38,62.56772935190998,272.1378004760239,6,0,5,FND.ahistorical
A,7,131,38,3.5401334677150973,271.46917457703086,3,0,2,PER.hear
A,7,141,38,18.049473462465386,267.9488478529478,5,1,2,PRP.new
A,7,146,38,18.049473462465386,278.41083467124645,3,0,2,PRP.new
A,7,150,38,18.049473462465386,276.25581313780344,5,0,2,PRP.new
A,7,151,38,4.864723542896275,266.2388559279144,4,0,4,PER.see
A,7,156,38,18.049473462465386,282.8174888291482,5,0,2,PRP.new
A,7,158,38,18.049473462465386,266.299251744313,4,0,2,PRP.new
A,7,159,38,1.0,278.76635268843495,4,0,3,ACT.agitate
A,7,160,38,4.36869411150128,280.02920075644187,2,0,2,COG.enlightenment
A,7,163,38,18.049473462465386,273.12180729543286,2,0,2,PRP.new
A,7,167,38,18.049473462465386,277.7888457972306,4,0,2,PRP.new
A,7,9,39,68.20178234887193,240.9190895031096,5,0,5,FND.ahistorical
A,7,12,39,4.981591947284555,240.39085529200023,4,0,5,PER.see
A,7,19,39,68.20178234887193,223.0709350108134,8,0,5,FND.ahistorical
A,7,26,39,68.20178234887193,241.29500759760458,6,0,5,FND.ahistorical
A,7,32,39,4.556721518954858,241.33980855406497,7,0,3,COG.enlightenment
A,7,34,39,4.981591947284555,241.08368372448572,7,0,4,PER.see
A,7,57,39,68.20178234887193,240.18462557297482,5,0,5,FND.ahistorical
A,7,72,39,16.996868987797864,238.2683323570773,3,0,2,PRP.new
A,7,82,39,68.20178234887193,226.26852598911748,7,0,5,FND.ahistorical
A,7,83,39,4.556721518954858,238.58452024386628,3,0,4,COG.enlightenment
A,7,86,39,3.1651373513784615,222.86972076705564,2,0,4,LOG.effect
A,7,87,39,2.7139052227536054,240.18065124418192,6,0,4,ACT.create
A,7,101,39,16.996868987797864,240.58124663219616,7,0,2,PRP.new
A,7,104,39,4.556721518954858,237.01896734487863,3,1,4,COG.enlightenment
A,7,111,39,1.972302369091603,241.41286928044622,2,1,3,BEI.female
A,7,112,39,4.981591947284555,221.05921460411244,3,1,3,PER.see
A,7,113,39,68.20178234887193,239.60263297033913,5,1,5,FND.ahistorical
A,7,117,39,16.996868987797864,236.30232793945058,2,0,2,PRP.new
A,7,123,39,68.20178234887193,240.18500674640083,7,0,5,FND.ahistorical
A,7,131,39,3.310061179200287,227.106016444923,4,0,2,PER.hear
A,7,141,39,16.996868987797864,227.06362814628892,2,0,2,PRP.new
A,7,150,39,16.996868987797864,240.3470521228732,5,0,2,PRP.new
A,7,151,39,4.981591947284555,233.46102898515838,3,0,4,PER.see
A,7,156,39,16.996868987797864,234.17102394087908,2,0,2,PRP.new
A,7,158,39,16.996868987797864,236.89434654649838,2,0,2,PRP.new
A,7,159,39,1.0,241.3216849793953,3,0,3,ACT.agitate
A,7,163,39,16.996868987797864,225.95538429627484,3,0,2,PRP.new
A,7,167,39,16.996868987797864,232.8643084589201,2,0,2,PRP.new
A,7,9,40,74.61787066179761,269.63159556796506,3,0,5,FND.ahistorical
A,7,12,40,5.117878156564737,269.31628704050536,8,0,5,PER.see
A,7,19,40,74.61787066179761,273.2308522137056,5,0,5,FND.ahistorical
A,7,26,40,74.61787066179761,271.6273898455896,4,0,5,FND.ahistorical
A,7,32,40,4.95276603249909,274.3014657497388,4,0,3,COG.enlightenment
A,7,34,40,5.117878156564737,269.28263906246923,5,0,4,PER.see
A,7,57,40,74.61787066179761,273.50337157133254,5,0,5,FND.ahistorical
A,7,72,40,16.183970639672154,272.0534002494046,2,0,2,PRP.new
A,7,82,40,74.61787066179761,268.9204377019053,6,0,5,FND.ahistorical
A,7,83,40,4.95276603249909,270.2731615472931,8,1,4,COG.enlightenment
A,7,86,40,3.2501438075343914,267.87215960938437,9,1,4,LOG.effect
A,7,87,40,2.802870493105553,270.37903278563266,4,0,4,ACT.create
A,7,101,40,16.183970639672154,272.76761990130575,2,0,2,PRP.new
A,7,104,40,4.95276603249909,273.79691455664096,5,0,4,COG.enlightenment
A,7,111,40,1.984955997162511,274.0658915559035,3,0,3,BEI.female
A,7,112,40,5.117878156564737,269.07445180247527,2,0,3,PER.see
A,7,113,40,74.61787066179761,269.19052617004945,10,0,5,FND.ahistorical
A,7,117,40,16.183970639672154,272.4250987806598,5,0,2,PRP.new
A,7,123,40,74.61787066179761,274.1228290624142,4,0,5,FND.ahistorical
A,7,150,40,16.183970639672154,269.459892360598,2,0,2,PRP.new
A,7,151,40,5.117878156564737,270.18231701344996,7,0,4,PER.see
A,7,156,40,16.183970639672154,271.1144817110691,5,0,2,PRP.new
A,7,158,40,16.183970639672154,273.7205747867333,2,0,2,PRP.new
A,7,159,40,1.0,269.1783434232439,3,0,3,ACT.agitate
A,7,163,40,16.183970639672154,273.0182078746624,2,0,2,PRP.new
A,7,168,40,3.0852407248114684,273.5751241949888,2,0,2,PER.hear
A,7,9,41,81.85218372803432,271.2306359929746,8,0,5,FND.ahistorical
A,7,12,41,5.277134718905965,283.32210227692076,7,1,5,PER.see
A,7,19,41,81.85218372803432,280.40029067717444,5,1,5,FND.ahistorical
A,7,26,41,81.85218372803432,283.09547562915805,7,0,5,FND.ahistorical
A,7,32,41,5.369690632171579,261.9569874425555,2,0,3,COG.enlightenment
A,7,34,41,5.277134718905965,280.8236875013454,4,0,4,PER.see
A,7,57,41,81.85218372803432,275.46668580715874,6,1,5,FND.ahistorical
A,7,72,41,15.500361947551886,269.4557100817493,4,0,2,PRP.new
A,7,82,41,81.85218372803432,277.92750260656135,5,2,5,FND.ahistorical
A,7,83,41,5.369690632171579,262.79679516964427,3,0,4,COG.enlightenment
A,7,86,41,3.3435169287232216,267.71675765173256,5,0,4,LOG.effect
A,7,87,41,2.8858802153062184,282.90937960423906,4,1,4,ACT.create
A,7,101,41,15.500361947551886,278.61886058299604,2,1,2,PRP.new
A,7,104,41,5.369690632171579,280.47354264985273,4,0,4,COG.enlightenment
A,7,111,41,2.1087228110703835,275.1274318636406,2,0,3,BEI.female
A,7,112,41,5.277134718905965,260.4224144293089,2,0,3,PER.see
A,7,113,41,81.85218372803432,261.7653381768805,6,1,5,FND.ahistorical
A,7,117,41,15.500361947551886,263.77006361501253,3,0,2,PRP.new
A,7,123,41,81.85218372803432,259.9817123855927,6,0,5,FND.ahistorical
A,7,150,41,15.500361947551886,279.74712630582064,2,0,2,PRP.new
A,7,151,41,5.277134718905965,282.12396639149927,5,0,4,PER.see
A,7,156,41,15.500361947551886,265.3293586893061,5,0,2,PRP.new
A,7,158,41,15.500361947551886,280.9393481980173,2,0,2,PRP.new
A,7,159,41,1.0236150542040052,281.2042459692054,6,0,3,ACT.agitate
A,7,168,41,2.8767166523303214,265.2368874196988,5,0,2,PER.hear
A,7,173,41,15.500361947551886,268.00207187557413,6,0,2,PRP.new
A,7,9,42,90.05678276057911,270.38289658877625,3,0,5,FND.ahistorical
A,7,12,42,5.461719835702845,265.8530169478897,2,0,5,PER.see
A,7,19,42,90.05678276057911,264.5475206093098,5,0,5,FND.ahistorical
A,7,26,42,90.05678276057911,264.5584955463769,6,0,5,FND.ahistorical
