seed,window,lid,n_core,s_avg,r_core,rho,links_total,log10_pbirth,B,b_gen_old
3,25,192,5,0.260694,0.516882,0.000229,2868,-34.4537,34.4537,0.67374
3,25,193,2,0.026446,0.973195,0.000229,2868,-12.3255,12.3255,0.051473
3,25,195,2,0.022553,0.999037,0.000229,2868,-12.3833,12.3833,0.045062
3,25,196,2,0.018411,0.994483,0.000229,2868,-12.4734,12.4734,0.036619
3,25,197,2,0.022493,0.453688,0.000229,2868,-12.7273,12.7273,0.02041
3,26,198,2,0.018032,0.868896,0.00023,2880,-12.5392,12.5392,0.031336
3,26,199,2,0.02375,0.901574,0.00023,2880,-12.4036,12.4036,0.042825
3,26,200,2,0.201902,0.998741,0.00023,2880,-11.4297,11.4297,0.403295
3,26,201,2,0.013074,0.994628,0.00023,2880,-12.6202,12.6202,0.026008
3,26,203,2,0.069852,0.956326,0.00023,2880,-11.9095,11.9095,0.133603
3,26,204,2,0.048777,0.985369,0.00023,2880,-12.0524,12.0524,0.096127
3,26,205,2,0.024589,0.942932,0.00023,2880,-12.369,12.369,0.046372
3,26,207,2,0.072724,0.998773,0.00023,2880,-11.8731,11.8731,0.145269
3,26,208,2,0.420993,0.954781,0.00023,2880,-11.1301,11.1301,0.803912
3,26,209,2,0.194964,0.978877,0.00023,2880,-11.4536,11.4536,0.381691
3,27,217,2,0.217616,0.921504,0.000222,2780,-11.4474,11.4474,0.401068
3,27,214,2,0.098898,0.999278,0.000222,2780,-11.7547,11.7547,0.197654
3,27,215,2,0.132046,0.999137,0.000222,2780,-11.6293,11.6293,0.263865
3,28,218,5,0.33318,0.485365,0.00023,2878,-34.1307,34.1307,0.808571
3,28,219,4,0.400128,0.971271,0.00023,2878,-25.5597,25.5597,1.554531
3,29,224,2,0.182683,0.984808,0.000225,2815,-11.4891,11.4891,0.359814
3,29,225,2,0.148474,0.930685,0.000225,2815,-11.6037,11.6037,0.276366
3,29,220,3,0.271695,0.852659,0.000225,2815,-18.8835,18.8835,0.69499
3,29,221,2,0.133234,0.846189,0.000225,2815,-11.6921,11.6921,0.225482
3,29,222,2,0.152473,0.983914,0.000225,2815,-11.568,11.568,0.300041
3,31,227,4,0.292187,0.812293,0.000227,2840,-26.2195,26.2195,0.949364
3,31,228,4,0.372711,0.746019,0.000227,2840,-26.0133,26.0133,1.112196
3,33,229,5,0.325259,0.93438,0.000221,2758,-33.1087,33.1087,1.519576
3,34,234,2,0.756583,0.976374,0.000228,2845,-10.8711,10.8711,1.477415
3,34,231,5,0.283168,0.939562,0.000228,2845,-33.2859,33.2859,1.330269
3,35,235,2,0.016989,0.996062,0.000214,2677,-12.5375,12.5375,0.033844
3,35,236,2,0.01742,0.495884,0.000214,2677,-12.8296,12.8296,0.017277
3,35,237,2,0.129714,0.999992,0.000214,2677,-11.653,11.653,0.259426
3,35,239,2,0.042393,0.927632,0.000214,2677,-12.1713,12.1713,0.07865
3,36,241,2,0.032325,0.999765,0.000228,2854,-12.2288,12.2288,0.064636
3,36,243,2,0.064295,0.998585,0.000228,2854,-11.9306,11.9306,0.128408
3,37,248,2,0.014956,0.900596,0.000221,2765,-12.6226,12.6226,0.026939
3,37,250,2,0.068963,0.976504,0.000221,2765,-11.9237,11.9237,0.134686
3,37,245,2,0.04652,0.994513,0.000221,2765,-12.0867,12.0867,0.092529
3,37,246,2,0.018128,0.952696,0.000221,2765,-12.5146,12.5146,0.03454
3,38,256,2,0.17581,0.991041,0.000219,2734,-11.5157,11.5157,0.34847
3,38,257,2,0.09313,0.941744,0.000219,2734,-11.8138,11.8138,0.175408
3,38,251,2,0.031687,0.975189,0.000219,2734,-12.2669,12.2669,0.061801
3,38,252,2,0.54732,0.761197,0.000219,2734,-11.1371,11.1371,0.833237
3,38,253,2,0.04667,0.991664,0.000219,2734,-12.0914,12.0914,0.092562
3,39,259,5,0.275614,0.937827,0.000223,2787,-33.3718,33.3718,1.292394
3,39,260,4,0.341002,0.615644,0.000223,2787,-26.4039,26.4039,0.839743
3,39,261,2,0.035755,0.956667,0.000223,2787,-12.2144,12.2144,0.068411
3,39,263,2,0.017651,0.960188,0.000223,2787,-12.5194,12.5194,0.033896
3,39,264,2,0.021035,0.963498,0.000223,2787,-12.4417,12.4417,0.040534
3,39,267,2,0.021056,0.67734,0.000223,2787,-12.5943,12.5943,0.028524
3,39,268,2,0.127913,0.997742,0.000223,2787,-11.6426,11.6426,0.255248
3,39,269,2,0.007589,0.997071,0.000223,2787,-12.8696,12.8696,0.015133
3,39,270,2,0.090243,0.97747,0.000223,2787,-11.803,11.803,0.17642
3,39,271,2,0.013657,0.996689,0.000223,2787,-12.6146,12.6146,0.027224
3,39,272,2,0.057998,0.997372,0.000223,2787,-11.9862,11.9862,0.115691
3,39,274,2,0.017436,0.698506,0.000223,2787,-12.6629,12.6629,0.024358
3,40,276,3,0.26565,0.966636,0.000217,2707,-18.828,18.828,0.77036
3,41,281,2,0.168566,0.764136,0.000217,2718,-11.6495,11.6495,0.257614
3,41,277,3,0.287501,0.431087,0.000217,2718,-19.4572,19.4572,0.371814
3,41,278,5,0.238149,0.63174,0.000217,2718,-34.3555,34.3555,0.75224
3,41,279,2,0.097964,0.973163,0.000217,2718,-11.7801,11.7801,0.190669
3,43,288,2,0.2277,0.960691,0.000221,2764,-11.4122,11.4122,0.437498
3,43,289,2,0.018113,0.799542,0.000221,2764,-12.5913,12.5913,0.028964
3,43,290,2,0.01102,0.699234,0.000221,2764,-12.8653,12.8653,0.015411
3,43,282,4,0.406529,0.972039,0.000221,2764,-25.5907,25.5907,1.580648
3,43,283,5,0.296588,0.916517,0.000221,2764,-33.2988,33.2988,1.35914
3,43,284,2,0.121842,0.87216,0.000221,2764,-11.7257,11.7257,0.212531
3,43,286,2,0.767277,0.999997,0.000221,2764,-10.8672,10.8672,1.534549
3,43,287,2,0.192433,0.859132,0.000221,2764,-11.5338,11.5338,0.330651
3,44,293,5,0.261758,0.862854,0.000218,2726,-33.6446,33.6446,1.129293
3,44,294,2,0.058735,0.995249,0.000218,2726,-11.9913,11.9913,0.116912
3,44,295,2,0.110468,0.99897,0.000218,2726,-11.7153,11.7153,0.220708
3,44,296,2,0.213557,0.967584,0.000218,2726,-11.4429,11.4429,0.413269
3,44,297,2,0.037795,0.82412,0.000218,2726,-12.2647,12.2647,0.062295
3,44,300,2,0.020086,0.911269,0.000218,2726,-12.4956,12.4956,0.036607
3,44,301,2,0.010858,0.628002,0.000218,2726,-12.9244,12.9244,0.013637
3,44,304,2,0.082786,0.992152,0.000218,2726,-11.8436,11.8436,0.164272
3,45,305,4,0.298953,0.663997,0.000221,2757,-26.491,26.491,0.794015
3,45,306,5,0.361964,0.200707,0.000221,2757,-35.5954,35.5954,0.363244
3,45,307,2,0.055305,0.999979,0.000221,2757,-12.0105,12.0105,0.110607
3,45,311,2,0.089533,0.913759,0.000221,2757,-11.8404,11.8404,0.163623
3,46,313,2,0.037411,0.945568,0.000223,2791,-12.1992,12.1992,0.070749
3,46,314,2,0.020478,0.675355,0.000223,2791,-12.6071,12.6071,0.02766
3,47,317,2,0.282308,0.996591,0.000211,2633,-11.324,11.324,0.56269
3,47,318,2,0.277351,0.999392,0.000211,2633,-11.3304,11.3304,0.554365
3,48,320,3,0.281957,0.32255,0.000209,2606,-19.7626,19.7626,0.272836
3,48,322,2,0.154595,0.935852,0.000209,2606,-11.6173,11.6173,0.289356
3,48,324,2,0.112744,0.948815,0.000209,2606,-11.7484,11.7484,0.213946
3,48,325,2,0.017476,0.98659,0.000209,2606,-12.5411,12.5411,0.034483
3,48,326,2,0.313903,0.927471,0.000209,2606,-11.3136,11.3136,0.582272
3,48,327,2,0.313121,0.699957,0.000209,2606,-11.4369,11.4369,0.438343
3,48,329,2,0.13127,0.991938,0.000209,2606,-11.663,11.663,0.260423
3,51,336,2,0.3269,0.982284,0.000213,2666,-11.2611,11.2611,0.642218
3,51,337,2,0.128777,0.313607,0.000213,2666,-12.1616,12.1616,0.080771
3,51,338,2,0.163117,0.997027,0.000213,2666,-11.5566,11.5566,0.325263
3,51,332,2,0.374822,0.998298,0.000213,2666,-11.1947,11.1947,0.748368
3,52,341,5,0.401549,0.256048,0.00022,2744,-35.0003,35.0003,0.514078
3,52,342,5,0.352514,0.423357,0.00022,2744,-34.353,34.353,0.746197
3,52,344,2,0.184463,0.91779,0.00022,2744,-11.5266,11.5266,0.338596
3,52,345,2,0.174403,0.982274,0.00022,2744,-11.5215,11.5215,0.342624
3,52,346,2,0.266718,0.902685,0.00022,2744,-11.3737,11.3737,0.481525
3,53,353,2,0.084152,0.990188,0.00021,2630,-11.8529,11.8529,0.166652
3,53,354,2,0.482214,0.910368,0.00021,2630,-11.1312,11.1312,0.877984
3,53,357,2,0.132258,0.997902,0.00021,2630,-11.6532,11.6532,0.263961
3,53,358,2,0.096904,0.884285,0.00021,2630,-11.8408,11.8408,0.171381
3,53,359,2,0.152954,0.721471,0.00021,2630,-11.7309,11.7309,0.220704
3,53,348,4,0.261668,0.715332,0.00021,2630,-26.629,26.629,0.748719
3,53,349,2,0.108576,0.980028,0.00021,2630,-11.7467,11.7467,0.212816
3,53,350,2,0.040639,0.996703,0.00021,2630,-12.1662,12.1662,0.081009
3,54,360,5,0.367919,0.869296,0.000225,2812,-32.9864,32.9864,1.59915
3,54,361,2,0.00713,0.522162,0.000225,2812,-13.1737,13.1737,0.007446
3,54,362,2,0.0113,0.970719,0.000225,2812,-12.7045,12.7045,0.021939
3,54,363,2,0.008852,0.793552,0.000225,2812,-12.898,12.898,0.014049
3,54,365,2,0.031905,0.965567,0.000225,2812,-12.256,12.256,0.061612
3,54,367,2,0.024899,0.495613,0.000225,2812,-12.6533,12.6533,0.02468
3,54,368,2,0.038116,0.918093,0.000225,2812,-12.2006,12.2006,0.069988
3,54,372,2,0.011052,0.992336,0.000225,2812,-12.7045,12.7045,0.021935
3,54,374,2,0.010009,0.990096,0.000225,2812,-12.7486,12.7486,0.019819
3,55,376,4,0.42552,0.380538,0.000214,2670,-26.7981,26.7981,0.647706
3,55,377,2,0.035176,0.160241,0.000214,2670,-13.0161,13.0161,0.011273
3,55,379,2,0.147348,0.964123,0.000214,2670,-11.6147,11.6147,0.284124
3,55,375,5,0.294821,0.990888,0.000214,2670,-33.2337,33.2337,1.460674
3,56,385,2,0.057077,0.997258,0.000215,2685,-12.0094,12.0094,0.113841
3,56,386,2,0.096146,0.99908,0.000215,2685,-11.7822,11.7822,0.192116
3,56,389,2,0.471123,0.935454,0.000215,2685,-11.1205,11.1205,0.881427
3,56,390,2,0.01311,0.949629,0.000215,2685,-12.6695,12.6695,0.024899
3,56,392,2,0.093841,0.407477,0.000215,2685,-12.1822,12.1822,0.076476
3,56,380,2,0.018831,0.999524,0.000215,2685,-12.49,12.49,0.037644
3,56,381,2,0.072412,0.561263,0.000215,2685,-12.1557,12.1557,0.081284
3,56,382,2,0.117693,0.97704,0.000215,2685,-11.704,11.704,0.229982
3,57,393,2,0.07737,0.796862,0.000212,2648,-11.9808,11.9808,0.123306
3,57,394,2,0.077124,0.751114,0.000212,2648,-12.0078,12.0078,0.115857
3,57,395,2,0.149671,0.998143,0.000212,2648,-11.5964,11.5964,0.298786
3,57,397,2,0.18069,0.478298,0.000212,2648,-11.8341,11.8341,0.172847
3,57,398,2,0.079434,0.777725,0.000212,2648,-11.9799,11.9799,0.123556
3,57,400,2,0.100055,0.879339,0.000212,2648,-11.8263,11.8263,0.175965
3,57,401,2,0.161164,0.989809,0.000212,2648,-11.5679,11.5679,0.319042
3,57,402,2,0.374789,0.965325,0.000212,2648,-11.2123,11.2123,0.723586
3,57,406,2,0.099091,0.999988,0.000212,2648,-11.7747,11.7747,0.198179
3,57,407,2,0.221699,0.98673,0.000212,2648,-11.4308,11.4308,0.437515
3,57,408,2,0.194525,0.999935,0.000212,2648,-11.4818,11.4818,0.389025
3,58,410,2,0.058035,0.978703,0.00021,2622,-12.0207,12.0207,0.113597
3,59,416,2,0.100062,0.913314,0.000215,2690,-11.803,11.803,0.182775
3,59,417,2,0.132205,0.974148,0.000215,2690,-11.654,11.654,0.257575
3,60,418,2,0.185932,0.5292,0.00021,2621,-11.7822,11.7822,0.196791
3,60,419,2,0.105613,0.944377,0.00021,2621,-11.7763,11.7763,0.199477
3,60,422,2,0.048041,0.869651,0.00021,2621,-12.1542,12.1542,0.083558
3,60,423,2,0.193988,0.874066,0.00021,2621,-11.5459,11.5459,0.339116
3,60,424,2,0.234372,0.718753,0.00021,2621,-11.5487,11.5487,0.336912
3,62,427,5,0.253071,0.957014,0.000209,2609,-33.5996,33.5996,1.210963
3,63,428,5,0.283287,0.926596,0.00021,2627,-33.4478,33.4478,1.312463
3,63,429,2,0.066262,0.943943,0.00021,2627,-11.978,11.978,0.125095
3,63,430,2,0.17086,0.945977,0.00021,2627,-11.5657,11.5657,0.323259
3,64,433,2,0.144527,0.644135,0.000203,2540,-11.8199,11.8199,0.18619
3,64,436,2,0.074061,0.985499,0.000203,2540,-11.9256,11.9256,0.145974
3,65,437,5,0.467414,0.674579,0.000202,2520,-33.2016,33.2016,1.576538
3,65,438,4,0.410943,0.771012,0.000202,2520,-25.9989,25.9989,1.267367
3,65,439,2,0.015078,0.994712,0.000202,2520,-12.6162,12.6162,0.029996
3,65,440,2,0.042838,0.99472,0.000202,2520,-12.1627,12.1627,0.085223
3,65,441,2,0.039957,0.882086,0.000202,2520,-12.2451,12.2451,0.07049
3,65,442,2,0.026847,0.975754,0.000202,2520,-12.374,12.374,0.052392
3,65,443,2,0.037128,0.980208,0.000202,2520,-12.2312,12.2312,0.072787
3,65,446,2,0.12419,0.78482,0.000202,2520,-11.8034,11.8034,0.194933
3,66,451,2,0.011965,0.977124,0.000206,2569,-12.716,12.716,0.023383
3,66,452,2,0.08003,0.92612,0.000206,2569,-11.914,11.914,0.148236
3,66,455,2,0.098478,0.914502,0.000206,2569,-11.8294,11.8294,0.180117
3,68,456,3,0.479172,0.4244,0.000194,2425,-19.1262,19.1262,0.610082
3,68,457,2,0.065878,0.998172,0.000194,2425,-11.991,11.991,0.131515
3,68,458,2,0.047325,0.998897,0.000194,2425,-12.1343,12.1343,0.094545
3,68,459,2,0.659811,0.993752,0.000194,2425,-10.9922,10.9922,1.311377
3,68,462,2,0.177822,0.983681,0.000194,2425,-11.5661,11.5661,0.34984
3,69,464,2,0.194528,0.4911,0.000212,2645,-11.7911,11.7911,0.191066
4,0,0,5,0.308569,0.579981,0.000254,3173,-33.7851,33.7851,0.894822
4,0,1,5,0.349233,0.867851,0.000254,3173,-32.87,32.87,1.515411
4,1,2,5,0.261285,0.76856,0.000247,3089,-33.6317,33.6317,1.004065
4,1,3,3,0.436126,0.916087,0.000247,3089,-18.3294,18.3294,1.19859
4,1,4,2,0.022055,0.636365,0.000247,3089,-12.5566,12.5566,0.02807
4,1,5,2,0.043906,0.990015,0.000247,3089,-12.0657,12.0657,0.086935
4,1,6,2,0.117322,0.996472,0.000247,3089,-11.636,11.636,0.233815
4,1,8,2,0.017301,0.971811,0.000247,3089,-12.4782,12.4782,0.033626
4,1,9,2,0.015996,0.980984,0.000247,3089,-12.5082,12.5082,0.031383
4,2,11,2,0.064135,0.946205,0.000247,3090,-11.9206,11.9206,0.12137
4,2,14,2,0.096406,0.983194,0.000247,3090,-11.7269,11.7269,0.189571
4,3,15,5,0.281466,0.911129,0.000243,3034,-33.238,33.238,1.282258
4,3,16,2,0.063355,0.89015,0.000243,3034,-11.9604,11.9604,0.11279
4,3,17,2,0.051371,0.878776,0.000243,3034,-12.057,12.057,0.090286
4,3,18,2,0.186086,0.996369,0.000243,3034,-11.4435,11.4435,0.370821
4,3,20,2,0.095065,0.997441,0.000243,3034,-11.7347,11.7347,0.189644
4,3,21,2,0.074566,0.939558,0.000243,3034,-11.8662,11.8662,0.140118
4,3,22,2,0.059774,0.999521,0.000243,3034,-11.9353,11.9353,0.11949
4,4,24,5,0.297159,0.744046,0.000241,3013,-33.5077,33.5077,1.1055
4,5,32,2,0.103366,0.971397,0.000247,3091,-11.7018,11.7018,0.200819
4,5,33,2,0.024027,0.878378,0.000247,3091,-12.3792,12.3792,0.04221
4,5,34,2,0.153395,0.899817,0.000247,3091,-11.5636,11.5636,0.276055
4,5,35,2,0.01603,0.889497,0.000247,3091,-12.5495,12.5495,0.028518
4,5,36,2,0.062141,0.938637,0.000247,3091,-11.9377,11.9377,0.116656
4,5,38,2,0.008981,0.966351,0.000247,3091,-12.7651,12.7651,0.017358
4,5,41,2,0.071815,0.936302,0.000247,3091,-11.8759,11.8759,0.134481
4,5,25,3,0.241643,0.620079,0.000247,3091,-19.1807,19.1807,0.449512
4,5,26,5,0.302339,0.378245,0.000247,3091,-34.6086,34.6086,0.57179
4,5,27,3,0.29466,0.515025,0.000247,3091,-19.1696,19.1696,0.455271
4,5,28,2,0.180666,0.934533,0.000247,3091,-11.4761,11.4761,0.337677
4,5,30,2,0.15534,0.654722,0.000247,3091,-11.6962,11.6962,0.20341
4,6,42,5,0.257771,0.173098,0.000244,3055,-36.2639,36.2639,0.223098
4,6,43,2,0.336453,0.979408,0.000244,3055,-11.1907,11.1907,0.65905
4,6,44,2,0.017896,0.9723,0.000244,3055,-12.4681,12.4681,0.034801
4,6,45,2,0.017729,0.537061,0.000244,3055,-12.7299,12.7299,0.019043
4,6,48,2,0.008992,0.71521,0.000244,3055,-12.9003,12.9003,0.012862
4,7,49,4,0.433201,0.265778,0.000246,3078,-27.0572,27.0572,0.460541
4,7,50,3,0.242454,0.661317,0.000246,3078,-19.1255,19.1255,0.481017
4,7,51,2,0.016937,0.85491,0.000246,3078,-12.5446,12.5446,0.028959
4,7,53,2,0.026213,0.983718,0.000246,3078,-12.294,12.294,0.051572
4,7,54,2,0.018232,0.998531,0.000246,3078,-12.4452,12.4452,0.036409
4,7,55,2,0.012982,0.976945,0.000246,3078,-12.6022,12.6022,0.025365
4,8,56,5,0.287612,0.94952,0.000246,3079,-33.1032,33.1032,1.365466
4,9,58,2,0.016233,0.988508,0.000237,2957,-12.5174,12.5174,0.032092
4,9,60,2,0.020101,0.918743,0.000237,2957,-12.4564,12.4564,0.036935
4,10,64,2,0.14532,0.777328,0.000243,3031,-11.6591,11.6591,0.225923
4,10,62,2,0.130199,0.997821,0.000243,3031,-11.5984,11.5984,0.259831
4,11,65,2,0.090153,0.856368,0.00024,2996,-11.8295,11.8295,0.154409
4,11,66,2,0.083165,0.911198,0.00024,2996,-11.8376,11.8376,0.15156
4,11,69,2,0.237252,0.97762,0.00024,2996,-11.3517,11.3517,0.463885
4,11,71,2,0.007411,0.942335,0.00024,2996,-12.873,12.873,0.013967
4,11,72,2,0.063716,0.931988,0.00024,2996,-11.9434,11.9434,0.118764
4,11,74,2,0.029663,0.879405,0.00024,2996,-12.3007,12.3007,0.052171
4,12,75,4,0.309491,0.869665,0.000242,3023,-25.9743,25.9743,1.076613
4,12,76,2,0.491525,0.913037,0.000242,3023,-11.0612,11.0612,0.897561
4,12,77,2,0.121247,0.750668,0.000242,3023,-11.7541,11.7541,0.182033
4,13,79,3,0.294066,0.77146,0.000239,2990,-18.8493,18.8493,0.680581
4,13,80,5,0.281194,0.871964,0.000239,2990,-33.3414,33.3414,1.225955
4,13,81,5,0.373703,0.920791,0.000239,2990,-32.7527,32.7527,1.720512
4,13,82,3,0.317447,0.876589,0.000239,2990,-18.6719,18.6719,0.834812
4,13,83,2,0.063964,0.870549,0.000239,2990,-11.9722,11.9722,0.111368
4,13,85,2,0.466267,0.822865,0.000239,2990,-11.134,11.134,0.76735
4,14,86,5,0.238376,0.378648,0.000241,3011,-35.0653,35.0653,0.451304
4,14,87,4,0.355759,0.786786,0.000241,3011,-25.9284,25.9284,1.119626
4,15,90,5,0.30936,0.936885,0.000246,3072,-33.0038,33.0038,1.449173
4,16,91,5,0.459167,0.56637,0.000234,2926,-33.2767,33.2767,1.300293
4,17,96,2,0.098249,0.8976,0.000236,2944,-11.7793,11.7793,0.176377
4,17,92,3,0.457555,0.525627,0.000236,2944,-18.812,18.812,0.721511
4,17,93,3,0.230141,0.973092,0.000236,2944,-18.874,18.874,0.671845
4,17,94,2,0.079662,0.978006,0.000236,2944,-11.8331,11.8331,0.155819
4,18,101,2,0.204816,0.982053,0.000242,3023,-11.4097,11.4097,0.40228
4,18,102,2,0.14618,0.999886,0.000242,3023,-11.5484,11.5484,0.292327
4,18,103,2,0.157533,0.98596,0.000242,3023,-11.522,11.522,0.310643
4,18,104,2,0.487453,0.957533,0.000242,3023,-11.0441,11.0441,0.933506
4,18,106,2,0.699417,0.818167,0.000242,3023,-10.9556,10.9556,1.14448
4,18,107,2,0.180446,0.982048,0.000242,3023,-11.4647,11.4647,0.354414
4,18,108,2,0.0698,0.408262,0.000242,3023,-12.2584,12.2584,0.056993
4,18,109,2,0.094661,0.997277,0.000242,3023,-11.7382,11.7382,0.188806
4,18,110,2,0.114078,0.848357,0.000242,3023,-11.7274,11.7274,0.193557
4,18,111,2,0.075733,0.995075,0.000242,3023,-11.8361,11.8361,0.15072
4,18,112,2,0.165407,0.970451,0.000242,3023,-11.5077,11.5077,0.32104
4,18,113,2,0.203568,0.986454,0.000242,3023,-11.4104,11.4104,0.401621
4,19,115,4,0.377872,0.810306,0.000233,2917,-25.8528,25.8528,1.224768
4,19,116,2,0.047271,0.802487,0.000233,2917,-12.1497,12.1497,0.075869
4,19,117,2,0.035524,0.59515,0.000233,2917,-12.4036,12.4036,0.042284
4,20,119,3,0.273744,0.985577,0.000233,2912,-18.7217,18.7217,0.809386
4,20,120,3,0.320918,0.976988,0.000233,2912,-18.5912,18.5912,0.940599
4,20,121,2,0.140613,0.848138,0.000233,2912,-11.653,11.653,0.238519
4,20,123,2,0.420889,0.987536,0.000233,2912,-11.1107,11.1107,0.831287
4,20,124,2,0.593445,0.900846,0.000233,2912,-11.0014,11.0014,1.069206
4,20,125,2,0.463326,0.627306,0.000233,2912,-11.2661,11.2661,0.581295
4,21,128,2,0.110589,0.98534,0.000238,2969,-11.6837,11.6837,0.217935
4,21,132,2,0.020035,0.99,0.000238,2969,-12.4236,12.4236,0.03967
4,21,133,2,0.033113,0.998182,0.000238,2969,-12.2018,12.2018,0.066105
4,21,135,2,0.01501,0.795348,0.000238,2969,-12.6441,12.6441,0.023877
4,21,136,2,0.036139,0.99278,0.000238,2969,-12.1662,12.1662,0.071757
4,21,138,2,0.050943,0.997063,0.000238,2969,-12.0152,12.0152,0.101588
4,21,126,4,0.401706,0.951495,0.000238,2969,-25.5408,25.5408,1.528886
4,21,127,2,0.021922,0.943719,0.000238,2969,-12.4053,12.4053,0.041376
4,22,139,5,0.451365,0.278525,0.000233,2918,-34.5442,34.5442,0.628581
4,23,140,2,0.029994,0.046213,0.000236,2953,-13.5816,13.5816,0.002772
4,23,142,2,0.030917,0.852649,0.000236,2953,-12.3024,12.3024,0.052723
4,23,144,2,0.013304,0.925418,0.000236,2953,-12.6331,12.6331,0.024623
4,23,146,2,0.051346,0.925863,0.000236,2953,-12.0463,12.0463,0.09508
4,23,147,2,0.011174,0.964264,0.000236,2953,-12.691,12.691,0.021549
4,23,148,2,0.058788,0.940392,0.000236,2953,-11.9808,11.9808,0.110567
4,23,149,2,0.022009,0.997076,0.000236,2953,-12.3821,12.3821,0.043888
4,24,152,2,0.037061,0.998859,0.000231,2888,-12.1646,12.1646,0.074037
4,24,150,2,0.016995,0.961529,0.000231,2888,-12.5198,12.5198,0.032683
4,24,151,2,0.021304,0.988147,0.000231,2888,-12.4098,12.4098,0.042103
4,25,160,2,0.019825,0.913072,0.000232,2903,-12.4731,12.4731,0.036203
4,25,163,2,0.029342,0.991879,0.000232,2903,-12.2669,12.2669,0.058207
4,25,164,2,0.046871,0.999452,0.000232,2903,-12.0601,12.0601,0.093692
4,25,165,2,0.068008,0.946183,0.000232,2903,-11.9223,11.9223,0.128697
4,25,154,5,0.265241,0.479404,0.000232,2903,-34.5333,34.5333,0.635788
4,25,155,3,0.2915,0.962823,0.000232,2903,-18.6901,18.6901,0.841989
4,25,156,2,0.01227,0.999139,0.000232,2903,-12.6423,12.6423,0.024519
4,25,159,2,0.032216,0.839423,0.000232,2903,-12.2987,12.2987,0.054085
4,26,166,3,0.276692,0.613477,0.000232,2896,-19.129,19.129,0.509234
4,26,167,2,0.099375,0.960641,0.000232,2896,-11.752,11.752,0.190927
4,26,168,2,0.042497,0.970616,0.000232,2896,-12.1164,12.1164,0.082497
4,26,170,2,0.042693,0.624287,0.000232,2896,-12.3061,12.3061,0.053305
4,26,171,2,0.007587,0.944078,0.000232,2896,-12.8768,12.8768,0.014326
4,26,172,2,0.652134,0.498585,0.000232,2896,-11.2198,11.2198,0.650289
4,26,175,2,0.05707,0.829107,0.000232,2896,-12.0568,12.0568,0.094635
4,26,177,2,0.215634,0.839583,0.000232,2896,-11.4741,11.4741,0.362085
4,26,178,2,0.106693,0.958901,0.000232,2896,-11.7219,11.7219,0.204616
4,27,184,2,0.025369,0.972952,0.00023,2879,-12.342,12.342,0.049366
4,27,179,4,0.33791,0.170906,0.00023,2879,-28.0432,28.0432,0.231003
4,27,181,2,0.131415,0.992083,0.00023,2879,-11.6192,11.6192,0.260749
4,27,183,2,0.611068,0.876074,0.00023,2879,-11.0058,11.0058,1.070682
4,28,192,2,0.697987,0.989172,0.000227,2840,-10.9012,10.9012,1.380858
4,28,194,2,0.022019,0.959119,0.000227,2840,-12.4157,12.4157,0.042237
4,28,186,2,0.069234,0.817914,0.000227,2840,-11.9873,11.9873,0.113256
4,28,187,2,0.511482,0.993836,0.000227,2840,-11.0342,11.0342,1.016658
4,28,188,2,0.039176,0.999442,0.000227,2840,-12.1476,12.1476,0.078309
4,28,189,2,0.007981,0.998715,0.000227,2840,-12.8388,12.8388,0.015942
4,28,191,2,0.123749,0.937573,0.000227,2840,-11.6758,11.6758,0.232048
4,29,196,5,0.394777,0.844974,0.000228,2853,-32.8881,32.8881,1.667881
4,29,197,2,0.262304,0.626756,0.000228,2853,-11.5224,11.5224,0.3288
4,30,200,4,0.302727,0.769921,0.00023,2878,-26.2259,26.2259,0.932302
4,30,201,2,0.169235,0.996823,0.00023,2878,-11.5074,11.5074,0.337396
4,30,202,2,0.169056,0.818956,0.00023,2878,-11.5933,11.5933,0.276898
4,31,203,4,0.273591,0.550801,0.000229,2862,-26.8013,26.8013,0.602776
4,31,204,5,0.317067,0.168189,0.000229,2862,-36.0676,36.0676,0.266636
4,32,208,2,0.023735,0.984122,0.000227,2840,-12.3719,12.3719,0.046716
4,32,205,5,0.259358,0.282791,0.000227,2840,-35.5274,35.5274,0.36672
4,32,206,2,0.013764,0.97871,0.000227,2840,-12.6109,12.6109,0.026942
4,34,210,4,0.378562,0.978319,0.000226,2827,-25.6458,25.6458,1.481417
4,34,211,2,0.071502,0.99996,0.000226,2827,-11.888,11.888,0.142999
4,34,212,2,0.032095,0.976431,0.000226,2827,-12.2462,12.2462,0.062676
4,34,215,2,0.030839,0.821688,0.000226,2827,-12.3385,12.3385,0.05068
4,34,216,2,0.070997,0.841659,0.000226,2827,-11.9659,11.9659,0.11951
4,34,218,2,0.050976,0.960328,0.000226,2827,-12.0525,12.0525,0.097907
4,35,225,2,0.032659,0.601591,0.000223,2782,-12.456,12.456,0.039295
4,35,227,2,0.044654,0.714634,0.000223,2782,-12.2453,12.2453,0.063823
4,35,228,2,0.037034,0.924072,0.000223,2782,-12.215,12.215,0.068443
4,35,220,2,0.039983,0.997739,0.000223,2782,-12.1484,12.1484,0.079786
4,35,221,2,0.091034,0.992739,0.000223,2782,-11.7933,11.7933,0.180746
4,36,232,2,0.146418,0.989973,0.000226,2830,-11.5806,11.5806,0.289899
4,36,233,2,0.37552,0.728499,0.000226,2830,-11.3048,11.3048,0.547132
