seed,window,rate,k,H,drift,type_count,J,term_H,term_drift,term_penalty,k_star
55,14,0.0,2,-0.0,0.4173,1,-0.0827,-0.0,0.4173,-0.5,2
55,14,0.0,3,-0.0,0.4173,1,-0.0827,-0.0,0.4173,-0.5,2
55,14,0.0,4,-0.0,0.4173,1,-0.0827,-0.0,0.4173,-0.5,2
55,15,0.0,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,2
55,15,0.0,1,0.8813,0.4113,2,0.5001,0.8813,0.4113,-0.7925,2
55,15,0.0,2,1.4855,0.5579,3,1.0434,1.4855,0.5579,-1.0,2
55,15,0.0,3,1.4855,0.5579,3,1.0434,1.4855,0.5579,-1.0,2
55,15,0.0,4,1.4855,0.5579,3,1.0434,1.4855,0.5579,-1.0,2
55,16,0.0,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,2
55,16,0.0,1,0.7496,0.5088,2,0.4659,0.7496,0.5088,-0.7925,2
55,16,0.0,2,1.2871,0.5168,3,0.8039,1.2871,0.5168,-1.0,2
55,16,0.0,3,1.2871,0.5168,3,0.8039,1.2871,0.5168,-1.0,2
55,16,0.0,4,1.2871,0.5168,3,0.8039,1.2871,0.5168,-1.0,2
55,17,0.0,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,2
55,17,0.0,1,1.0529,0.1697,3,0.2226,1.0529,0.1697,-1.0,2
55,17,0.0,2,1.5003,0.1719,4,0.5112,1.5003,0.1719,-1.161,2
55,17,0.0,3,1.5003,0.1719,4,0.5112,1.5003,0.1719,-1.161,2
55,17,0.0,4,1.5003,0.1719,4,0.5112,1.5003,0.1719,-1.161,2
55,18,0.0,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,2
55,18,0.0,1,0.7025,0.3757,2,0.2857,0.7025,0.3757,-0.7925,2
55,18,0.0,2,1.2467,0.3763,3,0.623,1.2467,0.3763,-1.0,2
55,18,0.0,3,1.2467,0.3763,3,0.623,1.2467,0.3763,-1.0,2
55,18,0.0,4,1.2467,0.3763,3,0.623,1.2467,0.3763,-1.0,2
55,19,0.0,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,2
55,19,0.0,1,0.953,0.2484,3,0.2014,0.953,0.2484,-1.0,2
55,19,0.0,2,1.523,0.2495,4,0.6115,1.523,0.2495,-1.161,2
55,19,0.0,3,1.523,0.2495,4,0.6115,1.523,0.2495,-1.161,2
55,19,0.0,4,1.523,0.2495,4,0.6115,1.523,0.2495,-1.161,2
55,20,0.0,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,2
55,20,0.0,1,0.7742,0.084,3,-0.1418,0.7742,0.084,-1.0,2
55,20,0.0,2,1.3605,0.0849,4,0.2844,1.3605,0.0849,-1.161,2
55,20,0.0,3,1.3605,0.0849,4,0.2844,1.3605,0.0849,-1.161,2
55,20,0.0,4,1.3605,0.0849,4,0.2844,1.3605,0.0849,-1.161,2
55,21,0.0,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,2
55,21,0.0,1,-0.0,0.2895,1,-0.2105,-0.0,0.2895,-0.5,2
55,21,0.0,2,-0.0,0.4235,1,-0.0765,-0.0,0.4235,-0.5,2
55,21,0.0,3,-0.0,0.4235,1,-0.0765,-0.0,0.4235,-0.5,2
55,21,0.0,4,-0.0,0.4235,1,-0.0765,-0.0,0.4235,-0.5,2
55,22,0.0,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,2
55,22,0.0,1,0.8167,0.298,3,0.1147,0.8167,0.298,-1.0,2
55,22,0.0,2,1.2075,0.3714,4,0.4179,1.2075,0.3714,-1.161,2
55,22,0.0,3,1.2075,0.3714,4,0.4179,1.2075,0.3714,-1.161,2
55,22,0.0,4,1.2075,0.3714,4,0.4179,1.2075,0.3714,-1.161,2
55,23,0.0,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,2
55,23,0.0,1,0.3534,0.2107,2,-0.2284,0.3534,0.2107,-0.7925,2
55,23,0.0,2,0.6998,0.2146,3,-0.0856,0.6998,0.2146,-1.0,2
55,23,0.0,3,0.6998,0.2146,3,-0.0856,0.6998,0.2146,-1.0,2
55,23,0.0,4,0.6998,0.2146,3,-0.0856,0.6998,0.2146,-1.0,2
55,24,0.0,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,2
55,24,0.0,1,0.7345,0.1922,3,-0.0733,0.7345,0.1922,-1.0,2
55,24,0.0,2,1.2917,0.2265,4,0.3572,1.2917,0.2265,-1.161,2
55,24,0.0,3,1.2917,0.2265,4,0.3572,1.2917,0.2265,-1.161,2
55,24,0.0,4,1.2917,0.2265,4,0.3572,1.2917,0.2265,-1.161,2
55,25,0.0,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,2
55,25,0.0,1,1.0351,0.1098,3,0.1449,1.0351,0.1098,-1.0,2
55,25,0.0,2,1.6764,0.1472,4,0.6626,1.6764,0.1472,-1.161,2
55,25,0.0,3,1.6764,0.1472,4,0.6626,1.6764,0.1472,-1.161,2
55,25,0.0,4,1.6764,0.1472,4,0.6626,1.6764,0.1472,-1.161,2
123,1,0.0,0,-0.0,,1,-0.5,-0.0,0,-0.5,2
123,1,0.0,1,0.45,,3,-0.55,0.45,0,-1.0,2
123,1,0.0,2,0.6997,,4,-0.4613,0.6997,0,-1.161,2
123,1,0.0,3,0.6997,,4,-0.4613,0.6997,0,-1.161,2
123,1,0.0,4,0.6997,,4,-0.4613,0.6997,0,-1.161,2
123,2,0.0,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,2
123,2,0.0,1,0.6788,0.0966,3,-0.2246,0.6788,0.0966,-1.0,2
123,2,0.0,2,1.1059,0.1339,4,0.0788,1.1059,0.1339,-1.161,2
123,2,0.0,3,1.1059,0.1339,4,0.0788,1.1059,0.1339,-1.161,2
123,2,0.0,4,1.1059,0.1339,4,0.0788,1.1059,0.1339,-1.161,2
123,3,0.0,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,2
123,3,0.0,1,0.2864,0.1905,2,-0.3156,0.2864,0.1905,-0.7925,2
123,3,0.0,2,0.569,0.2073,3,-0.2237,0.569,0.2073,-1.0,2
123,3,0.0,3,0.569,0.2073,3,-0.2237,0.569,0.2073,-1.0,2
123,3,0.0,4,0.569,0.2073,3,-0.2237,0.569,0.2073,-1.0,2
123,4,0.0,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,2
123,4,0.0,1,0.65,0.1633,2,0.0208,0.65,0.1633,-0.7925,2
123,4,0.0,2,1.1221,0.1988,3,0.3209,1.1221,0.1988,-1.0,2
123,4,0.0,3,1.1221,0.1988,3,0.3209,1.1221,0.1988,-1.0,2
123,4,0.0,4,1.1221,0.1988,3,0.3209,1.1221,0.1988,-1.0,2
123,5,0.0,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,2
123,5,0.0,1,0.2762,0.1677,2,-0.3486,0.2762,0.1677,-0.7925,2
123,5,0.0,2,0.549,0.2052,3,-0.2458,0.549,0.2052,-1.0,2
123,5,0.0,3,0.549,0.2052,3,-0.2458,0.549,0.2052,-1.0,2
123,5,0.0,4,0.549,0.2052,3,-0.2458,0.549,0.2052,-1.0,2
123,6,0.0,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,2
123,6,0.0,1,0.8905,0.3026,2,0.4006,0.8905,0.3026,-0.7925,2
123,6,0.0,2,1.5262,0.4205,3,0.9467,1.5262,0.4205,-1.0,2
123,6,0.0,3,1.5262,0.4205,3,0.9467,1.5262,0.4205,-1.0,2
123,6,0.0,4,1.5262,0.4205,3,0.9467,1.5262,0.4205,-1.0,2
123,7,0.0,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,2
123,7,0.0,1,0.994,0.6224,2,0.8239,0.994,0.6224,-0.7925,2
123,7,0.0,2,1.4949,0.6613,3,1.1562,1.4949,0.6613,-1.0,2
123,7,0.0,3,1.4949,0.6613,3,1.1562,1.4949,0.6613,-1.0,2
123,7,0.0,4,1.4949,0.6613,3,1.1562,1.4949,0.6613,-1.0,2
123,8,0.0,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,2
123,8,0.0,1,1.3844,0.3248,3,0.7092,1.3844,0.3248,-1.0,2
123,8,0.0,2,1.9591,0.3308,4,1.1289,1.9591,0.3308,-1.161,2
123,8,0.0,3,1.9591,0.3308,4,1.1289,1.9591,0.3308,-1.161,2
123,8,0.0,4,1.9591,0.3308,4,1.1289,1.9591,0.3308,-1.161,2
123,9,0.0,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,2
123,9,0.0,1,0.5665,0.3827,2,0.1567,0.5665,0.3827,-0.7925,2
123,9,0.0,2,0.5665,0.6504,2,0.4244,0.5665,0.6504,-0.7925,2
123,9,0.0,3,0.5665,0.6504,2,0.4244,0.5665,0.6504,-0.7925,2
123,9,0.0,4,0.5665,0.6504,2,0.4244,0.5665,0.6504,-0.7925,2
123,10,0.0,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,2
123,10,0.0,1,0.8343,0.2644,3,0.0987,0.8343,0.2644,-1.0,2
123,10,0.0,2,1.3216,0.3664,4,0.527,1.3216,0.3664,-1.161,2
123,10,0.0,3,1.3216,0.3664,4,0.527,1.3216,0.3664,-1.161,2
123,10,0.0,4,1.3216,0.3664,4,0.527,1.3216,0.3664,-1.161,2
123,11,0.0,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,2
123,11,0.0,1,0.7345,0.0693,3,-0.1962,0.7345,0.0693,-1.0,2
123,11,0.0,2,1.2917,0.0739,4,0.2046,1.2917,0.0739,-1.161,2
123,11,0.0,3,1.2917,0.0739,4,0.2046,1.2917,0.0739,-1.161,2
123,11,0.0,4,1.2917,0.0739,4,0.2046,1.2917,0.0739,-1.161,2
123,12,0.0,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,2
123,12,0.0,1,0.7476,0.0557,3,-0.1967,0.7476,0.0557,-1.0,2
123,12,0.0,2,1.1918,0.0784,4,0.1092,1.1918,0.0784,-1.161,2
123,12,0.0,3,1.1918,0.0784,4,0.1092,1.1918,0.0784,-1.161,2
123,12,0.0,4,1.1918,0.0784,4,0.1092,1.1918,0.0784,-1.161,2
123,13,0.0,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,2
123,13,0.0,1,0.4138,0.1626,2,-0.2161,0.4138,0.1626,-0.7925,2
123,13,0.0,2,0.4138,0.2856,2,-0.0931,0.4138,0.2856,-0.7925,2
123,13,0.0,3,0.4138,0.2856,2,-0.0931,0.4138,0.2856,-0.7925,2
123,13,0.0,4,0.4138,0.2856,2,-0.0931,0.4138,0.2856,-0.7925,2
123,14,0.0,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,2
123,14,0.0,1,1.4675,0.4233,3,0.8908,1.4675,0.4233,-1.0,2
123,14,0.0,2,1.9785,0.686,4,1.5035,1.9785,0.686,-1.161,2
123,14,0.0,3,1.9785,0.686,4,1.5035,1.9785,0.686,-1.161,2
123,14,0.0,4,1.9785,0.686,4,1.5035,1.9785,0.686,-1.161,2
123,15,0.0,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,2
123,15,0.0,1,0.5665,0.3888,2,0.1628,0.5665,0.3888,-0.7925,2
123,15,0.0,2,0.9056,0.5628,3,0.4684,0.9056,0.5628,-1.0,2
123,15,0.0,3,0.9056,0.5628,3,0.4684,0.9056,0.5628,-1.0,2
123,15,0.0,4,0.9056,0.5628,3,0.4684,0.9056,0.5628,-1.0,2
123,16,0.0,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,2
123,16,0.0,1,-0.0,0.2648,1,-0.2352,-0.0,0.2648,-0.5,2
123,16,0.0,2,-0.0,0.3287,1,-0.1713,-0.0,0.3287,-0.5,2
123,16,0.0,3,-0.0,0.3287,1,-0.1713,-0.0,0.3287,-0.5,2
123,16,0.0,4,-0.0,0.3287,1,-0.1713,-0.0,0.3287,-0.5,2
123,17,0.0,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,2
123,17,0.0,1,0.6584,0.2559,3,-0.0857,0.6584,0.2559,-1.0,2
123,17,0.0,2,0.9,0.298,4,0.037,0.9,0.298,-1.161,2
123,17,0.0,3,0.9,0.298,4,0.037,0.9,0.298,-1.161,2
123,17,0.0,4,0.9,0.298,4,0.037,0.9,0.298,-1.161,2
123,18,0.0,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,2
123,18,0.0,1,0.2499,0.2074,2,-0.3352,0.2499,0.2074,-0.7925,2
123,18,0.0,2,0.4972,0.2076,3,-0.2952,0.4972,0.2076,-1.0,2
123,18,0.0,3,0.4972,0.2076,3,-0.2952,0.4972,0.2076,-1.0,2
123,18,0.0,4,0.4972,0.2076,3,-0.2952,0.4972,0.2076,-1.0,2
123,19,0.0,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,2
123,19,0.0,1,1.1596,0.3402,3,0.4998,1.1596,0.3402,-1.0,2
123,19,0.0,2,1.8078,0.4565,4,1.1033,1.8078,0.4565,-1.161,2
123,19,0.0,3,1.8078,0.4565,4,1.1033,1.8078,0.4565,-1.161,2
123,19,0.0,4,1.8078,0.4565,4,1.1033,1.8078,0.4565,-1.161,2
123,20,0.0,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,2
123,20,0.0,1,-0.0,0.4067,1,-0.0933,-0.0,0.4067,-0.5,2
123,20,0.0,2,-0.0,0.5788,1,0.0788,-0.0,0.5788,-0.5,2
123,20,0.0,3,-0.0,0.5788,1,0.0788,-0.0,0.5788,-0.5,2
123,20,0.0,4,-0.0,0.5788,1,0.0788,-0.0,0.5788,-0.5,2
123,21,0.0,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,2
123,21,0.0,1,0.5917,0.2746,2,0.0738,0.5917,0.2746,-0.7925,2
123,21,0.0,2,1.1488,0.4001,3,0.5489,1.1488,0.4001,-1.0,2
123,21,0.0,3,1.1488,0.4001,3,0.5489,1.1488,0.4001,-1.0,2
123,21,0.0,4,1.1488,0.4001,3,0.5489,1.1488,0.4001,-1.0,2
123,22,0.0,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,2
123,22,0.0,1,0.469,0.0558,2,-0.2677,0.469,0.0558,-0.7925,2
123,22,0.0,2,0.9219,0.0851,3,0.007,0.9219,0.0851,-1.0,2
123,22,0.0,3,0.9219,0.0851,3,0.007,0.9219,0.0851,-1.0,2
123,22,0.0,4,0.9219,0.0851,3,0.007,0.9219,0.0851,-1.0,2
123,23,0.0,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,2
123,23,0.0,1,0.3912,0.2976,2,-0.1037,0.3912,0.2976,-0.7925,2
123,23,0.0,2,0.7732,0.3,3,0.0732,0.7732,0.3,-1.0,2
123,23,0.0,3,0.7732,0.3,3,0.0732,0.7732,0.3,-1.0,2
123,23,0.0,4,0.7732,0.3,3,0.0732,0.7732,0.3,-1.0,2
123,24,0.0,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,2
123,24,0.0,1,0.5665,0.0785,2,-0.1475,0.5665,0.0785,-0.7925,2
123,24,0.0,2,0.9056,0.0791,3,-0.0153,0.9056,0.0791,-1.0,2
123,24,0.0,3,0.9056,0.0791,3,-0.0153,0.9056,0.0791,-1.0,2
123,24,0.0,4,0.9056,0.0791,3,-0.0153,0.9056,0.0791,-1.0,2
123,25,0.0,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,2
123,25,0.0,1,0.3228,0.3117,2,-0.158,0.3228,0.3117,-0.7925,2
123,25,0.0,2,0.6402,0.3126,3,-0.0472,0.6402,0.3126,-1.0,2
123,25,0.0,3,0.6402,0.3126,3,-0.0472,0.6402,0.3126,-1.0,2
123,25,0.0,4,0.6402,0.3126,3,-0.0472,0.6402,0.3126,-1.0,2
314,1,0.0,0,-0.0,,1,-0.5,-0.0,0,-0.5,2
314,1,0.0,1,0.5119,,3,-0.4881,0.5119,0,-1.0,2
314,1,0.0,2,0.7757,,4,-0.3853,0.7757,0,-1.161,2
314,1,0.0,3,0.7757,,4,-0.3853,0.7757,0,-1.161,2
314,1,0.0,4,0.7757,,4,-0.3853,0.7757,0,-1.161,2
314,2,0.0,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,1
314,2,0.0,1,0.1812,0.1346,2,-0.4767,0.1812,0.1346,-0.7925,1
314,2,0.0,2,0.3612,0.1431,3,-0.4957,0.3612,0.1431,-1.0,1
314,2,0.0,3,0.3612,0.1431,3,-0.4957,0.3612,0.1431,-1.0,1
314,2,0.0,4,0.3612,0.1431,3,-0.4957,0.3612,0.1431,-1.0,1
314,3,0.0,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,2
314,3,0.0,1,0.2762,0.1939,2,-0.3224,0.2762,0.1939,-0.7925,2
314,3,0.0,2,0.2762,0.2263,2,-0.29,0.2762,0.2263,-0.7925,2
314,3,0.0,3,0.2762,0.2263,2,-0.29,0.2762,0.2263,-0.7925,2
314,3,0.0,4,0.2762,0.2263,2,-0.29,0.2762,0.2263,-0.7925,2
314,4,0.0,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,2
314,4,0.0,1,0.9219,0.2483,3,0.1702,0.9219,0.2483,-1.0,2
314,4,0.0,2,1.571,0.4312,4,0.8412,1.571,0.4312,-1.161,2
314,4,0.0,3,1.571,0.4312,4,0.8412,1.571,0.4312,-1.161,2
314,4,0.0,4,1.571,0.4312,4,0.8412,1.571,0.4312,-1.161,2
314,5,0.0,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,2
314,5,0.0,1,1.0613,0.0509,3,0.1122,1.0613,0.0509,-1.0,2
314,5,0.0,2,1.75,0.0854,4,0.6744,1.75,0.0854,-1.161,2
314,5,0.0,3,1.75,0.0854,4,0.6744,1.75,0.0854,-1.161,2
314,5,0.0,4,1.75,0.0854,4,0.6744,1.75,0.0854,-1.161,2
314,6,0.0,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,2
314,6,0.0,1,-0.0,0.3714,1,-0.1286,-0.0,0.3714,-0.5,2
314,6,0.0,2,-0.0,0.5579,1,0.0579,-0.0,0.5579,-0.5,2
314,6,0.0,3,-0.0,0.5579,1,0.0579,-0.0,0.5579,-0.5,2
314,6,0.0,4,-0.0,0.5579,1,0.0579,-0.0,0.5579,-0.5,2
314,7,0.0,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,0
314,7,0.0,1,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,0
314,7,0.0,2,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,0
314,7,0.0,3,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,0
314,7,0.0,4,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,0
314,8,0.0,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,0
314,8,0.0,1,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,0
314,8,0.0,2,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,0
314,8,0.0,3,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,0
314,8,0.0,4,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,0
314,9,0.0,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,0
314,9,0.0,1,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,0
314,9,0.0,2,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,0
314,9,0.0,3,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,0
314,9,0.0,4,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,0
314,10,0.0,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,0
314,10,0.0,1,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,0
314,10,0.0,2,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,0
314,10,0.0,3,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,0
314,10,0.0,4,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,0
314,11,0.0,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,0
314,11,0.0,1,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,0
314,11,0.0,2,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,0
314,11,0.0,3,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,0
314,11,0.0,4,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,0
314,12,0.0,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,0
314,12,0.0,1,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,0
314,12,0.0,2,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,0
314,12,0.0,3,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,0
314,12,0.0,4,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,0
314,13,0.0,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,0
314,13,0.0,1,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,0
314,13,0.0,2,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,0
314,13,0.0,3,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,0
314,13,0.0,4,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,0
314,14,0.0,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,2
314,14,0.0,1,0.8684,0.3174,3,0.1858,0.8684,0.3174,-1.0,2
314,14,0.0,2,1.3716,0.421,4,0.6316,1.3716,0.421,-1.161,2
314,14,0.0,3,1.3716,0.421,4,0.6316,1.3716,0.421,-1.161,2
314,14,0.0,4,1.3716,0.421,4,0.6316,1.3716,0.421,-1.161,2
314,15,0.0,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,2
314,15,0.0,1,0.65,0.2834,2,0.1409,0.65,0.2834,-0.7925,2
314,15,0.0,2,1.0409,0.2902,3,0.3311,1.0409,0.2902,-1.0,2
314,15,0.0,3,1.0409,0.2902,3,0.3311,1.0409,0.2902,-1.0,2
314,15,0.0,4,1.0409,0.2902,3,0.3311,1.0409,0.2902,-1.0,2
314,16,0.0,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,2
314,16,0.0,1,0.3912,0.3514,2,-0.0499,0.3912,0.3514,-0.7925,2
314,16,0.0,2,0.3912,0.4122,2,0.0109,0.3912,0.4122,-0.7925,2
314,16,0.0,3,0.3912,0.4122,2,0.0109,0.3912,0.4122,-0.7925,2
314,16,0.0,4,0.3912,0.4122,2,0.0109,0.3912,0.4122,-0.7925,2
314,17,0.0,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,1
314,17,0.0,1,-0.0,0.1989,1,-0.3011,-0.0,0.1989,-0.5,1
314,17,0.0,2,-0.0,0.1989,1,-0.3011,-0.0,0.1989,-0.5,1
314,17,0.0,3,-0.0,0.1989,1,-0.3011,-0.0,0.1989,-0.5,1
314,17,0.0,4,-0.0,0.1989,1,-0.3011,-0.0,0.1989,-0.5,1
314,18,0.0,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,0
314,18,0.0,1,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,0
314,18,0.0,2,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,0
314,18,0.0,3,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,0
314,18,0.0,4,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,0
314,19,0.0,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,2
314,19,0.0,1,1.1568,0.4113,3,0.5681,1.1568,0.4113,-1.0,2
314,19,0.0,2,1.8464,0.6291,4,1.3145,1.8464,0.6291,-1.161,2
314,19,0.0,3,1.8464,0.6291,4,1.3145,1.8464,0.6291,-1.161,2
314,19,0.0,4,1.8464,0.6291,4,1.3145,1.8464,0.6291,-1.161,2
314,20,0.0,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,2
314,20,0.0,1,0.8524,0.3627,2,0.4226,0.8524,0.3627,-0.7925,2
314,20,0.0,2,1.5466,0.3641,3,0.9107,1.5466,0.3641,-1.0,2
314,20,0.0,3,1.5466,0.3641,3,0.9107,1.5466,0.3641,-1.0,2
314,20,0.0,4,1.5466,0.3641,3,0.9107,1.5466,0.3641,-1.0,2
314,21,0.0,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,2
314,21,0.0,1,0.7345,0.2947,3,0.0292,0.7345,0.2947,-1.0,2
314,21,0.0,2,1.0892,0.4053,4,0.3335,1.0892,0.4053,-1.161,2
314,21,0.0,3,1.0892,0.4053,4,0.3335,1.0892,0.4053,-1.161,2
314,21,0.0,4,1.0892,0.4053,4,0.3335,1.0892,0.4053,-1.161,2
314,22,0.0,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,2
314,22,0.0,1,0.5033,0.1976,2,-0.0916,0.5033,0.1976,-0.7925,2
314,22,0.0,2,0.8031,0.2002,3,0.0033,0.8031,0.2002,-1.0,2
314,22,0.0,3,0.8031,0.2002,3,0.0033,0.8031,0.2002,-1.0,2
314,22,0.0,4,0.8031,0.2002,3,0.0033,0.8031,0.2002,-1.0,2
314,23,0.0,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,2
314,23,0.0,1,0.7383,0.1135,2,0.0593,0.7383,0.1135,-0.7925,2
314,23,0.0,2,1.3965,0.2466,3,0.6431,1.3965,0.2466,-1.0,2
314,23,0.0,3,1.3965,0.2466,3,0.6431,1.3965,0.2466,-1.0,2
314,23,0.0,4,1.3965,0.2466,3,0.6431,1.3965,0.2466,-1.0,2
314,24,0.0,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,2
314,24,0.0,1,-0.0,0.336,1,-0.164,-0.0,0.336,-0.5,2
314,24,0.0,2,-0.0,0.4983,1,-0.0017,-0.0,0.4983,-0.5,2
314,24,0.0,3,-0.0,0.4983,1,-0.0017,-0.0,0.4983,-0.5,2
314,24,0.0,4,-0.0,0.4983,1,-0.0017,-0.0,0.4983,-0.5,2
314,25,0.0,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,2
314,25,0.0,1,0.8113,0.3714,2,0.3902,0.8113,0.3714,-0.7925,2
314,25,0.0,2,1.5,0.5579,3,1.0579,1.5,0.5579,-1.0,2
314,25,0.0,3,1.5,0.5579,3,1.0579,1.5,0.5579,-1.0,2
314,25,0.0,4,1.5,0.5579,3,1.0579,1.5,0.5579,-1.0,2
456,1,0.0,0,-0.0,,1,-0.5,-0.0,0,-0.5,2
456,1,0.0,1,0.5518,,3,-0.4482,0.5518,0,-1.0,2
456,1,0.0,2,0.9869,,4,-0.1741,0.9869,0,-1.161,2
456,1,0.0,3,0.9869,,4,-0.1741,0.9869,0,-1.161,2
456,1,0.0,4,0.9869,,4,-0.1741,0.9869,0,-1.161,2
456,2,0.0,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,2
456,2,0.0,1,0.5535,0.1132,2,-0.1258,0.5535,0.1132,-0.7925,2
456,2,0.0,2,0.91,0.1176,3,0.0276,0.91,0.1176,-1.0,2
456,2,0.0,3,0.91,0.1176,3,0.0276,0.91,0.1176,-1.0,2
456,2,0.0,4,0.91,0.1176,3,0.0276,0.91,0.1176,-1.0,2
456,3,0.0,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,2
456,3,0.0,1,0.3712,0.0814,2,-0.3399,0.3712,0.0814,-0.7925,2
456,3,0.0,2,0.7345,0.0817,3,-0.1838,0.7345,0.0817,-1.0,2
456,3,0.0,3,0.7345,0.0817,3,-0.1838,0.7345,0.0817,-1.0,2
456,3,0.0,4,0.7345,0.0817,3,-0.1838,0.7345,0.0817,-1.0,2
