N,seed,window,ghost_count,ghost_residual_Q_total
2500,18,34,71,50.0
2500,18,35,75,49.0
2500,18,36,77,46.0
2500,18,37,79,10.0
2500,18,38,81,7.0
2500,18,39,85,22.0
2500,18,40,85,7.0
2500,18,41,87,9.0
2500,18,42,88,9.0
2500,18,43,94,36.0
2500,18,44,98,28.0
2500,18,45,98,8.0
2500,18,46,98,0.0
2500,18,47,100,11.0
2500,18,48,101,4.0
2500,18,49,101,4.0
2500,18,50,102,8.0
2500,18,51,105,4.0
2500,18,52,106,3.0
2500,18,53,107,9.0
2500,18,54,110,11.0
2500,18,55,111,8.0
2500,18,56,111,8.0
2500,18,57,111,0.0
2500,18,58,113,4.0
2500,18,59,114,2.0
2500,18,60,114,0.0
2500,18,61,115,5.0
2500,18,62,115,0.0
2500,18,63,116,1.0
2500,18,64,116,0.0
2500,18,65,116,0.0
2500,18,66,117,1.0
2500,18,67,118,2.0
2500,18,68,120,4.0
2500,18,69,120,0.0
2500,19,20,2,12.0
2500,19,21,3,21.0
2500,19,22,6,33.0
2500,19,23,9,58.0
2500,19,24,11,71.0
2500,19,25,12,65.0
2500,19,26,17,97.0
2500,19,27,20,97.0
2500,19,28,24,105.0
2500,19,29,27,91.0
2500,19,30,30,69.0
2500,19,31,33,67.0
2500,19,32,35,87.0
2500,19,33,40,78.0
2500,19,34,43,76.0
2500,19,35,44,36.0
2500,19,36,45,37.0
2500,19,37,49,71.0
2500,19,38,51,58.0
2500,19,39,56,48.0
2500,19,40,57,20.0
2500,19,41,65,60.0
2500,19,42,66,46.0
2500,19,43,68,36.0
2500,19,44,69,33.0
2500,19,45,72,16.0
2500,19,46,74,17.0
2500,19,47,74,17.0
2500,19,48,83,36.0
2500,19,49,86,15.0
2500,19,50,87,3.0
2500,19,51,88,3.0
2500,19,52,89,2.0
2500,19,53,90,7.0
2500,19,54,90,0.0
2500,19,55,93,9.0
2500,19,56,93,4.0
2500,19,57,95,7.0
2500,19,58,97,6.0
2500,19,59,97,4.0
2500,19,60,99,10.0
2500,19,61,100,10.0
2500,19,62,105,9.0
2500,19,63,105,0.0
2500,19,64,108,6.0
2500,19,65,108,2.0
2500,19,66,108,0.0
2500,19,67,109,4.0
2500,19,68,110,9.0
2500,19,69,111,12.0
2500,20,20,3,23.0
2500,20,21,6,49.0
2500,20,22,10,70.0
2500,20,23,17,71.0
2500,20,24,21,85.0
2500,20,25,22,76.0
2500,20,26,23,73.0
2500,20,27,23,40.0
2500,20,28,24,28.0
2500,20,29,31,49.0
2500,20,30,36,84.0
2500,20,31,36,51.0
2500,20,32,38,42.0
2500,20,33,42,61.0
2500,20,34,46,51.0
2500,20,35,52,29.0
2500,20,36,53,20.0
2500,20,37,55,23.0
2500,20,38,56,18.0
2500,20,39,56,14.0
2500,20,40,57,7.0
2500,20,41,62,26.0
2500,20,42,62,7.0
2500,20,43,66,30.0
2500,20,44,70,26.0
2500,20,45,70,14.0
2500,20,46,73,10.0
2500,20,47,78,23.0
2500,20,48,81,23.0
2500,20,49,81,4.0
2500,20,50,82,4.0
2500,20,51,84,9.0
2500,20,52,85,10.0
2500,20,53,85,5.0
2500,20,54,86,9.0
2500,20,55,88,7.0
2500,20,56,90,6.0
2500,20,57,93,15.0
2500,20,58,93,4.0
2500,20,59,93,0.0
2500,20,60,94,4.0
2500,20,61,94,0.0
2500,20,62,95,3.0
2500,20,63,97,7.0
2500,20,64,100,7.0
2500,20,65,106,14.0
2500,20,66,107,12.0
2500,20,67,109,8.0
2500,20,68,109,0.0
2500,20,69,113,7.0
2500,21,20,3,44.0
2500,21,21,6,79.0
2500,21,22,11,116.0
2500,21,23,13,112.0
2500,21,24,16,83.0
2500,21,25,16,77.0
2500,21,26,19,56.0
2500,21,27,21,55.0
2500,21,28,23,61.0
2500,21,29,29,89.0
2500,21,30,33,65.0
2500,21,31,41,75.0
2500,21,32,47,95.0
2500,21,33,50,70.0
2500,21,34,52,41.0
2500,21,35,56,42.0
2500,21,36,59,45.0
2500,21,37,59,37.0
2500,21,38,61,32.0
2500,21,39,61,20.0
2500,21,40,64,30.0
2500,21,41,66,21.0
2500,21,42,68,27.0
2500,21,43,68,20.0
2500,21,44,68,1.0
2500,21,45,71,23.0
2500,21,46,73,17.0
2500,21,47,74,8.0
2500,21,48,74,0.0
2500,21,49,76,9.0
2500,21,50,77,1.0
2500,21,51,78,6.0
2500,21,52,81,17.0
2500,21,53,82,8.0
2500,21,54,83,13.0
2500,21,55,84,9.0
2500,21,56,87,14.0
2500,21,57,87,7.0
2500,21,58,89,17.0
2500,21,59,89,0.0
2500,21,60,89,0.0
2500,21,61,91,6.0
2500,21,62,91,4.0
2500,21,63,92,6.0
2500,21,64,95,15.0
2500,21,65,96,5.0
2500,21,66,96,0.0
2500,21,67,97,1.0
2500,21,68,99,10.0
2500,21,69,99,4.0
2500,22,20,4,27.0
2500,22,21,11,56.0
2500,22,22,16,69.0
2500,22,23,17,29.0
2500,22,24,20,28.0
2500,22,25,23,32.0
2500,22,26,27,47.0
2500,22,27,30,33.0
2500,22,28,31,33.0
2500,22,29,32,29.0
2500,22,30,37,42.0
2500,22,31,43,54.0
2500,22,32,48,52.0
2500,22,33,50,22.0
2500,22,34,57,41.0
2500,22,35,59,29.0
2500,22,36,63,36.0
2500,22,37,67,41.0
2500,22,38,67,29.0
2500,22,39,68,12.0
2500,22,40,74,21.0
2500,22,41,80,29.0
2500,22,42,81,13.0
2500,22,43,83,15.0
2500,22,44,84,11.0
2500,22,45,86,9.0
2500,22,46,90,17.0
2500,22,47,90,9.0
2500,22,48,90,3.0
2500,22,49,94,9.0
2500,22,50,99,25.0
2500,22,51,101,9.0
2500,22,52,105,18.0
2500,22,53,105,6.0
2500,22,54,105,0.0
2500,22,55,105,0.0
2500,22,56,106,6.0
2500,22,57,108,7.0
2500,22,58,108,0.0
2500,22,59,109,3.0
2500,22,60,109,0.0
2500,22,61,111,3.0
2500,22,62,112,5.0
2500,22,63,113,4.0
2500,22,64,117,21.0
2500,22,65,118,16.0
2500,22,66,121,17.0
2500,22,67,123,9.0
2500,22,68,123,1.0
2500,22,69,124,1.0
2500,23,20,6,26.0
2500,23,21,10,78.0
2500,23,22,12,63.0
2500,23,23,12,45.0
2500,23,24,17,59.0
2500,23,25,19,37.0
2500,23,26,22,55.0
2500,23,27,24,34.0
2500,23,28,29,70.0
2500,23,29,33,40.0
2500,23,30,38,27.0
2500,23,31,42,31.0
2500,23,32,42,15.0
2500,23,33,43,10.0
2500,23,34,46,21.0
2500,23,35,49,20.0
2500,23,36,53,30.0
2500,23,37,56,22.0
2500,23,38,59,23.0
2500,23,39,62,9.0
2500,23,40,62,0.0
2500,23,41,62,0.0
2500,23,42,62,0.0
2500,23,43,63,6.0
2500,23,44,66,12.0
2500,23,45,66,6.0
2500,23,46,68,2.0
2500,23,47,71,7.0
2500,23,48,73,13.0
2500,23,49,75,7.0
2500,23,50,79,16.0
2500,23,51,80,1.0
2500,23,52,81,3.0
2500,23,53,83,6.0
2500,23,54,86,19.0
2500,23,55,89,10.0
2500,23,56,89,3.0
2500,23,57,90,13.0
2500,23,58,90,0.0
2500,23,59,90,0.0
2500,23,60,92,9.0
2500,23,61,95,11.0
2500,23,62,97,6.0
2500,23,63,98,8.0
2500,23,64,100,4.0
2500,23,65,100,1.0
2500,23,66,101,7.0
2500,23,67,102,3.0
2500,23,68,103,4.0
2500,23,69,104,3.0
5000,0,20,2,16.0
5000,0,21,2,16.0
5000,0,22,7,47.0
5000,0,23,9,58.0
5000,0,24,13,85.0
5000,0,25,15,99.0
5000,0,26,20,131.0
5000,0,27,22,138.0
5000,0,28,25,140.0
5000,0,29,27,153.0
5000,0,30,29,148.0
5000,0,31,31,158.0
5000,0,32,37,172.0
5000,0,33,50,215.0
5000,0,34,53,188.0
5000,0,35,55,185.0
5000,0,36,58,206.0
5000,0,37,59,151.0
5000,0,38,59,123.0
5000,0,39,70,165.0
5000,0,40,72,135.0
5000,0,41,81,186.0
5000,0,42,83,177.0
5000,0,43,86,164.0
5000,0,44,91,158.0
5000,0,45,98,178.0
5000,0,46,103,159.0
5000,0,47,104,151.0
5000,0,48,106,125.0
5000,0,49,111,108.0
5000,0,50,111,68.0
5000,0,51,113,60.0
5000,0,52,114,46.0
5000,0,53,116,38.0
5000,0,54,120,40.0
5000,0,55,121,37.0
5000,0,56,127,60.0
5000,0,57,127,43.0
5000,0,58,130,35.0
5000,0,59,133,37.0
5000,0,60,135,28.0
5000,0,61,135,13.0
5000,0,62,135,9.0
5000,0,63,140,28.0
5000,0,64,140,19.0
5000,0,65,144,28.0
5000,0,66,149,41.0
5000,0,67,153,35.0
5000,0,68,155,25.0
5000,0,69,159,28.0
5000,1,20,2,19.0
5000,1,21,13,114.0
5000,1,22,15,118.0
5000,1,23,18,126.0
5000,1,24,24,149.0
5000,1,25,27,178.0
5000,1,26,29,214.0
5000,1,27,30,202.0
5000,1,28,33,216.0
5000,1,29,36,208.0
5000,1,30,36,200.0
5000,1,31,41,201.0
5000,1,32,43,224.0
5000,1,33,47,239.0
5000,1,34,51,250.0
5000,1,35,53,234.0
5000,1,36,55,218.0
5000,1,37,61,218.0
5000,1,38,64,170.0
5000,1,39,67,157.0
5000,1,40,71,160.0
5000,1,41,75,140.0
5000,1,42,81,128.0
5000,1,43,89,118.0
5000,1,44,89,78.0
5000,1,45,90,65.0
5000,1,46,91,49.0
5000,1,47,94,58.0
5000,1,48,100,90.0
5000,1,49,100,54.0
5000,1,50,101,52.0
5000,1,51,105,51.0
5000,1,52,107,57.0
5000,1,53,109,58.0
5000,1,54,113,43.0
5000,1,55,117,52.0
5000,1,56,118,35.0
5000,1,57,120,35.0
5000,1,58,125,50.0
5000,1,59,128,41.0
5000,1,60,128,23.0
5000,1,61,130,24.0
5000,1,62,131,26.0
5000,1,63,133,23.0
5000,1,64,135,20.0
5000,1,65,136,20.0
5000,1,66,140,48.0
5000,1,67,140,31.0
5000,1,68,140,23.0
5000,1,69,143,29.0
5000,2,20,3,22.0
5000,2,21,7,47.0
5000,2,22,13,85.0
5000,2,23,22,124.0
5000,2,24,26,149.0
5000,2,25,28,134.0
5000,2,26,33,148.0
5000,2,27,36,128.0
5000,2,28,44,136.0
5000,2,29,47,117.0
5000,2,30,49,98.0
5000,2,31,53,85.0
5000,2,32,55,76.0
5000,2,33,60,59.0
5000,2,34,68,74.0
5000,2,35,75,83.0
5000,2,36,79,79.0
5000,2,37,81,51.0
5000,2,38,83,56.0
5000,2,39,86,31.0
5000,2,40,91,48.0
5000,2,41,96,36.0
5000,2,42,97,40.0
5000,2,43,103,52.0
5000,2,44,103,38.0
5000,2,45,104,42.0
5000,2,46,105,26.0
5000,2,47,110,41.0
5000,2,48,112,16.0
5000,2,49,117,29.0
5000,2,50,118,24.0
5000,2,51,120,22.0
5000,2,52,121,19.0
5000,2,53,121,10.0
5000,2,54,123,21.0
5000,2,55,125,26.0
5000,2,56,131,47.0
5000,2,57,131,15.0
5000,2,58,137,22.0
5000,2,59,141,25.0
5000,2,60,144,23.0
5000,2,61,145,6.0
5000,2,62,145,2.0
5000,2,63,151,29.0
5000,2,64,156,26.0
5000,2,65,162,43.0
5000,2,66,166,29.0
5000,2,67,167,7.0
5000,2,68,168,13.0
5000,2,69,170,9.0
5000,3,20,4,26.0
5000,3,21,9,74.0
5000,3,22,13,99.0
5000,3,23,18,138.0
5000,3,24,24,174.0
5000,3,25,30,196.0
5000,3,26,35,190.0
5000,3,27,42,210.0
5000,3,28,46,178.0
5000,3,29,51,142.0
5000,3,30,54,116.0
5000,3,31,56,117.0
5000,3,32,57,109.0
5000,3,33,58,112.0
5000,3,34,58,74.0
5000,3,35,58,69.0
5000,3,36,59,61.0
5000,3,37,60,61.0
5000,3,38,65,90.0
5000,3,39,68,93.0
5000,3,40,74,82.0
5000,3,41,78,82.0
5000,3,42,79,46.0
5000,3,43,81,38.0
5000,3,44,87,48.0
5000,3,45,92,49.0
5000,3,46,94,36.0
5000,3,47,95,19.0
5000,3,48,99,25.0
5000,3,49,104,36.0
5000,3,50,105,35.0
5000,3,51,105,27.0
5000,3,52,108,15.0
5000,3,53,108,3.0
5000,3,54,112,18.0
5000,3,55,116,27.0
5000,3,56,117,14.0
5000,3,57,125,42.0
5000,3,58,131,42.0
5000,3,59,134,45.0
5000,3,60,135,23.0
5000,3,61,140,23.0
5000,3,62,140,20.0
5000,3,63,140,5.0
5000,3,64,141,5.0
5000,3,65,143,8.0
5000,3,66,146,13.0
5000,3,67,147,13.0
5000,3,68,147,5.0
5000,3,69,149,16.0
5000,4,20,8,98.0
5000,4,21,11,86.0
5000,4,22,15,121.0
5000,4,23,18,118.0
5000,4,24,24,140.0
5000,4,25,28,167.0
5000,4,26,31,169.0
5000,4,27,38,195.0
5000,4,28,43,210.0
5000,4,29,47,196.0
5000,4,30,50,205.0
5000,4,31,54,168.0
5000,4,32,56,126.0
5000,4,33,58,121.0
5000,4,34,59,104.0
5000,4,35,62,115.0
5000,4,36,65,72.0
5000,4,37,68,48.0
5000,4,38,72,43.0
5000,4,39,73,29.0
5000,4,40,76,32.0
5000,4,41,76,20.0
5000,4,42,76,15.0
5000,4,43,79,29.0
5000,4,44,84,41.0
5000,4,45,88,34.0
5000,4,46,91,44.0
5000,4,47,92,31.0
5000,4,48,92,13.0
5000,4,49,94,22.0
5000,4,50,98,26.0
5000,4,51,101,23.0
5000,4,52,102,10.0
5000,4,53,107,17.0
5000,4,54,110,24.0
5000,4,55,112,11.0
5000,4,56,116,21.0
5000,4,57,119,27.0
5000,4,58,121,20.0
5000,4,59,121,20.0
5000,4,60,125,32.0
5000,4,61,127,34.0
5000,4,62,128,27.0
5000,4,63,131,16.0
5000,4,64,135,21.0
5000,4,65,136,14.0
5000,4,66,137,4.0
5000,4,67,138,7.0
5000,4,68,138,7.0
5000,4,69,141,13.0
5000,5,20,4,61.0
5000,5,21,8,124.0
5000,5,22,10,135.0
5000,5,23,15,153.0
5000,5,24,18,157.0
5000,5,25,27,225.0
5000,5,26,32,245.0
5000,5,27,36,248.0
5000,5,28,41,255.0
5000,5,29,46,260.0
5000,5,30,48,219.0
5000,5,31,52,214.0
5000,5,32,53,150.0
5000,5,33,54,132.0
5000,5,34,58,132.0
5000,5,35,65,141.0
5000,5,36,70,119.0
5000,5,37,77,119.0
5000,5,38,81,119.0
5000,5,39,81,104.0
5000,5,40,84,82.0
5000,5,41,86,63.0
5000,5,42,95,71.0
5000,5,43,96,52.0
5000,5,44,98,63.0
5000,5,45,98,21.0
5000,5,46,102,39.0
5000,5,47,105,51.0
5000,5,48,108,21.0
5000,5,49,110,24.0
5000,5,50,114,20.0
5000,5,51,117,22.0
5000,5,52,119,27.0
5000,5,53,123,31.0
5000,5,54,125,23.0
5000,5,55,127,27.0
5000,5,56,129,15.0
5000,5,57,130,12.0
5000,5,58,134,20.0
5000,5,59,137,14.0
5000,5,60,140,16.0
5000,5,61,141,5.0
5000,5,62,144,8.0
5000,5,63,153,45.0
5000,5,64,154,26.0
5000,5,65,154,16.0
5000,5,66,155,7.0
5000,5,67,158,11.0
5000,5,68,158,1.0
5000,5,69,158,1.0
5000,6,20,5,52.0
5000,6,21,8,70.0
5000,6,22,14,121.0
5000,6,23,14,98.0
5000,6,24,23,151.0
5000,6,25,25,143.0
5000,6,26,26,111.0
5000,6,27,27,113.0
5000,6,28,31,127.0
5000,6,29,42,170.0
5000,6,30,47,190.0
5000,6,31,51,183.0
5000,6,32,52,161.0
5000,6,33,55,150.0
5000,6,34,62,206.0
5000,6,35,66,144.0
5000,6,36,69,156.0
5000,6,37,69,86.0
5000,6,38,74,114.0
5000,6,39,78,110.0
5000,6,40,84,102.0
5000,6,41,86,113.0
5000,6,42,89,74.0
5000,6,43,93,88.0
5000,6,44,93,64.0
5000,6,45,99,78.0
5000,6,46,102,71.0
5000,6,47,104,64.0
5000,6,48,107,56.0
5000,6,49,108,18.0
5000,6,50,112,13.0
5000,6,51,117,32.0
5000,6,52,120,45.0
5000,6,53,122,29.0
5000,6,54,123,17.0
5000,6,55,124,23.0
5000,6,56,125,15.0
5000,6,57,126,9.0
5000,6,58,130,29.0
5000,6,59,130,10.0
5000,6,60,132,21.0
5000,6,61,133,14.0
5000,6,62,134,12.0
5000,6,63,137,8.0
5000,6,64,142,17.0
5000,6,65,145,21.0
5000,6,66,145,12.0
5000,6,67,149,18.0
5000,6,68,150,9.0
5000,6,69,152,10.0
5000,7,20,3,22.0
5000,7,21,8,66.0
5000,7,22,9,76.0
5000,7,23,13,122.0
5000,7,24,17,153.0
5000,7,25,17,142.0
5000,7,26,22,140.0
5000,7,27,23,158.0
5000,7,28,24,143.0
5000,7,29,24,126.0
5000,7,30,29,137.0
5000,7,31,31,116.0
5000,7,32,36,123.0
5000,7,33,39,112.0
5000,7,34,43,126.0
5000,7,35,44,121.0
5000,7,36,44,73.0
5000,7,37,47,100.0
5000,7,38,48,91.0
5000,7,39,49,64.0
5000,7,40,52,80.0
5000,7,41,53,45.0
5000,7,42,57,53.0
5000,7,43,59,41.0
5000,7,44,62,49.0
5000,7,45,65,50.0
5000,7,46,67,73.0
5000,7,47,67,34.0
5000,7,48,71,58.0
5000,7,49,73,35.0
5000,7,50,73,27.0
5000,7,51,77,37.0
5000,7,52,81,60.0
5000,7,53,81,39.0
5000,7,54,84,40.0
5000,7,55,86,16.0
5000,7,56,89,30.0
5000,7,57,91,23.0
5000,7,58,95,38.0
5000,7,59,101,44.0
5000,7,60,102,50.0
5000,7,61,103,54.0
5000,7,62,104,42.0
5000,7,63,107,25.0
5000,7,64,111,32.0
5000,7,65,113,13.0
5000,7,66,120,33.0
5000,7,67,125,38.0
5000,7,68,127,27.0
5000,7,69,129,11.0
5000,8,20,5,39.0
5000,8,21,9,85.0
5000,8,22,9,80.0
5000,8,23,11,100.0
5000,8,24,15,111.0
5000,8,25,17,110.0
5000,8,26,20,118.0
5000,8,27,22,134.0
5000,8,28,24,131.0
5000,8,29,27,144.0
5000,8,30,27,137.0
5000,8,31,28,135.0
5000,8,32,28,118.0
5000,8,33,34,145.0
5000,8,34,34,119.0
5000,8,35,36,93.0
5000,8,36,41,93.0
5000,8,37,44,104.0
5000,8,38,50,89.0
5000,8,39,56,102.0
5000,8,40,60,116.0
5000,8,41,63,124.0
5000,8,42,66,118.0
5000,8,43,69,104.0
5000,8,44,74,104.0
5000,8,45,78,97.0
5000,8,46,84,103.0
5000,8,47,89,81.0
5000,8,48,100,105.0
5000,8,49,101,65.0
5000,8,50,103,58.0
5000,8,51,106,59.0
5000,8,52,110,50.0
5000,8,53,113,34.0
5000,8,54,115,32.0
5000,8,55,116,31.0
5000,8,56,121,38.0
5000,8,57,129,63.0
5000,8,58,131,45.0
5000,8,59,135,53.0
5000,8,60,135,27.0
5000,8,61,137,22.0
5000,8,62,140,24.0
5000,8,63,143,36.0
5000,8,64,143,9.0
5000,8,65,145,3.0
5000,8,66,146,2.0
5000,8,67,147,4.0
5000,8,68,147,1.0
5000,8,69,149,10.0
5000,9,20,5,26.0
5000,9,21,8,66.0
5000,9,22,13,93.0
5000,9,23,19,123.0
5000,9,24,20,106.0
5000,9,25,25,138.0
5000,9,26,26,130.0
5000,9,27,28,131.0
5000,9,28,35,164.0
5000,9,29,44,207.0
5000,9,30,47,225.0
5000,9,31,55,253.0
5000,9,32,59,236.0
5000,9,33,61,232.0
5000,9,34,67,221.0
5000,9,35,71,202.0
5000,9,36,75,175.0
5000,9,37,78,139.0
5000,9,38,79,111.0
5000,9,39,82,109.0
5000,9,40,82,87.0
5000,9,41,91,121.0
5000,9,42,95,107.0
5000,9,43,98,103.0
5000,9,44,101,88.0
5000,9,45,103,63.0
5000,9,46,105,47.0
5000,9,47,108,54.0
5000,9,48,110,59.0
5000,9,49,112,21.0
5000,9,50,116,37.0
5000,9,51,120,45.0
5000,9,52,123,40.0
5000,9,53,134,66.0
5000,9,54,140,72.0
5000,9,55,141,56.0
5000,9,56,144,45.0
5000,9,57,148,48.0
5000,9,58,153,46.0
5000,9,59,159,54.0
5000,9,60,160,47.0
5000,9,61,160,34.0
5000,9,62,161,25.0
5000,9,63,161,25.0
5000,9,64,163,29.0
5000,9,65,166,30.0
5000,9,66,167,24.0
5000,9,67,167,11.0
5000,9,68,169,14.0
5000,9,69,171,16.0
5000,10,20,3,31.0
5000,10,21,6,61.0
5000,10,22,9,73.0
5000,10,23,12,104.0
5000,10,24,18,142.0
5000,10,25,24,176.0
5000,10,26,32,181.0
5000,10,27,35,175.0
5000,10,28,38,193.0
5000,10,29,39,154.0
5000,10,30,42,140.0
5000,10,31,44,79.0
5000,10,32,49,67.0
5000,10,33,52,67.0
5000,10,34,53,57.0
5000,10,35,53,51.0
5000,10,36,56,71.0
5000,10,37,57,39.0
5000,10,38,59,44.0
5000,10,39,64,56.0
5000,10,40,67,43.0
5000,10,41,68,39.0
5000,10,42,68,39.0
5000,10,43,73,42.0
5000,10,44,76,45.0
5000,10,45,77,43.0
5000,10,46,79,36.0
5000,10,47,82,30.0
5000,10,48,84,27.0
5000,10,49,84,5.0
5000,10,50,85,2.0
5000,10,51,85,2.0
5000,10,52,87,12.0
5000,10,53,93,36.0
5000,10,54,97,32.0
5000,10,55,101,32.0
5000,10,56,101,16.0
5000,10,57,103,10.0
5000,10,58,106,29.0
5000,10,59,106,8.0
5000,10,60,107,19.0
5000,10,61,110,16.0
5000,10,62,110,10.0
5000,10,63,114,30.0
5000,10,64,117,29.0
5000,10,65,117,12.0
5000,10,66,117,6.0
5000,10,67,117,0.0
5000,10,68,117,0.0
5000,10,69,118,7.0
5000,11,20,3,54.0
5000,11,21,6,89.0
5000,11,22,10,104.0
5000,11,23,14,156.0
5000,11,24,18,188.0
5000,11,25,23,200.0
5000,11,26,26,195.0
5000,11,27,31,189.0
5000,11,28,35,208.0
5000,11,29,39,204.0
5000,11,30,43,214.0
5000,11,31,45,195.0
5000,11,32,47,125.0
5000,11,33,49,109.0
5000,11,34,54,105.0
5000,11,35,58,111.0
5000,11,36,64,134.0
5000,11,37,67,141.0
5000,11,38,68,82.0
5000,11,39,76,108.0
5000,11,40,82,115.0
5000,11,41,85,100.0
5000,11,42,88,71.0
5000,11,43,89,53.0
5000,11,44,92,38.0
5000,11,45,92,30.0
5000,11,46,96,42.0
5000,11,47,102,29.0
5000,11,48,105,15.0
5000,11,49,109,17.0
5000,11,50,110,11.0
5000,11,51,111,10.0
5000,11,52,115,23.0
5000,11,53,116,26.0
5000,11,54,120,31.0
5000,11,55,124,31.0
5000,11,56,124,4.0
5000,11,57,126,11.0
5000,11,58,128,12.0
5000,11,59,131,19.0
5000,11,60,135,21.0
5000,11,61,138,6.0
5000,11,62,139,7.0
5000,11,63,141,15.0
5000,11,64,142,23.0
5000,11,65,148,38.0
5000,11,66,149,21.0
5000,11,67,153,26.0
5000,11,68,154,23.0
5000,11,69,157,32.0
5000,12,20,4,39.0
5000,12,21,10,72.0
5000,12,22,12,96.0
5000,12,23,18,134.0
5000,12,24,21,96.0
5000,12,25,27,131.0
5000,12,26,30,127.0
5000,12,27,35,146.0
5000,12,28,40,164.0
5000,12,29,45,131.0
5000,12,30,47,131.0
5000,12,31,54,140.0
5000,12,32,59,150.0
5000,12,33,62,139.0
5000,12,34,66,156.0
5000,12,35,68,131.0
5000,12,36,76,136.0
5000,12,37,80,110.0
5000,12,38,89,119.0
5000,12,39,93,116.0
5000,12,40,95,102.0
5000,12,41,96,58.0
5000,12,42,101,62.0
5000,12,43,102,47.0
5000,12,44,103,37.0
5000,12,45,107,47.0
5000,12,46,112,34.0
5000,12,47,120,48.0
5000,12,48,122,37.0
5000,12,49,129,43.0
5000,12,50,129,38.0
5000,12,51,130,44.0
5000,12,52,134,41.0
5000,12,53,134,24.0
5000,12,54,135,24.0
5000,12,55,139,31.0
5000,12,56,142,38.0
5000,12,57,142,13.0
5000,12,58,143,3.0
5000,12,59,149,25.0
5000,12,60,152,14.0
5000,12,61,158,32.0
5000,12,62,159,16.0
5000,12,63,160,10.0
5000,12,64,162,15.0
5000,12,65,165,21.0
5000,12,66,166,23.0
5000,12,67,167,20.0
5000,12,68,169,17.0
5000,12,69,171,6.0
5000,13,20,3,24.0
5000,13,21,8,61.0
5000,13,22,12,80.0
5000,13,23,16,119.0
5000,13,24,19,143.0
5000,13,25,24,166.0
5000,13,26,29,180.0
5000,13,27,33,196.0
5000,13,28,37,224.0
5000,13,29,40,191.0
5000,13,30,45,131.0
5000,13,31,49,128.0
5000,13,32,52,110.0
5000,13,33,55,110.0
5000,13,34,58,79.0
5000,13,35,60,54.0
5000,13,36,62,27.0
5000,13,37,66,44.0
5000,13,38,68,43.0
5000,13,39,70,47.0
5000,13,40,70,34.0
5000,13,41,71,20.0
5000,13,42,76,41.0
5000,13,43,78,45.0
5000,13,44,83,49.0
5000,13,45,88,44.0
5000,13,46,90,50.0
5000,13,47,91,32.0
5000,13,48,91,14.0
5000,13,49,95,17.0
5000,13,50,98,33.0
5000,13,51,100,23.0
5000,13,52,103,31.0
5000,13,53,105,24.0
5000,13,54,105,12.0
5000,13,55,105,8.0
5000,13,56,107,14.0
5000,13,57,107,11.0
5000,13,58,110,21.0
5000,13,59,112,8.0
5000,13,60,112,4.0
5000,13,61,114,7.0
5000,13,62,119,20.0
5000,13,63,120,14.0
5000,13,64,120,5.0
5000,13,65,121,3.0
5000,13,66,127,31.0
5000,13,67,131,12.0
5000,13,68,137,28.0
5000,13,69,137,13.0
5000,14,20,4,22.0
5000,14,21,4,22.0
5000,14,22,5,31.0
5000,14,23,9,58.0
5000,14,24,13,85.0
5000,14,25,20,125.0
5000,14,26,23,129.0
5000,14,27,25,124.0
5000,14,28,31,143.0
5000,14,29,35,132.0
5000,14,30,40,107.0
5000,14,31,42,96.0
5000,14,32,47,93.0
5000,14,33,51,101.0
5000,14,34,52,83.0
5000,14,35,55,62.0
5000,14,36,56,49.0
5000,14,37,58,47.0
5000,14,38,61,52.0
5000,14,39,64,27.0
5000,14,40,66,40.0
5000,14,41,68,28.0
5000,14,42,69,21.0
5000,14,43,73,32.0
5000,14,44,74,23.0
5000,14,45,77,31.0
5000,14,46,78,25.0
5000,14,47,82,44.0
5000,14,48,85,36.0
5000,14,49,90,36.0
5000,14,50,97,59.0
5000,14,51,98,31.0
5000,14,52,102,31.0
5000,14,53,103,15.0
5000,14,54,103,6.0
5000,14,55,103,6.0
5000,14,56,108,30.0
5000,14,57,108,26.0
5000,14,58,108,4.0
5000,14,59,112,19.0
5000,14,60,113,13.0
5000,14,61,116,18.0
5000,14,62,121,29.0
5000,14,63,123,25.0
5000,14,64,123,13.0
5000,14,65,126,17.0
5000,14,66,126,11.0
5000,14,67,128,10.0
5000,14,68,131,24.0
5000,14,69,134,20.0
5000,15,20,8,70.0
5000,15,21,14,116.0
5000,15,22,22,153.0
5000,15,23,27,199.0
5000,15,24,28,198.0
5000,15,25,33,231.0
5000,15,26,37,202.0
5000,15,27,41,212.0
5000,15,28,42,176.0
5000,15,29,43,172.0
5000,15,30,45,149.0
5000,15,31,48,135.0
5000,15,32,51,148.0
5000,15,33,57,171.0
5000,15,34,62,166.0
5000,15,35,64,128.0
5000,15,36,66,105.0
5000,15,37,66,68.0
5000,15,38,72,68.0
5000,15,39,73,52.0
5000,15,40,79,73.0
5000,15,41,79,51.0
5000,15,42,82,34.0
5000,15,43,86,45.0
5000,15,44,92,63.0
5000,15,45,92,34.0
5000,15,46,93,23.0
5000,15,47,95,25.0
5000,15,48,102,42.0
5000,15,49,104,28.0
5000,15,50,105,18.0
5000,15,51,106,27.0
5000,15,52,110,34.0
5000,15,53,119,49.0
5000,15,54,122,36.0
5000,15,55,125,24.0
5000,15,56,126,14.0
5000,15,57,126,7.0
5000,15,58,128,15.0
