seed,rate,window,n_C,k_star_D1,k_star_D2,J3_D1,J3_D2,J4_D1,J4_D2,H3_D1,H3_D2,H2_D1,dH32_D1,dH32_D2,dJ34_D1,none_ratio,mid_share,strong_share,weak_share,none_D2,weak_D2,mid_D2,strong_D2
1337,0.0005,7,13,4,4,0.068,0.068,0.2745,0.2745,0.3912,0.3912,0.3912,0.0,0.0,0.2065,0.9231,0.0,0.0769,0.0,12,0,0,1
1337,0.0005,8,4,4,4,-0.3011,-0.3011,-0.2144,-0.2144,-0.0,-0.0,-0.0,0.0,0.0,0.0867,1.0,0.0,0.0,0.0,4,0,0,0
1337,0.0005,9,17,3,3,0.9384,0.9384,0.9384,0.9384,1.736,1.736,1.1401,0.5959,0.5959,0.0,0.7059,0.0588,0.0588,0.1765,12,3,1,1
1337,0.0005,10,18,3,3,0.279,0.279,0.279,0.279,1.2332,1.2332,0.6144,0.6188,0.6188,0.0,0.7778,0.0,0.0556,0.1667,14,3,0,1
1337,0.0005,11,4,3,3,0.9411,0.9411,0.9411,0.9411,1.5,1.5,1.5,0.0,0.0,0.0,0.75,0.0,0.25,0.0,3,0,0,1
1337,0.0005,12,25,4,4,1.276,1.276,1.3494,1.3494,2.1991,2.1991,1.7583,0.4408,0.4408,0.0734,0.56,0.08,0.2,0.16,14,4,2,5
1337,0.0005,13,7,3,3,0.1875,0.1875,0.1875,0.1875,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7,0,0,0
1337,0.0005,14,18,3,3,0.8447,0.8447,0.8447,0.8447,1.5275,1.5275,1.2516,0.2759,0.2759,0.0,0.7778,0.0,0.1667,0.0556,14,1,0,3
1337,0.0005,15,19,3,3,0.7752,0.7752,0.7752,0.7752,1.5738,1.5738,1.5738,0.0,0.0,0.0,0.7895,0.1579,0.0526,0.0,15,0,3,1
1337,0.0005,16,8,3,3,0.2942,0.2942,0.2942,0.2942,0.5436,0.5436,-0.0,0.5436,0.5436,0.0,0.875,0.0,0.0,0.125,7,1,0,0
1337,0.0005,17,15,4,4,1.2888,1.2888,1.2907,1.2907,1.9086,1.9086,1.2419,0.6667,0.6667,0.0019,0.4667,0.0,0.2,0.3333,7,5,0,3
1337,0.0005,18,17,4,4,0.3554,0.3554,0.3846,0.3846,1.1401,1.1401,0.6402,0.4999,0.4999,0.0292,0.8235,0.0,0.0588,0.1176,14,2,0,1
1337,0.0005,19,15,3,3,0.597,0.597,0.597,0.597,0.9968,0.9968,-0.0,0.9968,0.9968,0.0,0.5333,0.0,0.0,0.4667,8,7,0,0
1337,0.0005,20,15,3,3,0.9319,0.9319,0.9319,0.9319,1.5546,1.5546,1.2419,0.3127,0.3127,0.0,0.7333,0.0,0.2,0.0667,11,1,0,3
1337,0.0005,21,15,3,3,1.1038,1.1038,1.1038,1.1038,1.7968,1.7968,1.1033,0.6935,0.6935,0.0,0.6,0.1333,0.0,0.2667,9,4,2,0
1337,0.0005,22,13,3,3,1.0518,1.0518,1.0518,1.0518,1.7759,1.7759,1.7759,0.0,0.0,0.0,0.6923,0.2308,0.0769,0.0,9,0,3,1
1337,0.0005,23,7,3,3,0.9572,0.9572,0.9572,0.9572,1.6645,1.6645,1.1488,0.5157,0.5157,0.0,0.7143,0.0,0.1429,0.1429,5,1,0,1
1337,0.0005,24,12,3,3,0.6684,0.6684,0.6684,0.6684,1.6258,1.6258,0.8167,0.8091,0.8091,0.0,0.5833,0.0,0.0833,0.3333,7,4,0,1
1337,0.0005,25,14,3,3,1.1918,1.1918,1.1918,1.1918,1.7885,1.7885,1.7885,0.0,0.0,0.0,0.7143,0.2143,0.0714,0.0,10,0,3,1
2024,0.0005,1,116,3,3,0.0169,0.0169,0.0169,0.0169,1.3094,1.3094,0.8306,0.4788,0.4788,0.0,0.8017,0.0431,0.0431,0.1121,93,13,5,5
2024,0.0005,2,82,3,3,-0.0226,-0.0226,-0.0226,-0.0226,0.9728,0.9728,0.608,0.3648,0.3648,0.0,0.8659,0.061,0.0,0.0732,71,6,5,0
2024,0.0005,3,32,3,3,-0.0199,-0.0199,-0.0199,-0.0199,1.0984,1.0984,0.6686,0.4298,0.4298,0.0,0.8438,0.0625,0.0,0.0938,27,3,2,0
2024,0.0005,4,15,4,4,-0.0792,-0.0792,0.6356,0.6356,1.0389,1.0389,0.6998,0.3391,0.3391,0.7148,0.8667,0.0667,0.0,0.0667,13,1,1,0
2024,0.0005,5,19,4,4,-0.0392,-0.0392,0.0784,0.0784,0.4855,0.4855,-0.0,0.4855,0.4855,0.1176,0.8947,0.0,0.0,0.1053,17,2,0,0
2024,0.0005,6,18,3,3,1.0298,1.0298,1.0298,1.0298,1.88,1.88,1.4466,0.4334,0.4334,0.0,0.6667,0.1111,0.1111,0.1111,12,2,2,2
2024,0.0005,7,10,4,4,0.5126,0.5126,1.0708,1.0708,1.1568,1.1568,0.469,0.6878,0.6878,0.5582,0.7,0.0,0.1,0.2,7,2,0,1
2024,0.0005,8,20,4,4,0.2514,0.2514,0.3856,0.3856,1.0219,1.0219,1.0219,0.0,0.0,0.1342,0.85,0.05,0.1,0.0,17,0,1,2
2024,0.0005,9,22,3,3,0.0317,0.0317,0.0317,0.0317,0.4395,0.4395,-0.0,0.4395,0.4395,0.0,0.9091,0.0,0.0,0.0909,20,2,0,0
2024,0.0005,10,11,3,3,-0.2832,-0.2832,-0.2832,-0.2832,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11,0,0,0
2024,0.0005,11,16,3,3,-0.2764,-0.2764,-0.2764,-0.2764,0.3373,0.3373,-0.0,0.3373,0.3373,0.0,0.9375,0.0,0.0,0.0625,15,1,0,0
2024,0.0005,12,18,3,3,0.7169,0.7169,0.7169,0.7169,1.5003,1.5003,0.8031,0.6972,0.6972,0.0,0.6667,0.0,0.1111,0.2222,12,4,0,2
2024,0.0005,13,7,3,3,0.6541,0.6541,0.6541,0.6541,1.1488,1.1488,1.1488,0.0,0.0,0.0,0.8571,0.1429,0.0,0.0,6,0,1,0
2024,0.0005,14,5,3,3,1.0762,1.0762,1.0762,1.0762,1.5219,1.5219,0.7219,0.8,0.8,0.0,0.4,0.2,0.0,0.4,2,2,1,0
2024,0.0005,15,15,3,3,0.2364,0.2364,0.2364,0.2364,0.5665,0.5665,-0.0,0.5665,0.5665,0.0,0.8667,0.0,0.0,0.1333,13,2,0,0
2024,0.0005,16,13,3,3,0.2749,0.2749,0.2749,0.2749,1.1451,1.1451,0.7732,0.3719,0.3719,0.0,0.8462,0.0,0.0769,0.0769,11,1,0,1
2024,0.0005,17,13,4,4,0.2101,0.2101,0.3446,0.3446,0.9913,0.9913,0.9913,0.0,0.0,0.1345,0.8462,0.0,0.1538,0.0,11,0,0,2
2024,0.0005,18,8,3,3,0.8533,0.8533,0.8533,0.8533,0.9544,0.9544,-0.0,0.9544,0.9544,0.0,0.375,0.0,0.0,0.625,3,5,0,0
2024,0.0005,19,6,3,3,0.3147,0.3147,0.3147,0.3147,1.0,1.0,-0.0,1.0,1.0,0.0,0.5,0.0,0.0,0.5,3,3,0,0
2024,0.0005,20,16,3,3,0.4774,0.4774,0.4774,0.4774,0.8684,0.8684,0.8684,0.0,0.0,0.0,0.875,0.0,0.125,0.0,14,0,0,2
2024,0.0005,21,13,3,3,0.9812,0.9812,0.9812,0.9812,1.8811,1.8811,1.352,0.5291,0.5291,0.0,0.6923,0.0769,0.0769,0.1538,9,2,1,1
2024,0.0005,22,10,3,3,0.9817,0.9817,0.9817,0.9817,1.8464,1.8464,1.1568,0.6896,0.6896,0.0,0.5,0.2,0.0,0.3,5,3,2,0
2024,0.0005,23,22,4,4,0.7161,0.7161,0.7451,0.7451,1.7274,1.7274,1.3411,0.3863,0.3863,0.029,0.6818,0.1818,0.0455,0.0909,15,2,4,1
2024,0.0005,24,13,4,4,0.2028,0.2028,0.2544,0.2544,1.1451,1.1451,0.7732,0.3719,0.3719,0.0516,0.8462,0.0769,0.0,0.0769,11,1,1,0
2024,0.0005,25,8,3,3,1.2097,1.2097,1.2097,1.2097,1.9056,1.9056,1.5613,0.3443,0.3443,0.0,0.5,0.375,0.0,0.125,4,1,3,0
7,0.001,1,110,0,0,-0.7461,-0.7461,-0.8038,-0.8038,0.4148,0.4148,0.1493,0.2655,0.2655,-0.0577,0.9455,0.0091,0.0,0.0455,104,5,1,0
7,0.001,2,79,3,3,0.0916,0.0916,0.0368,0.0368,1.164,1.164,0.712,0.452,0.452,-0.0548,0.8101,0.0759,0.0127,0.1013,64,8,6,1
7,0.001,3,29,4,4,-0.0552,-0.0552,0.0888,0.0888,0.8996,0.8996,0.431,0.4686,0.4686,0.144,0.8621,0.0,0.0345,0.1034,25,3,0,1
7,0.001,4,11,4,4,-0.1629,-0.1629,-0.1188,-0.1188,0.4395,0.4395,-0.0,0.4395,0.4395,0.0441,0.9091,0.0,0.0,0.0909,10,1,0,0
7,0.001,5,18,4,4,-0.0022,-0.0022,0.2164,0.2164,0.9142,0.9142,0.6144,0.2998,0.2998,0.2186,0.8889,0.0556,0.0,0.0556,16,1,1,0
7,0.001,6,29,4,4,0.1026,0.1026,0.2674,0.2674,1.0374,1.0374,1.0374,0.0,0.0,0.1648,0.8966,0.069,0.0345,0.0,26,0,2,1
7,0.001,7,9,2,2,0.1313,0.1313,0.1313,0.1313,0.9864,0.9864,0.9864,0.0,0.0,0.0,0.8889,0.1111,0.0,0.0,8,0,1,0
7,0.001,8,15,2,2,0.2721,0.2721,0.2721,0.2721,1.2366,1.2366,1.2366,0.0,0.0,0.0,0.8,0.1333,0.0667,0.0,12,0,2,1
7,0.001,9,11,2,2,0.9375,0.9375,0.9375,0.9375,1.7899,1.7899,1.7899,0.0,0.0,0.0,0.7273,0.0909,0.1818,0.0,8,0,1,2
7,0.001,10,22,4,4,0.5913,0.5913,0.7472,0.7472,1.4886,1.4886,0.9568,0.5318,0.5318,0.1559,0.7727,0.0455,0.0455,0.1364,17,3,1,1
7,0.001,11,21,4,4,0.1893,0.1893,0.3138,0.3138,1.1542,1.1542,0.7229,0.4313,0.4313,0.1245,0.8095,0.0952,0.0,0.0952,17,2,2,0
7,0.001,12,12,4,4,0.3086,0.3086,0.5349,0.5349,0.65,0.65,0.65,0.0,0.0,0.2263,0.8333,0.0,0.1667,0.0,10,0,0,2
7,0.001,13,20,4,4,0.0429,0.0429,0.1007,0.1007,0.469,0.469,-0.0,0.469,0.469,0.0578,0.9,0.0,0.0,0.1,18,2,0,0
7,0.001,14,9,3,3,1.6653,1.6653,1.6653,1.6653,2.1972,2.1972,1.8366,0.3606,0.3606,0.0,0.3333,0.1111,0.2222,0.3333,3,3,1,2
7,0.001,15,11,3,3,0.3599,0.3599,0.3599,0.3599,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11,0,0,0
7,0.001,16,24,3,3,0.6979,0.6979,0.6979,0.6979,1.5535,1.5535,1.0554,0.4981,0.4981,0.0,0.75,0.0833,0.0417,0.125,18,3,2,1
7,0.001,17,9,3,3,0.2459,0.2459,0.2459,0.2459,0.9864,0.9864,0.5033,0.4831,0.4831,0.0,0.7778,0.1111,0.0,0.1111,7,1,1,0
7,0.001,18,17,4,4,-0.0291,-0.0291,0.5405,0.5405,0.5226,0.5226,-0.0,0.5226,0.5226,0.5696,0.8824,0.0,0.0,0.1176,15,2,0,0
7,0.001,19,13,4,4,1.2621,1.2621,1.2991,1.2991,1.7605,1.7605,1.7605,0.0,0.0,0.037,0.5385,0.0769,0.3846,0.0,7,0,1,5
7,0.001,20,9,2,2,0.7003,0.7003,0.7003,0.7003,1.4355,1.4355,1.4355,0.0,0.0,0.0,0.7778,0.0,0.2222,0.0,7,0,0,2
7,0.001,21,6,2,2,0.4282,0.4282,0.4282,0.4282,0.65,0.65,0.65,0.0,0.0,0.0,0.8333,0.1667,0.0,0.0,5,0,1,0
7,0.001,22,8,1,1,0.1335,0.1335,0.1335,0.1335,0.5436,0.5436,0.5436,0.0,0.0,0.0,0.875,0.0,0.125,0.0,7,0,0,1
7,0.001,23,16,4,4,1.0147,1.0147,1.0554,1.0554,1.6226,1.6226,1.3294,0.2932,0.2932,0.0407,0.75,0.1875,0.0,0.0625,12,1,3,0
7,0.001,24,12,4,4,0.6781,0.6781,0.6921,0.6921,1.4591,1.4591,1.4591,0.0,0.0,0.014,0.6667,0.3333,0.0,0.0,8,0,4,0
7,0.001,25,5,3,3,0.5419,0.5419,0.5419,0.5419,0.7219,0.7219,-0.0,0.7219,0.7219,0.0,0.8,0.0,0.0,0.2,4,1,0,0
42,0.001,1,117,0,0,-0.652,-0.652,-0.652,-0.652,0.509,0.509,0.2962,0.2128,0.2128,0.0,0.9402,0.0,0.0256,0.0342,110,4,0,3
42,0.001,2,80,4,4,0.1363,0.1363,0.1973,0.1973,1.1983,1.1983,0.8776,0.3207,0.3207,0.061,0.85,0.0625,0.025,0.0625,68,5,5,2
42,0.001,3,27,4,4,0.0704,0.0704,0.0889,0.0889,1.1164,1.1164,0.7533,0.3631,0.3631,0.0185,0.8519,0.0741,0.0,0.0741,23,2,2,0
42,0.001,4,22,4,4,0.7082,0.7082,0.7788,0.7788,1.7274,1.7274,1.4911,0.2363,0.2363,0.0706,0.7727,0.0909,0.0909,0.0455,17,1,2,2
42,0.001,5,18,4,4,0.0522,0.0522,0.0885,0.0885,0.9142,0.9142,0.6144,0.2998,0.2998,0.0363,0.8889,0.0556,0.0,0.0556,16,1,1,0
42,0.001,6,21,4,4,0.5028,0.5028,0.5802,0.5802,1.5324,1.5324,1.28,0.2524,0.2524,0.0774,0.8095,0.0476,0.0952,0.0476,17,1,1,2
42,0.001,7,15,4,4,0.5232,0.5232,0.562,0.562,1.7383,1.7383,1.4256,0.3127,0.3127,0.0388,0.7333,0.0667,0.1333,0.0667,11,1,1,2
42,0.001,8,12,4,4,0.5959,0.5959,0.6597,0.6597,1.2516,1.2516,1.2516,0.0,0.0,0.0638,0.8333,0.1667,0.0,0.0,10,0,2,0
42,0.001,9,23,4,4,0.4132,0.4132,0.6108,0.6108,1.421,1.421,1.421,0.0,0.0,0.1976,0.8261,0.1304,0.0435,0.0,19,0,3,1
42,0.001,10,25,4,4,0.0613,0.0613,0.0717,0.0717,0.8743,0.8743,0.4822,0.3921,0.3921,0.0104,0.88,0.04,0.0,0.08,22,2,1,0
42,0.001,11,29,3,3,1.3477,1.3477,1.3477,1.3477,2.1243,2.1243,1.8553,0.269,0.269,0.0,0.5862,0.1034,0.2414,0.069,17,2,3,7
42,0.001,12,23,4,4,1.1008,1.1008,1.2096,1.2096,2.1271,2.1271,1.8644,0.2627,0.2627,0.1088,0.5652,0.2609,0.087,0.087,13,2,6,2
42,0.001,13,24,3,3,0.5002,0.5002,0.4926,0.4926,1.1761,1.1761,1.1761,0.0,0.0,-0.0076,0.875,0.0833,0.0417,0.0,21,0,2,1
42,0.001,14,15,4,4,0.9289,0.9289,0.9663,0.9663,1.9069,1.9069,1.4256,0.4813,0.4813,0.0374,0.6667,0.0667,0.1333,0.1333,10,2,1,2
42,0.001,15,12,3,3,0.0342,0.0342,0.0342,0.0342,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12,0,0,0
42,0.001,16,23,2,2,1.544,1.544,1.544,1.544,1.9726,1.9726,1.9726,0.0,0.0,0.0,0.5217,0.1739,0.3043,0.0,12,0,4,7
42,0.001,17,17,3,3,0.9191,0.9191,0.9191,0.9191,1.6628,1.6628,0.952,0.7108,0.7108,0.0,0.6471,0.0588,0.0588,0.2353,11,4,1,1
42,0.001,18,21,3,3,0.1731,0.1731,0.1731,0.1731,1.1183,1.1183,0.549,0.5693,0.5693,0.0,0.8095,0.0,0.0476,0.1429,17,3,0,1
42,0.001,19,20,3,3,-0.0538,-0.0538,-0.0538,-0.0538,0.8476,0.8476,0.569,0.2786,0.2786,0.0,0.9,0.05,0.0,0.05,18,1,1,0
42,0.001,20,16,3,3,0.0003,0.0003,0.0003,0.0003,0.5436,0.5436,0.5436,0.0,0.0,0.0,0.875,0.125,0.0,0.0,14,0,2,0
42,0.001,21,17,3,3,0.18,0.18,0.18,0.18,0.952,0.952,0.6402,0.3118,0.3118,0.0,0.8824,0.0,0.0588,0.0588,15,1,0,1
42,0.001,22,12,4,4,1.2577,1.2577,1.3381,1.3381,2.085,2.085,1.4183,0.6667,0.6667,0.0804,0.5,0.0833,0.0833,0.3333,6,4,1,1
42,0.001,23,10,4,4,0.457,0.457,0.7866,0.7866,0.9219,0.9219,0.9219,0.0,0.0,0.3296,0.9,0.1,0.0,0.0,9,0,1,0
42,0.001,24,10,4,4,-0.1713,-0.1713,-0.0887,-0.0887,-0.0,-0.0,-0.0,0.0,0.0,0.0826,1.0,0.0,0.0,0.0,10,0,0,0
42,0.001,25,9,2,2,1.0151,1.0151,1.0151,1.0151,1.6577,1.6577,1.6577,0.0,0.0,0.0,0.7778,0.1111,0.1111,0.0,7,0,1,1
55,0.001,1,117,0,0,-0.5297,-0.5297,-0.6173,-0.6173,0.7628,0.7628,0.5132,0.2496,0.2496,-0.0876,0.906,0.0256,0.0256,0.0427,106,5,3,3
55,0.001,2,78,4,4,-0.2506,-0.2506,-0.1791,-0.1791,0.9544,0.9544,0.6212,0.3332,0.3332,0.0715,0.8846,0.0128,0.0385,0.0641,69,5,1,3
55,0.001,3,30,3,3,0.5742,0.5742,0.5742,0.5742,1.658,1.658,1.2366,0.4214,0.4214,0.0,0.7667,0.0667,0.0667,0.1,23,3,2,2
55,0.001,4,12,3,3,0.012,0.012,0.012,0.012,0.4138,0.4138,-0.0,0.4138,0.4138,0.0,0.9167,0.0,0.0,0.0833,11,1,0,0
55,0.001,5,13,3,3,0.3934,0.3934,0.3934,0.3934,0.9913,0.9913,0.9913,0.0,0.0,0.0,0.8462,0.0,0.1538,0.0,11,0,0,2
55,0.001,6,11,2,2,-0.1326,-0.1326,-0.1326,-0.1326,0.4395,0.4395,0.4395,0.0,0.0,0.0,0.9091,0.0,0.0909,0.0,10,0,0,1
55,0.001,7,10,3,3,0.6489,0.6489,0.6489,0.6489,1.3568,1.3568,0.9219,0.4349,0.4349,0.0,0.8,0.1,0.0,0.1,8,1,1,0
55,0.001,8,14,3,3,0.2993,0.2993,0.2993,0.2993,0.7496,0.7496,-0.0,0.7496,0.7496,0.0,0.7857,0.0,0.0,0.2143,11,3,0,0
55,0.001,9,10,3,3,-0.1588,-0.1588,-0.1588,-0.1588,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10,0,0,0
55,0.001,10,13,0,0,-0.5,-0.5,-0.5,-0.5,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13,0,0,0
55,0.001,11,28,3,3,0.5152,0.5152,0.5152,0.5152,1.4076,1.4076,0.9487,0.4589,0.4589,0.0,0.7857,0.0714,0.0357,0.1071,22,3,2,1
55,0.001,12,13,3,3,-0.0594,-0.0594,-0.0594,-0.0594,0.3912,0.3912,0.3912,0.0,0.0,0.0,0.9231,0.0769,0.0,0.0,12,0,1,0
55,0.001,13,15,3,3,1.1026,1.1026,1.1026,1.1026,1.9069,1.9069,1.4256,0.4813,0.4813,0.0,0.6667,0.0667,0.1333,0.1333,10,2,1,2
55,0.001,14,10,3,3,0.6175,0.6175,0.6175,0.6175,1.571,1.571,1.1568,0.4142,0.4142,0.0,0.7,0.0,0.2,0.1,7,1,0,2
55,0.001,15,16,3,3,0.4434,0.4434,0.4434,0.4434,1.1863,1.1863,0.8684,0.3179,0.3179,0.0,0.8125,0.125,0.0,0.0625,13,1,2,0
55,0.001,16,8,3,3,0.8522,0.8522,0.8522,0.8522,1.75,1.75,1.0613,0.6887,0.6887,0.0,0.625,0.125,0.0,0.25,5,2,1,0
55,0.001,17,21,4,4,1.1835,1.1835,1.3464,1.3464,2.0892,2.0892,1.8736,0.2156,0.2156,0.1629,0.619,0.1905,0.1429,0.0476,13,1,4,3
55,0.001,18,20,4,4,0.4573,0.4573,0.487,0.487,1.154,1.154,0.569,0.585,0.585,0.0297,0.8,0.05,0.0,0.15,16,3,1,0
55,0.001,19,14,4,4,0.4686,0.4686,0.6067,0.6067,1.4838,1.4838,0.9464,0.5374,0.5374,0.1381,0.7143,0.1429,0.0,0.1429,10,2,2,0
55,0.001,20,20,3,3,0.4089,0.4089,0.4087,0.4087,1.1918,1.1918,1.1918,0.0,0.0,-0.0002,0.85,0.05,0.1,0.0,17,0,1,2
55,0.001,21,10,2,2,0.4195,0.4195,0.4195,0.4195,1.1568,1.1568,1.1568,0.0,0.0,0.0,0.7,0.1,0.2,0.0,7,0,1,2
55,0.001,22,19,4,4,0.726,0.726,0.8836,0.8836,1.3727,1.3727,0.5907,0.782,0.782,0.1576,0.6842,0.0526,0.0,0.2632,13,5,1,0
55,0.001,23,16,4,4,0.5461,0.5461,0.6474,0.6474,1.0613,1.0613,1.0613,0.0,0.0,0.1013,0.875,0.0,0.125,0.0,14,0,0,2
55,0.001,24,6,3,3,0.3157,0.3157,0.3157,0.3157,0.65,0.65,-0.0,0.65,0.65,0.0,0.8333,0.0,0.0,0.1667,5,1,0,0
55,0.001,25,19,3,3,-0.0023,-0.0023,-0.0023,-0.0023,0.7425,0.7425,-0.0,0.7425,0.7425,0.0,0.7895,0.0,0.0,0.2105,15,4,0,0
123,0.001,1,118,3,3,-0.0835,-0.0835,-0.0835,-0.0835,1.0775,1.0775,0.7356,0.3419,0.3419,0.0,0.8475,0.0,0.0847,0.0678,100,8,0,10
123,0.001,2,74,3,3,0.6699,0.6699,0.6067,0.6067,1.4667,1.4667,1.1439,0.3228,0.3228,-0.0632,0.7838,0.1486,0.0,0.0676,58,5,11,0
123,0.001,3,24,4,4,0.7637,0.7637,0.7698,0.7698,1.5284,1.5284,0.9406,0.5878,0.5878,0.0061,0.7083,0.0,0.125,0.1667,17,4,0,3
123,0.001,4,19,3,3,1.0811,1.0811,1.0811,1.0811,2.0182,2.0182,1.7798,0.2384,0.2384,0.0,0.6842,0.1053,0.1579,0.0526,13,1,2,3
123,0.001,5,16,3,3,0.1168,0.1168,0.1168,0.1168,0.6686,0.6686,0.6686,0.0,0.0,0.0,0.9375,0.0,0.0625,0.0,15,0,0,1
123,0.001,6,26,3,3,0.686,0.686,0.686,0.686,1.5422,1.5422,1.3347,0.2075,0.2075,0.0,0.7308,0.0,0.2308,0.0385,19,1,0,6
123,0.001,7,17,3,3,0.4748,0.4748,0.4748,0.4748,1.0224,1.0224,1.0224,0.0,0.0,0.0,0.8824,0.1176,0.0,0.0,15,0,2,0
123,0.001,8,7,2,2,-0.1408,-0.1408,-0.1408,-0.1408,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7,0,0,0
123,0.001,9,15,2,2,0.4883,0.4883,0.4607,0.4607,1.1033,1.1033,1.1033,0.0,0.0,-0.0276,0.8667,0.1333,0.0,0.0,13,0,2,0
123,0.001,10,13,4,4,0.3779,0.3779,0.4126,0.4126,0.9913,0.9913,0.9913,0.0,0.0,0.0347,0.8462,0.0,0.1538,0.0,11,0,0,2
123,0.001,11,9,3,3,0.4623,0.4623,0.4623,0.4623,0.9864,0.9864,0.5033,0.4831,0.4831,0.0,0.7778,0.1111,0.0,0.1111,7,1,1,0
123,0.001,12,14,3,3,0.4783,0.4783,0.4783,0.4783,0.9403,0.9403,-0.0,0.9403,0.9403,0.0,0.6429,0.0,0.0,0.3571,9,5,0,0
123,0.001,13,17,3,3,0.0082,0.0082,0.0082,0.0082,0.3228,0.3228,0.3228,0.0,0.0,0.0,0.9412,0.0,0.0588,0.0,16,0,0,1
123,0.001,14,15,4,4,0.7896,0.7896,0.7915,0.7915,1.5546,1.5546,1.2419,0.3127,0.3127,0.0019,0.7333,0.0,0.2,0.0667,11,1,0,3
123,0.001,15,10,4,4,-0.0137,-0.0137,0.4865,0.4865,-0.0,-0.0,-0.0,0.0,0.0,0.5002,1.0,0.0,0.0,0.0,10,0,0,0
123,0.001,16,11,4,4,-0.5,-0.5,-0.1713,-0.1713,-0.0,-0.0,-0.0,0.0,0.0,0.3287,1.0,0.0,0.0,0.0,11,0,0,0
123,0.001,17,8,3,3,0.63,0.63,0.63,0.63,0.9544,0.9544,-0.0,0.9544,0.9544,0.0,0.625,0.0,0.0,0.375,5,3,0,0
123,0.001,18,10,3,3,-0.0422,-0.0422,-0.0422,-0.0422,0.469,0.469,-0.0,0.469,0.469,0.0,0.9,0.0,0.0,0.1,9,1,0,0
123,0.001,19,10,3,3,0.614,0.614,0.614,0.614,1.1568,1.1568,1.1568,0.0,0.0,0.0,0.8,0.2,0.0,0.0,8,0,2,0
123,0.001,20,9,3,3,0.6888,0.6888,0.6888,0.6888,0.9183,0.9183,-0.0,0.9183,0.9183,0.0,0.6667,0.0,0.0,0.3333,6,3,0,0
123,0.001,21,7,3,3,-0.0631,-0.0631,-0.0631,-0.0631,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7,0,0,0
123,0.001,22,20,3,3,0.1581,0.1581,0.1581,0.1581,1.1219,1.1219,0.8476,0.2743,0.2743,0.0,0.85,0.05,0.05,0.05,17,1,1,1
123,0.001,23,10,4,4,0.4622,0.4622,0.7989,0.7989,1.1568,1.1568,1.1568,0.0,0.0,0.3367,0.8,0.2,0.0,0.0,8,0,2,0
123,0.001,24,18,4,4,1.2119,1.2119,1.3766,1.3766,2.086,2.086,1.5694,0.5166,0.5166,0.1647,0.6111,0.1111,0.1111,0.1667,11,3,2,2
123,0.001,25,15,3,3,0.0847,0.0847,0.0847,0.0847,0.3534,0.3534,-0.0,0.3534,0.3534,0.0,0.9333,0.0,0.0,0.0667,14,1,0,0
314,0.001,1,103,3,3,0.3063,0.3063,0.2406,0.2406,1.5988,1.5988,1.1804,0.4184,0.4184,-0.0657,0.7573,0.068,0.0777,0.0971,78,10,7,8
314,0.001,2,78,4,4,-0.0116,-0.0116,0.0908,0.0908,0.8852,0.8852,0.3431,0.5421,0.5421,0.1024,0.8462,0.0256,0.0,0.1282,66,10,2,0
314,0.001,3,32,3,3,0.1122,0.1122,0.1061,0.1061,1.1609,1.1609,0.9698,0.1911,0.1911,-0.0061,0.8438,0.0938,0.0312,0.0312,27,1,3,1
314,0.001,4,19,4,4,-0.213,-0.213,-0.173,-0.173,0.5907,0.5907,0.5907,0.0,0.0,0.04,0.9474,0.0526,0.0,0.0,18,0,1,0
314,0.001,5,15,4,4,1.3482,1.3482,1.431,1.431,1.9656,1.9656,1.371,0.5946,0.5946,0.0828,0.5333,0.2,0.0,0.2667,8,4,3,0
314,0.001,6,5,4,4,0.972,0.972,1.0441,1.0441,1.371,1.371,1.371,0.0,0.0,0.0721,0.8,0.0,0.2,0.0,4,0,0,1
314,0.001,7,8,3,3,0.2813,0.2813,0.2813,0.2813,0.5436,0.5436,-0.0,0.5436,0.5436,0.0,0.875,0.0,0.0,0.125,7,1,0,0
314,0.001,8,5,3,3,1.2822,1.2822,1.2822,1.2822,1.9219,1.9219,1.371,0.5509,0.5509,0.0,0.6,0.2,0.0,0.2,3,1,1,0
314,0.001,9,11,3,3,0.6962,0.6962,0.6962,0.6962,0.994,0.994,-0.0,0.994,0.994,0.0,0.5455,0.0,0.0,0.4545,6,5,0,0
314,0.001,10,20,4,4,0.0256,0.0256,0.3887,0.3887,-0.0,-0.0,-0.0,0.0,0.0,0.3631,1.0,0.0,0.0,0.0,20,0,0,0
314,0.001,11,12,4,4,0.1147,0.1147,0.2147,0.2147,0.8167,0.8167,0.8167,0.0,0.0,0.1,0.9167,0.0,0.0833,0.0,11,0,0,1
