seed,rate,window,k_star,is_switch,J2,J3,J4,dJ34,dJ32,H2,H3,H4,dH32,dH43,none_ratio,mid_strong_ratio,n_C
999,0.001,23,3,0,-0.5,-0.1713,-0.1713,0.0,0.3287,-0.0,-0.0,-0.0,0.0,0.0,1.0,0.0,7
999,0.001,24,4,1,1.5675,1.6938,1.8404,0.1466,0.1263,1.9592,2.156,2.4138,0.1968,0.2578,0.5,0.4286,14
999,0.001,25,3,0,0.2693,0.5317,0.5317,0.0,0.2624,-0.0,0.5436,0.5436,0.5436,0.0,0.875,0.0,8
999,0.001,23,3,0,-0.5,-0.1713,-0.1713,0.0,0.3287,-0.0,-0.0,-0.0,0.0,0.0,1.0,0.0,7
999,0.001,24,4,0,1.5675,1.6938,1.8404,0.1466,0.1263,1.9592,2.156,2.4138,0.1968,0.2578,0.5,0.4286,14
999,0.001,25,3,1,0.2693,0.5317,0.5317,0.0,0.2624,-0.0,0.5436,0.5436,0.5436,0.0,0.875,0.0,8
1337,0.001,1,3,0,-0.5977,-0.4689,-0.4689,0.0,0.1288,0.5632,0.8236,0.8236,0.2604,0.0,0.9,0.0545,110
1337,0.001,2,3,0,0.8314,0.9983,0.9983,0.0,0.1669,1.4499,1.7623,1.7623,0.3124,0.0,0.6567,0.2687,67
1337,0.001,3,4,1,0.0438,0.3367,0.4228,0.0861,0.2929,0.569,1.0219,1.0219,0.4529,0.0,0.85,0.05,20
1337,0.001,4,4,0,0.2903,0.5918,0.6928,0.101,0.3015,0.9864,1.4466,1.4466,0.4602,0.0,0.7778,0.1111,9
1337,0.001,5,4,0,0.4958,0.6254,0.6479,0.0225,0.1296,1.1221,1.4047,1.5158,0.2826,0.1111,0.7778,0.1667,18
1337,0.001,4,4,0,0.2903,0.5918,0.6928,0.101,0.3015,0.9864,1.4466,1.4466,0.4602,0.0,0.7778,0.1111,9
1337,0.001,5,4,0,0.4958,0.6254,0.6479,0.0225,0.1296,1.1221,1.4047,1.5158,0.2826,0.1111,0.7778,0.1667,18
1337,0.001,6,3,1,0.2579,0.658,0.6217,-0.0363,0.4001,0.8929,1.4372,1.5324,0.5443,0.0952,0.7619,0.0952,21
1337,0.001,7,4,0,-0.0319,0.068,0.2745,0.2065,0.0999,0.3912,0.3912,0.7732,0.0,0.382,0.9231,0.0769,13
1337,0.001,5,4,0,0.4958,0.6254,0.6479,0.0225,0.1296,1.1221,1.4047,1.5158,0.2826,0.1111,0.7778,0.1667,18
1337,0.001,6,3,0,0.2579,0.658,0.6217,-0.0363,0.4001,0.8929,1.4372,1.5324,0.5443,0.0952,0.7619,0.0952,21
1337,0.001,7,4,1,-0.0319,0.068,0.2745,0.2065,0.0999,0.3912,0.3912,0.7732,0.0,0.382,0.9231,0.0769,13
1337,0.001,9,2,0,-0.3002,-0.3002,-0.3002,0.0,0.0,0.6998,0.6998,0.6998,0.0,0.0,0.9333,0.0667,15
1337,0.001,9,2,0,-0.3002,-0.3002,-0.3002,0.0,0.0,0.6998,0.6998,0.6998,0.0,0.0,0.9333,0.0667,15
1337,0.001,10,3,1,-0.0411,0.3929,0.3929,0.0,0.434,0.8929,1.316,1.316,0.4231,0.0,0.8095,0.0952,21
1337,0.001,11,3,0,-0.1799,-0.0999,-0.0999,0.0,0.08,-0.0,-0.0,-0.0,0.0,0.0,1.0,0.0,12
1337,0.001,12,2,0,0.1416,0.1416,0.1416,0.0,0.0,0.8343,0.8343,0.8343,0.0,0.0,0.8824,0.1176,17
1337,0.001,10,3,0,-0.0411,0.3929,0.3929,0.0,0.434,0.8929,1.316,1.316,0.4231,0.0,0.8095,0.0952,21
1337,0.001,11,3,0,-0.1799,-0.0999,-0.0999,0.0,0.08,-0.0,-0.0,-0.0,0.0,0.0,1.0,0.0,12
1337,0.001,12,2,1,0.1416,0.1416,0.1416,0.0,0.0,0.8343,0.8343,0.8343,0.0,0.0,0.8824,0.1176,17
1337,0.001,13,3,0,-0.1927,0.3149,0.3149,0.0,0.5076,-0.0,0.684,0.684,0.684,0.0,0.8182,0.0,11
1337,0.001,14,3,0,0.5256,0.6116,0.6116,0.0,0.086,1.1255,1.1255,1.1255,0.0,0.0,0.8095,0.1905,21
1337,0.001,11,3,0,-0.1799,-0.0999,-0.0999,0.0,0.08,-0.0,-0.0,-0.0,0.0,0.0,1.0,0.0,12
1337,0.001,12,2,0,0.1416,0.1416,0.1416,0.0,0.0,0.8343,0.8343,0.8343,0.0,0.0,0.8824,0.1176,17
1337,0.001,13,3,1,-0.1927,0.3149,0.3149,0.0,0.5076,-0.0,0.684,0.684,0.684,0.0,0.8182,0.0,11
1337,0.001,14,3,0,0.5256,0.6116,0.6116,0.0,0.086,1.1255,1.1255,1.1255,0.0,0.0,0.8095,0.1905,21
1337,0.001,15,3,0,0.0977,1.1438,1.1438,0.0,1.0461,1.053,1.7465,1.7465,0.6935,0.0,0.3333,0.2,15
1337,0.001,14,3,0,0.5256,0.6116,0.6116,0.0,0.086,1.1255,1.1255,1.1255,0.0,0.0,0.8095,0.1905,21
1337,0.001,15,3,0,0.0977,1.1438,1.1438,0.0,1.0461,1.053,1.7465,1.7465,0.6935,0.0,0.3333,0.2,15
1337,0.001,16,4,1,0.2174,0.676,0.7513,0.0753,0.4586,1.1033,1.1033,1.1033,0.0,0.0,0.8667,0.1333,15
1337,0.001,17,2,0,-0.115,-0.115,-0.115,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,1.0,0.0,14
1337,0.001,18,3,0,0.5489,1.0104,1.0104,0.0,0.4615,1.1488,1.6645,1.6645,0.5157,0.0,0.7143,0.1429,14
1337,0.001,15,3,0,0.0977,1.1438,1.1438,0.0,1.0461,1.053,1.7465,1.7465,0.6935,0.0,0.3333,0.2,15
1337,0.001,16,4,0,0.2174,0.676,0.7513,0.0753,0.4586,1.1033,1.1033,1.1033,0.0,0.0,0.8667,0.1333,15
1337,0.001,17,2,1,-0.115,-0.115,-0.115,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,1.0,0.0,14
1337,0.001,18,3,0,0.5489,1.0104,1.0104,0.0,0.4615,1.1488,1.6645,1.6645,0.5157,0.0,0.7143,0.1429,14
1337,0.001,19,4,0,-0.0999,0.3295,0.8675,0.538,0.4294,-0.0,0.7219,1.371,0.7219,0.6491,0.8,0.0,5
1337,0.001,16,4,0,0.2174,0.676,0.7513,0.0753,0.4586,1.1033,1.1033,1.1033,0.0,0.0,0.8667,0.1333,15
1337,0.001,17,2,0,-0.115,-0.115,-0.115,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,1.0,0.0,14
1337,0.001,18,3,1,0.5489,1.0104,1.0104,0.0,0.4615,1.1488,1.6645,1.6645,0.5157,0.0,0.7143,0.1429,14
1337,0.001,19,4,0,-0.0999,0.3295,0.8675,0.538,0.4294,-0.0,0.7219,1.371,0.7219,0.6491,0.8,0.0,5
1337,0.001,20,4,0,-0.2023,0.0168,0.1904,0.1736,0.2191,0.3912,0.7732,0.7732,0.382,0.0,0.8462,0.0769,13
1337,0.001,17,2,0,-0.115,-0.115,-0.115,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,1.0,0.0,14
1337,0.001,18,3,0,0.5489,1.0104,1.0104,0.0,0.4615,1.1488,1.6645,1.6645,0.5157,0.0,0.7143,0.1429,14
1337,0.001,19,4,1,-0.0999,0.3295,0.8675,0.538,0.4294,-0.0,0.7219,1.371,0.7219,0.6491,0.8,0.0,5
1337,0.001,20,4,0,-0.2023,0.0168,0.1904,0.1736,0.2191,0.3912,0.7732,0.7732,0.382,0.0,0.8462,0.0769,13
1337,0.001,21,4,0,-0.3011,-0.1538,0.1566,0.3104,0.1473,-0.0,0.4395,0.8659,0.4395,0.4264,0.9091,0.0,11
1337,0.001,22,4,0,-0.5,-0.0911,0.3231,0.4142,0.4089,-0.0,0.6194,1.1982,0.6194,0.5788,0.8462,0.0,13
1337,0.001,23,4,0,0.8573,0.9115,0.9678,0.0563,0.0542,1.371,1.371,1.371,0.0,0.0,0.8,0.2,5
1337,0.001,24,2,1,-0.0137,-0.0137,-0.0137,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,1.0,0.0,11
1337,0.001,25,4,0,1.2528,1.562,1.6514,0.0894,0.3092,1.8163,2.1769,2.3774,0.3606,0.2005,0.6111,0.2778,18
1337,0.001,23,4,0,0.8573,0.9115,0.9678,0.0563,0.0542,1.371,1.371,1.371,0.0,0.0,0.8,0.2,5
1337,0.001,24,2,0,-0.0137,-0.0137,-0.0137,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,1.0,0.0,11
1337,0.001,25,4,1,1.2528,1.562,1.6514,0.0894,0.3092,1.8163,2.1769,2.3774,0.3606,0.2005,0.6111,0.2778,18
2024,0.001,1,0,0,-0.7918,-0.5993,-0.6867,-0.0874,0.1925,0.3691,0.6932,0.7169,0.3241,0.0237,0.9138,0.0259,116
2024,0.001,2,4,1,0.1322,0.5955,0.6149,0.0194,0.4633,1.0736,1.6199,1.6199,0.5463,0.0,0.7284,0.1235,81
2024,0.001,3,4,0,-0.1136,-0.0158,0.0858,0.1016,0.0978,0.6402,0.8262,0.8262,0.186,0.0,0.9118,0.0588,34
2024,0.001,4,4,0,-0.2818,-0.1472,0.3395,0.4867,0.1346,0.3373,0.6686,1.1863,0.3313,0.5177,0.875,0.0625,16
2024,0.001,5,4,0,-0.3212,0.2984,0.3718,0.0734,0.6196,-0.0,0.8113,1.0763,0.8113,0.265,0.75,0.0,20
2024,0.001,6,4,0,-0.5,-0.076,0.0158,0.0918,0.424,-0.0,0.6098,0.6098,0.6098,0.0,0.85,0.0,20
2024,0.001,7,3,1,1.2954,1.3736,1.3736,0.0,0.0782,1.5546,1.7842,1.7842,0.2296,0.0,0.5,0.4167,12
2024,0.001,8,4,0,0.2408,0.5505,0.9133,0.3628,0.3097,-0.0,0.5917,1.1488,0.5917,0.5571,0.8571,0.0,7
2024,0.001,9,4,0,1.0388,1.0815,1.2071,0.1256,0.0427,1.6692,1.6692,1.8811,0.0,0.2119,0.7692,0.2308,13
2024,0.001,6,4,0,-0.5,-0.076,0.0158,0.0918,0.424,-0.0,0.6098,0.6098,0.6098,0.0,0.85,0.0,20
2024,0.001,7,3,0,1.2954,1.3736,1.3736,0.0,0.0782,1.5546,1.7842,1.7842,0.2296,0.0,0.5,0.4167,12
2024,0.001,8,4,1,0.2408,0.5505,0.9133,0.3628,0.3097,-0.0,0.5917,1.1488,0.5917,0.5571,0.8571,0.0,7
2024,0.001,9,4,0,1.0388,1.0815,1.2071,0.1256,0.0427,1.6692,1.6692,1.8811,0.0,0.2119,0.7692,0.2308,13
2024,0.001,10,3,0,0.0306,0.8207,0.8207,0.0,0.7901,-0.0,0.9612,0.9612,0.9612,0.0,0.6154,0.0,13
2024,0.001,8,4,0,0.2408,0.5505,0.9133,0.3628,0.3097,-0.0,0.5917,1.1488,0.5917,0.5571,0.8571,0.0,7
2024,0.001,9,4,0,1.0388,1.0815,1.2071,0.1256,0.0427,1.6692,1.6692,1.8811,0.0,0.2119,0.7692,0.2308,13
2024,0.001,10,3,1,0.0306,0.8207,0.8207,0.0,0.7901,-0.0,0.9612,0.9612,0.9612,0.0,0.6154,0.0,13
2024,0.001,11,3,0,0.4327,0.8972,0.8972,0.0,0.4645,1.0613,1.6697,1.6697,0.6084,0.0,0.6875,0.125,16
2024,0.001,12,4,0,0.6791,0.9233,1.1131,0.1898,0.2442,1.5645,1.9247,1.9247,0.3602,0.0,0.6957,0.2174,23
2024,0.001,10,3,0,0.0306,0.8207,0.8207,0.0,0.7901,-0.0,0.9612,0.9612,0.9612,0.0,0.6154,0.0,13
2024,0.001,11,3,0,0.4327,0.8972,0.8972,0.0,0.4645,1.0613,1.6697,1.6697,0.6084,0.0,0.6875,0.125,16
2024,0.001,12,4,1,0.6791,0.9233,1.1131,0.1898,0.2442,1.5645,1.9247,1.9247,0.3602,0.0,0.6957,0.2174,23
2024,0.001,13,4,0,-0.0325,0.4698,0.602,0.1322,0.5023,0.6686,1.3245,1.3245,0.6559,0.0,0.75,0.0625,16
2024,0.001,14,3,0,-0.2441,-0.079,-0.079,0.0,0.1651,-0.0,-0.0,-0.0,0.0,0.0,1.0,0.0,7
2024,0.001,12,4,0,0.6791,0.9233,1.1131,0.1898,0.2442,1.5645,1.9247,1.9247,0.3602,0.0,0.6957,0.2174,23
2024,0.001,13,4,0,-0.0325,0.4698,0.602,0.1322,0.5023,0.6686,1.3245,1.3245,0.6559,0.0,0.75,0.0625,16
2024,0.001,14,3,1,-0.2441,-0.079,-0.079,0.0,0.1651,-0.0,-0.0,-0.0,0.0,0.0,1.0,0.0,7
2024,0.001,15,4,0,0.7423,0.9384,0.9892,0.0508,0.1961,1.4517,1.736,1.8981,0.2843,0.1621,0.7647,0.1765,17
2024,0.001,16,4,0,0.5339,1.0522,1.115,0.0628,0.5183,1.5332,2.0842,2.0842,0.551,0.0,0.6,0.2,20
2024,0.001,13,4,0,-0.0325,0.4698,0.602,0.1322,0.5023,0.6686,1.3245,1.3245,0.6559,0.0,0.75,0.0625,16
2024,0.001,14,3,0,-0.2441,-0.079,-0.079,0.0,0.1651,-0.0,-0.0,-0.0,0.0,0.0,1.0,0.0,7
2024,0.001,15,4,1,0.7423,0.9384,0.9892,0.0508,0.1961,1.4517,1.736,1.8981,0.2843,0.1621,0.7647,0.1765,17
2024,0.001,16,4,0,0.5339,1.0522,1.115,0.0628,0.5183,1.5332,2.0842,2.0842,0.551,0.0,0.6,0.2,20
2024,0.001,17,3,0,0.5003,0.6968,0.6968,0.0,0.1965,1.2988,1.2988,1.2988,0.0,0.0,0.75,0.25,8
2024,0.001,15,4,0,0.7423,0.9384,0.9892,0.0508,0.1961,1.4517,1.736,1.8981,0.2843,0.1621,0.7647,0.1765,17
2024,0.001,16,4,0,0.5339,1.0522,1.115,0.0628,0.5183,1.5332,2.0842,2.0842,0.551,0.0,0.6,0.2,20
2024,0.001,17,3,1,0.5003,0.6968,0.6968,0.0,0.1965,1.2988,1.2988,1.2988,0.0,0.0,0.75,0.25,8
2024,0.001,18,2,0,-0.032,-0.032,-0.032,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,1.0,0.0,8
2024,0.001,19,3,0,-0.5,-0.022,-0.022,0.0,0.478,-0.0,0.5226,0.5226,0.5226,0.0,0.8824,0.0,17
2024,0.001,16,4,0,0.5339,1.0522,1.115,0.0628,0.5183,1.5332,2.0842,2.0842,0.551,0.0,0.6,0.2,20
2024,0.001,17,3,0,0.5003,0.6968,0.6968,0.0,0.1965,1.2988,1.2988,1.2988,0.0,0.0,0.75,0.25,8
2024,0.001,18,2,1,-0.032,-0.032,-0.032,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,1.0,0.0,8
2024,0.001,19,3,0,-0.5,-0.022,-0.022,0.0,0.478,-0.0,0.5226,0.5226,0.5226,0.0,0.8824,0.0,17
2024,0.001,20,3,0,-0.5,-0.4011,-0.4011,0.0,0.0989,-0.0,0.2864,0.2864,0.2864,0.0,0.95,0.0,20
2024,0.001,17,3,0,0.5003,0.6968,0.6968,0.0,0.1965,1.2988,1.2988,1.2988,0.0,0.0,0.75,0.25,8
2024,0.001,18,2,0,-0.032,-0.032,-0.032,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,1.0,0.0,8
2024,0.001,19,3,1,-0.5,-0.022,-0.022,0.0,0.478,-0.0,0.5226,0.5226,0.5226,0.0,0.8824,0.0,17
2024,0.001,20,3,0,-0.5,-0.4011,-0.4011,0.0,0.0989,-0.0,0.2864,0.2864,0.2864,0.0,0.95,0.0,20
2024,0.001,21,3,0,-0.5,0.1923,0.1923,0.0,0.6923,-0.0,0.7642,0.7642,0.7642,0.0,0.7778,0.0,9
2024,0.001,21,3,0,-0.5,0.1923,0.1923,0.0,0.6923,-0.0,0.7642,0.7642,0.7642,0.0,0.7778,0.0,9
2024,0.001,22,3,0,0.1781,0.4513,0.4513,0.0,0.2732,0.8659,1.2776,1.2776,0.4117,0.0,0.8182,0.0909,11
2024,0.001,23,4,1,0.2292,0.4844,0.8581,0.3737,0.2552,0.7642,1.2244,1.6577,0.4602,0.4333,0.6667,0.2222,9
2024,0.001,24,4,0,0.2457,0.4653,0.6965,0.2312,0.2196,1.0892,1.4345,1.7695,0.3453,0.335,0.7857,0.1429,14
2024,0.001,25,4,0,1.071,1.0902,1.2991,0.2089,0.0192,1.585,1.585,1.8911,0.0,0.3061,0.6667,0.3333,9
7,0.002,1,0,0,-0.8529,-0.7519,-0.7558,-0.0039,0.101,0.1471,0.4091,0.5366,0.262,0.1275,0.9464,0.0089,112
7,0.002,2,4,1,-0.4052,-0.3199,-0.1183,0.2016,0.0853,-0.0,0.3675,0.7273,0.3675,0.3598,0.9296,0.0,71
7,0.002,3,4,0,0.2766,0.8363,0.9214,0.0851,0.5597,0.9406,1.5988,1.8154,0.6582,0.2166,0.6667,0.125,24
7,0.002,4,4,0,-0.164,0.01,0.0457,0.0357,0.174,-0.0,0.4138,0.4138,0.4138,0.0,0.9167,0.0,12
7,0.002,3,4,0,0.2766,0.8363,0.9214,0.0851,0.5597,0.9406,1.5988,1.8154,0.6582,0.2166,0.6667,0.125,24
7,0.002,4,4,0,-0.164,0.01,0.0457,0.0357,0.174,-0.0,0.4138,0.4138,0.4138,0.0,0.9167,0.0,12
7,0.002,5,3,1,-0.5,0.2973,0.2973,0.0,0.7973,-0.0,0.8631,0.8631,0.8631,0.0,0.7143,0.0,7
7,0.002,6,4,0,-0.5,0.0652,0.4579,0.3927,0.5652,-0.0,0.8454,1.2407,0.8454,0.3953,0.7273,0.0,11
7,0.002,7,4,0,1.0965,1.4797,1.6123,0.1326,0.3832,1.7232,2.2323,2.4729,0.5091,0.2406,0.5333,0.2667,15
7,0.002,4,4,0,-0.164,0.01,0.0457,0.0357,0.174,-0.0,0.4138,0.4138,0.4138,0.0,0.9167,0.0,12
7,0.002,5,3,0,-0.5,0.2973,0.2973,0.0,0.7973,-0.0,0.8631,0.8631,0.8631,0.0,0.7143,0.0,7
7,0.002,6,4,1,-0.5,0.0652,0.4579,0.3927,0.5652,-0.0,0.8454,1.2407,0.8454,0.3953,0.7273,0.0,11
7,0.002,7,4,0,1.0965,1.4797,1.6123,0.1326,0.3832,1.7232,2.2323,2.4729,0.5091,0.2406,0.5333,0.2667,15
7,0.002,8,4,0,0.0864,0.2659,0.4695,0.2036,0.1795,0.7345,0.7345,1.0892,0.0,0.3547,0.9286,0.0714,14
7,0.002,9,4,0,0.4436,0.4436,0.5661,0.1225,0.0,1.2516,1.2516,1.4183,0.0,0.1667,0.8333,0.1667,12
7,0.002,10,4,0,-0.1178,0.3411,0.3785,0.0374,0.4589,0.6686,1.1863,1.1863,0.5177,0.0,0.8125,0.0625,16
7,0.002,11,3,1,0.9003,1.253,1.253,0.0,0.3527,1.6383,2.1021,2.1021,0.4638,0.0,0.5263,0.3158,19
7,0.002,12,4,0,0.6169,0.8722,1.0587,0.1865,0.2553,1.5284,1.8824,1.8824,0.354,0.0,0.6667,0.25,24
7,0.002,13,4,0,1.0724,1.0801,1.2921,0.212,0.0077,1.6767,1.6767,2.0049,0.0,0.3282,0.5455,0.4545,11
7,0.002,10,4,0,-0.1178,0.3411,0.3785,0.0374,0.4589,0.6686,1.1863,1.1863,0.5177,0.0,0.8125,0.0625,16
7,0.002,11,3,0,0.9003,1.253,1.253,0.0,0.3527,1.6383,2.1021,2.1021,0.4638,0.0,0.5263,0.3158,19
7,0.002,12,4,1,0.6169,0.8722,1.0587,0.1865,0.2553,1.5284,1.8824,1.8824,0.354,0.0,0.6667,0.25,24
7,0.002,13,4,0,1.0724,1.0801,1.2921,0.212,0.0077,1.6767,1.6767,2.0049,0.0,0.3282,0.5455,0.4545,11
7,0.002,14,4,0,0.9406,1.1125,1.1456,0.0331,0.1719,1.6902,1.9833,2.1261,0.2931,0.1428,0.6897,0.2414,29
7,0.002,14,4,0,0.9406,1.1125,1.1456,0.0331,0.1719,1.6902,1.9833,2.1261,0.2931,0.1428,0.6897,0.2414,29
7,0.002,15,4,0,0.4725,0.5585,0.5777,0.0192,0.086,1.4256,1.4256,1.4256,0.0,0.0,0.8,0.2,15
7,0.002,16,3,1,-0.0631,0.0258,0.0258,0.0,0.0889,-0.0,0.3534,0.3534,0.3534,0.0,0.9333,0.0,15
7,0.002,17,3,0,-0.5,0.3225,0.3225,0.0,0.8225,-0.0,0.8631,0.8631,0.8631,0.0,0.7143,0.0,21
7,0.002,18,3,0,1.1622,1.2419,1.2419,0.0,0.0797,1.7652,1.7652,1.7652,0.0,0.0,0.6667,0.3333,18
7,0.002,17,3,0,-0.5,0.3225,0.3225,0.0,0.8225,-0.0,0.8631,0.8631,0.8631,0.0,0.7143,0.0,21
7,0.002,18,3,0,1.1622,1.2419,1.2419,0.0,0.0797,1.7652,1.7652,1.7652,0.0,0.0,0.6667,0.3333,18
7,0.002,19,4,1,0.1103,0.1103,0.8179,0.7076,0.0,0.9882,0.9882,1.6254,0.0,0.6372,0.8571,0.1429,21
7,0.002,20,4,0,-0.1799,-0.1799,-0.0277,0.1522,0.0,-0.0,-0.0,-0.0,0.0,0.0,1.0,0.0,15
7,0.002,21,3,0,-0.5,-0.0957,-0.0957,0.0,0.4043,-0.0,0.469,0.469,0.469,0.0,0.9,0.0,10
7,0.002,19,4,0,0.1103,0.1103,0.8179,0.7076,0.0,0.9882,0.9882,1.6254,0.0,0.6372,0.8571,0.1429,21
7,0.002,20,4,0,-0.1799,-0.1799,-0.0277,0.1522,0.0,-0.0,-0.0,-0.0,0.0,0.0,1.0,0.0,15
7,0.002,21,3,1,-0.5,-0.0957,-0.0957,0.0,0.4043,-0.0,0.469,0.469,0.469,0.0,0.9,0.0,10
7,0.002,22,4,0,-0.5,-0.2722,0.3194,0.5916,0.2278,-0.0,-0.0,0.7219,0.0,0.7219,1.0,0.0,5
7,0.002,23,4,0,0.8573,0.8573,0.9281,0.0708,0.0,1.371,1.371,1.371,0.0,0.0,0.8,0.2,5
7,0.002,20,4,0,-0.1799,-0.1799,-0.0277,0.1522,0.0,-0.0,-0.0,-0.0,0.0,0.0,1.0,0.0,15
7,0.002,21,3,0,-0.5,-0.0957,-0.0957,0.0,0.4043,-0.0,0.469,0.469,0.469,0.0,0.9,0.0,10
7,0.002,22,4,1,-0.5,-0.2722,0.3194,0.5916,0.2278,-0.0,-0.0,0.7219,0.0,0.7219,1.0,0.0,5
7,0.002,23,4,0,0.8573,0.8573,0.9281,0.0708,0.0,1.371,1.371,1.371,0.0,0.0,0.8,0.2,5
7,0.002,24,2,0,-0.0137,-0.0137,-0.0137,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,1.0,0.0,1
7,0.002,22,4,0,-0.5,-0.2722,0.3194,0.5916,0.2278,-0.0,-0.0,0.7219,0.0,0.7219,1.0,0.0,5
7,0.002,23,4,0,0.8573,0.8573,0.9281,0.0708,0.0,1.371,1.371,1.371,0.0,0.0,0.8,0.2,5
7,0.002,24,2,1,-0.0137,-0.0137,-0.0137,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,1.0,0.0,1
7,0.002,25,2,0,0.1781,0.1781,0.1781,0.0,0.0,0.8659,0.8659,0.8659,0.0,0.0,0.9091,0.0909,11
42,0.002,1,4,0,-0.5,-0.4012,-0.2571,0.1441,0.0988,-0.0,0.3912,0.7429,0.3912,0.3517,0.9231,0.0,117
42,0.002,2,3,1,0.0128,0.1388,0.1182,-0.0206,0.126,0.8831,1.1382,1.1792,0.2551,0.041,0.8523,0.1023,88
42,0.002,3,4,0,0.3372,0.8148,0.9136,0.0988,0.4776,1.3351,1.8616,1.8616,0.5265,0.0,0.697,0.1515,33
42,0.002,4,4,0,0.427,0.5222,1.1061,0.5839,0.0952,0.8113,0.8113,1.5,0.0,0.6887,0.75,0.25,4
42,0.002,1,4,0,-0.5,-0.4012,-0.2571,0.1441,0.0988,-0.0,0.3912,0.7429,0.3912,0.3517,0.9231,0.0,117
42,0.002,2,3,0,0.0128,0.1388,0.1182,-0.0206,0.126,0.8831,1.1382,1.1792,0.2551,0.041,0.8523,0.1023,88
42,0.002,3,4,1,0.3372,0.8148,0.9136,0.0988,0.4776,1.3351,1.8616,1.8616,0.5265,0.0,0.697,0.1515,33
42,0.002,4,4,0,0.427,0.5222,1.1061,0.5839,0.0952,0.8113,0.8113,1.5,0.0,0.6887,0.75,0.25,4
42,0.002,5,4,0,0.1386,0.1386,0.3416,0.203,0.0,0.8659,0.8659,0.8659,0.0,0.0,0.9091,0.0909,11
42,0.002,4,4,0,0.427,0.5222,1.1061,0.5839,0.0952,0.8113,0.8113,1.5,0.0,0.6887,0.75,0.25,4
42,0.002,5,4,0,0.1386,0.1386,0.3416,0.203,0.0,0.8659,0.8659,0.8659,0.0,0.0,0.9091,0.0909,11
42,0.002,6,3,1,0.033,0.9485,0.9485,0.0,0.9155,1.0219,1.7855,1.7855,0.7636,0.0,0.55,0.15,20
42,0.002,7,3,0,-0.1713,0.1736,0.1736,0.0,0.3449,-0.0,0.5665,0.5665,0.5665,0.0,0.8667,0.0,15
42,0.002,8,4,0,-0.5,-0.2352,0.4601,0.6953,0.2648,-0.0,-0.0,0.8113,0.0,0.8113,1.0,0.0,4
42,0.002,6,3,0,0.033,0.9485,0.9485,0.0,0.9155,1.0219,1.7855,1.7855,0.7636,0.0,0.55,0.15,20
42,0.002,7,3,0,-0.1713,0.1736,0.1736,0.0,0.3449,-0.0,0.5665,0.5665,0.5665,0.0,0.8667,0.0,15
42,0.002,8,4,1,-0.5,-0.2352,0.4601,0.6953,0.2648,-0.0,-0.0,0.8113,0.0,0.8113,1.0,0.0,4
42,0.002,9,4,0,-0.5,0.3538,0.4872,0.1334,0.8538,-0.0,0.7871,0.7871,0.7871,0.0,0.7647,0.0,17
42,0.002,10,3,0,0.3865,0.5396,0.5396,0.0,0.1531,1.1761,1.4082,1.4082,0.2321,0.0,0.8333,0.125,24
42,0.002,8,4,0,-0.5,-0.2352,0.4601,0.6953,0.2648,-0.0,-0.0,0.8113,0.0,0.8113,1.0,0.0,4
42,0.002,9,4,0,-0.5,0.3538,0.4872,0.1334,0.8538,-0.0,0.7871,0.7871,0.7871,0.0,0.7647,0.0,17
42,0.002,10,3,1,0.3865,0.5396,0.5396,0.0,0.1531,1.1761,1.4082,1.4082,0.2321,0.0,0.8333,0.125,24
42,0.002,11,4,0,0.658,0.8219,0.9359,0.114,0.1639,1.4138,1.7244,1.9212,0.3106,0.1968,0.7143,0.2143,14
42,0.002,12,4,0,0.757,1.0345,1.1818,0.1473,0.2775,1.6577,2.0588,2.0588,0.4011,0.0,0.6667,0.2222,9
42,0.002,9,4,0,-0.5,0.3538,0.4872,0.1334,0.8538,-0.0,0.7871,0.7871,0.7871,0.0,0.7647,0.0,17
42,0.002,10,3,0,0.3865,0.5396,0.5396,0.0,0.1531,1.1761,1.4082,1.4082,0.2321,0.0,0.8333,0.125,24
42,0.002,11,4,1,0.658,0.8219,0.9359,0.114,0.1639,1.4138,1.7244,1.9212,0.3106,0.1968,0.7143,0.2143,14
42,0.002,12,4,0,0.757,1.0345,1.1818,0.1473,0.2775,1.6577,2.0588,2.0588,0.4011,0.0,0.6667,0.2222,9
42,0.002,13,4,0,1.0225,1.0954,1.4054,0.31,0.0729,1.9056,2.1085,2.4528,0.2029,0.3443,0.5625,0.375,16
42,0.002,13,4,0,1.0225,1.0954,1.4054,0.31,0.0729,1.9056,2.1085,2.4528,0.2029,0.3443,0.5625,0.375,16
42,0.002,14,4,0,0.6864,1.1635,1.1993,0.0358,0.4771,1.1982,1.8339,1.8339,0.6357,0.0,0.6154,0.1538,13
