seed,rate,window,k,eta,type_count,H_k,drift_k,J_k,flags
55,0.0,24,2,0.4869,4,1.2917,0.2265,0.3572,low_eta
55,0.0,24,3,0.4869,4,1.2917,0.2265,0.3572,low_eta
55,0.0,24,4,0.4869,4,1.2917,0.2265,0.3572,low_eta
55,0.0,25,0,0.4869,1,-0.0,0.0,-0.5,low_eta
55,0.0,25,1,0.4869,3,1.0351,0.1098,0.1449,low_eta
55,0.0,25,2,0.4869,4,1.6764,0.1472,0.6626,low_eta
55,0.0,25,3,0.4869,4,1.6764,0.1472,0.6626,low_eta
55,0.0,25,4,0.4869,4,1.6764,0.1472,0.6626,low_eta
123,0.0,1,0,0.464,1,-0.0,,-0.5,"drift_missing,low_eta"
123,0.0,1,1,0.464,3,0.45,,-0.55,"drift_missing,low_eta"
123,0.0,1,2,0.464,4,0.6997,,-0.4613,"drift_missing,low_eta"
123,0.0,1,3,0.464,4,0.6997,,-0.4613,"drift_missing,low_eta"
123,0.0,1,4,0.464,4,0.6997,,-0.4613,"drift_missing,low_eta"
123,0.0,2,0,0.464,1,-0.0,0.0,-0.5,low_eta
123,0.0,2,1,0.464,3,0.6788,0.0966,-0.2246,low_eta
123,0.0,2,2,0.464,4,1.1059,0.1339,0.0788,low_eta
123,0.0,2,3,0.464,4,1.1059,0.1339,0.0788,low_eta
123,0.0,2,4,0.464,4,1.1059,0.1339,0.0788,low_eta
123,0.0,3,0,0.464,1,-0.0,0.0,-0.5,low_eta
123,0.0,3,1,0.464,2,0.2864,0.1905,-0.3156,low_eta
123,0.0,3,2,0.464,3,0.569,0.2073,-0.2237,low_eta
123,0.0,3,3,0.464,3,0.569,0.2073,-0.2237,low_eta
123,0.0,3,4,0.464,3,0.569,0.2073,-0.2237,low_eta
123,0.0,4,0,0.464,1,-0.0,0.0,-0.5,low_eta
123,0.0,4,1,0.464,2,0.65,0.1633,0.0208,low_eta
123,0.0,4,2,0.464,3,1.1221,0.1988,0.3209,low_eta
123,0.0,4,3,0.464,3,1.1221,0.1988,0.3209,low_eta
123,0.0,4,4,0.464,3,1.1221,0.1988,0.3209,low_eta
123,0.0,5,0,0.464,1,-0.0,0.0,-0.5,low_eta
123,0.0,5,1,0.464,2,0.2762,0.1677,-0.3486,low_eta
123,0.0,5,2,0.464,3,0.549,0.2052,-0.2458,low_eta
123,0.0,5,3,0.464,3,0.549,0.2052,-0.2458,low_eta
123,0.0,5,4,0.464,3,0.549,0.2052,-0.2458,low_eta
123,0.0,6,0,0.464,1,-0.0,0.0,-0.5,low_eta
123,0.0,6,1,0.464,2,0.8905,0.3026,0.4006,low_eta
123,0.0,6,2,0.464,3,1.5262,0.4205,0.9467,low_eta
123,0.0,6,3,0.464,3,1.5262,0.4205,0.9467,low_eta
123,0.0,6,4,0.464,3,1.5262,0.4205,0.9467,low_eta
123,0.0,7,0,0.464,1,-0.0,0.0,-0.5,low_eta
123,0.0,7,1,0.464,2,0.994,0.6224,0.8239,low_eta
123,0.0,7,2,0.464,3,1.4949,0.6613,1.1562,low_eta
123,0.0,7,3,0.464,3,1.4949,0.6613,1.1562,low_eta
123,0.0,7,4,0.464,3,1.4949,0.6613,1.1562,low_eta
123,0.0,8,0,0.464,1,-0.0,0.0,-0.5,low_eta
123,0.0,8,1,0.464,3,1.3844,0.3248,0.7092,low_eta
123,0.0,8,2,0.464,4,1.9591,0.3308,1.1289,low_eta
123,0.0,8,3,0.464,4,1.9591,0.3308,1.1289,low_eta
123,0.0,8,4,0.464,4,1.9591,0.3308,1.1289,low_eta
123,0.0,9,0,0.464,1,-0.0,0.0,-0.5,low_eta
123,0.0,9,1,0.464,2,0.5665,0.3827,0.1567,low_eta
123,0.0,9,2,0.464,2,0.5665,0.6504,0.4244,low_eta
123,0.0,9,3,0.464,2,0.5665,0.6504,0.4244,low_eta
123,0.0,9,4,0.464,2,0.5665,0.6504,0.4244,low_eta
123,0.0,10,0,0.464,1,-0.0,0.0,-0.5,low_eta
123,0.0,10,1,0.464,3,0.8343,0.2644,0.0987,low_eta
123,0.0,10,2,0.464,4,1.3216,0.3664,0.527,low_eta
123,0.0,10,3,0.464,4,1.3216,0.3664,0.527,low_eta
123,0.0,10,4,0.464,4,1.3216,0.3664,0.527,low_eta
123,0.0,11,0,0.464,1,-0.0,0.0,-0.5,low_eta
123,0.0,11,1,0.464,3,0.7345,0.0693,-0.1962,low_eta
123,0.0,11,2,0.464,4,1.2917,0.0739,0.2046,low_eta
123,0.0,11,3,0.464,4,1.2917,0.0739,0.2046,low_eta
123,0.0,11,4,0.464,4,1.2917,0.0739,0.2046,low_eta
123,0.0,12,0,0.464,1,-0.0,0.0,-0.5,low_eta
123,0.0,12,1,0.464,3,0.7476,0.0557,-0.1967,low_eta
123,0.0,12,2,0.464,4,1.1918,0.0784,0.1092,low_eta
123,0.0,12,3,0.464,4,1.1918,0.0784,0.1092,low_eta
123,0.0,12,4,0.464,4,1.1918,0.0784,0.1092,low_eta
123,0.0,13,0,0.464,1,-0.0,0.0,-0.5,low_eta
123,0.0,13,1,0.464,2,0.4138,0.1626,-0.2161,low_eta
123,0.0,13,2,0.464,2,0.4138,0.2856,-0.0931,low_eta
123,0.0,13,3,0.464,2,0.4138,0.2856,-0.0931,low_eta
123,0.0,13,4,0.464,2,0.4138,0.2856,-0.0931,low_eta
123,0.0,14,0,0.464,1,-0.0,0.0,-0.5,low_eta
123,0.0,14,1,0.464,3,1.4675,0.4233,0.8908,low_eta
123,0.0,14,2,0.464,4,1.9785,0.686,1.5035,low_eta
123,0.0,14,3,0.464,4,1.9785,0.686,1.5035,low_eta
123,0.0,14,4,0.464,4,1.9785,0.686,1.5035,low_eta
123,0.0,15,0,0.464,1,-0.0,0.0,-0.5,low_eta
123,0.0,15,1,0.464,2,0.5665,0.3888,0.1628,low_eta
123,0.0,15,2,0.464,3,0.9056,0.5628,0.4684,low_eta
123,0.0,15,3,0.464,3,0.9056,0.5628,0.4684,low_eta
123,0.0,15,4,0.464,3,0.9056,0.5628,0.4684,low_eta
123,0.0,16,0,0.464,1,-0.0,0.0,-0.5,low_eta
123,0.0,16,1,0.464,1,-0.0,0.2648,-0.2352,low_eta
123,0.0,16,2,0.464,1,-0.0,0.3287,-0.1713,low_eta
123,0.0,16,3,0.464,1,-0.0,0.3287,-0.1713,low_eta
123,0.0,16,4,0.464,1,-0.0,0.3287,-0.1713,low_eta
123,0.0,17,0,0.464,1,-0.0,0.0,-0.5,low_eta
123,0.0,17,1,0.464,3,0.6584,0.2559,-0.0857,low_eta
123,0.0,17,2,0.464,4,0.9,0.298,0.037,low_eta
123,0.0,17,3,0.464,4,0.9,0.298,0.037,low_eta
123,0.0,17,4,0.464,4,0.9,0.298,0.037,low_eta
123,0.0,18,0,0.464,1,-0.0,0.0,-0.5,low_eta
123,0.0,18,1,0.464,2,0.2499,0.2074,-0.3352,low_eta
123,0.0,18,2,0.464,3,0.4972,0.2076,-0.2952,low_eta
123,0.0,18,3,0.464,3,0.4972,0.2076,-0.2952,low_eta
123,0.0,18,4,0.464,3,0.4972,0.2076,-0.2952,low_eta
123,0.0,19,0,0.464,1,-0.0,0.0,-0.5,low_eta
123,0.0,19,1,0.464,3,1.1596,0.3402,0.4998,low_eta
123,0.0,19,2,0.464,4,1.8078,0.4565,1.1033,low_eta
123,0.0,19,3,0.464,4,1.8078,0.4565,1.1033,low_eta
123,0.0,19,4,0.464,4,1.8078,0.4565,1.1033,low_eta
123,0.0,20,0,0.464,1,-0.0,0.0,-0.5,low_eta
123,0.0,20,1,0.464,1,-0.0,0.4067,-0.0933,low_eta
123,0.0,20,2,0.464,1,-0.0,0.5788,0.0788,low_eta
123,0.0,20,3,0.464,1,-0.0,0.5788,0.0788,low_eta
123,0.0,20,4,0.464,1,-0.0,0.5788,0.0788,low_eta
123,0.0,21,0,0.464,1,-0.0,0.0,-0.5,low_eta
123,0.0,21,1,0.464,2,0.5917,0.2746,0.0738,low_eta
123,0.0,21,2,0.464,3,1.1488,0.4001,0.5489,low_eta
123,0.0,21,3,0.464,3,1.1488,0.4001,0.5489,low_eta
123,0.0,21,4,0.464,3,1.1488,0.4001,0.5489,low_eta
123,0.0,22,0,0.464,1,-0.0,0.0,-0.5,low_eta
123,0.0,22,1,0.464,2,0.469,0.0558,-0.2677,low_eta
123,0.0,22,2,0.464,3,0.9219,0.0851,0.007,low_eta
123,0.0,22,3,0.464,3,0.9219,0.0851,0.007,low_eta
123,0.0,22,4,0.464,3,0.9219,0.0851,0.007,low_eta
123,0.0,23,0,0.464,1,-0.0,0.0,-0.5,low_eta
123,0.0,23,1,0.464,2,0.3912,0.2976,-0.1037,low_eta
123,0.0,23,2,0.464,3,0.7732,0.3,0.0732,low_eta
123,0.0,23,3,0.464,3,0.7732,0.3,0.0732,low_eta
123,0.0,23,4,0.464,3,0.7732,0.3,0.0732,low_eta
123,0.0,24,0,0.464,1,-0.0,0.0,-0.5,low_eta
123,0.0,24,1,0.464,2,0.5665,0.0785,-0.1475,low_eta
123,0.0,24,2,0.464,3,0.9056,0.0791,-0.0153,low_eta
123,0.0,24,3,0.464,3,0.9056,0.0791,-0.0153,low_eta
123,0.0,24,4,0.464,3,0.9056,0.0791,-0.0153,low_eta
123,0.0,25,0,0.464,1,-0.0,0.0,-0.5,low_eta
123,0.0,25,1,0.464,2,0.3228,0.3117,-0.158,low_eta
123,0.0,25,2,0.464,3,0.6402,0.3126,-0.0472,low_eta
123,0.0,25,3,0.464,3,0.6402,0.3126,-0.0472,low_eta
123,0.0,25,4,0.464,3,0.6402,0.3126,-0.0472,low_eta
314,0.0,1,0,0.472,1,-0.0,,-0.5,"drift_missing,low_eta"
314,0.0,1,1,0.472,3,0.5119,,-0.4881,"drift_missing,low_eta"
314,0.0,1,2,0.472,4,0.7757,,-0.3853,"drift_missing,low_eta"
314,0.0,1,3,0.472,4,0.7757,,-0.3853,"drift_missing,low_eta"
314,0.0,1,4,0.472,4,0.7757,,-0.3853,"drift_missing,low_eta"
314,0.0,2,0,0.472,1,-0.0,0.0,-0.5,low_eta
314,0.0,2,1,0.472,2,0.1812,0.1346,-0.4767,low_eta
314,0.0,2,2,0.472,3,0.3612,0.1431,-0.4957,low_eta
314,0.0,2,3,0.472,3,0.3612,0.1431,-0.4957,low_eta
314,0.0,2,4,0.472,3,0.3612,0.1431,-0.4957,low_eta
314,0.0,3,0,0.472,1,-0.0,0.0,-0.5,low_eta
314,0.0,3,1,0.472,2,0.2762,0.1939,-0.3224,low_eta
314,0.0,3,2,0.472,2,0.2762,0.2263,-0.29,low_eta
314,0.0,3,3,0.472,2,0.2762,0.2263,-0.29,low_eta
314,0.0,3,4,0.472,2,0.2762,0.2263,-0.29,low_eta
314,0.0,4,0,0.472,1,-0.0,0.0,-0.5,low_eta
314,0.0,4,1,0.472,3,0.9219,0.2483,0.1702,low_eta
314,0.0,4,2,0.472,4,1.571,0.4312,0.8412,low_eta
314,0.0,4,3,0.472,4,1.571,0.4312,0.8412,low_eta
314,0.0,4,4,0.472,4,1.571,0.4312,0.8412,low_eta
314,0.0,5,0,0.472,1,-0.0,0.0,-0.5,low_eta
314,0.0,5,1,0.472,3,1.0613,0.0509,0.1122,low_eta
314,0.0,5,2,0.472,4,1.75,0.0854,0.6744,low_eta
314,0.0,5,3,0.472,4,1.75,0.0854,0.6744,low_eta
314,0.0,5,4,0.472,4,1.75,0.0854,0.6744,low_eta
314,0.0,6,0,0.472,1,-0.0,0.0,-0.5,low_eta
314,0.0,6,1,0.472,1,-0.0,0.3714,-0.1286,low_eta
314,0.0,6,2,0.472,1,-0.0,0.5579,0.0579,low_eta
314,0.0,6,3,0.472,1,-0.0,0.5579,0.0579,low_eta
314,0.0,6,4,0.472,1,-0.0,0.5579,0.0579,low_eta
314,0.0,7,0,0.472,1,-0.0,0.0,-0.5,low_eta
314,0.0,7,1,0.472,1,-0.0,0.0,-0.5,low_eta
314,0.0,7,2,0.472,1,-0.0,0.0,-0.5,low_eta
314,0.0,7,3,0.472,1,-0.0,0.0,-0.5,low_eta
314,0.0,7,4,0.472,1,-0.0,0.0,-0.5,low_eta
314,0.0,8,0,0.472,1,-0.0,0.0,-0.5,low_eta
314,0.0,8,1,0.472,1,-0.0,0.0,-0.5,low_eta
314,0.0,8,2,0.472,1,-0.0,0.0,-0.5,low_eta
314,0.0,8,3,0.472,1,-0.0,0.0,-0.5,low_eta
314,0.0,8,4,0.472,1,-0.0,0.0,-0.5,low_eta
314,0.0,9,0,0.472,1,-0.0,0.0,-0.5,low_eta
314,0.0,9,1,0.472,1,-0.0,0.0,-0.5,low_eta
314,0.0,9,2,0.472,1,-0.0,0.0,-0.5,low_eta
314,0.0,9,3,0.472,1,-0.0,0.0,-0.5,low_eta
314,0.0,9,4,0.472,1,-0.0,0.0,-0.5,low_eta
314,0.0,10,0,0.472,1,-0.0,0.0,-0.5,low_eta
314,0.0,10,1,0.472,1,-0.0,0.0,-0.5,low_eta
314,0.0,10,2,0.472,1,-0.0,0.0,-0.5,low_eta
314,0.0,10,3,0.472,1,-0.0,0.0,-0.5,low_eta
314,0.0,10,4,0.472,1,-0.0,0.0,-0.5,low_eta
314,0.0,11,0,0.472,1,-0.0,0.0,-0.5,low_eta
314,0.0,11,1,0.472,1,-0.0,0.0,-0.5,low_eta
314,0.0,11,2,0.472,1,-0.0,0.0,-0.5,low_eta
314,0.0,11,3,0.472,1,-0.0,0.0,-0.5,low_eta
314,0.0,11,4,0.472,1,-0.0,0.0,-0.5,low_eta
314,0.0,12,0,0.472,1,-0.0,0.0,-0.5,low_eta
314,0.0,12,1,0.472,1,-0.0,0.0,-0.5,low_eta
314,0.0,12,2,0.472,1,-0.0,0.0,-0.5,low_eta
314,0.0,12,3,0.472,1,-0.0,0.0,-0.5,low_eta
314,0.0,12,4,0.472,1,-0.0,0.0,-0.5,low_eta
314,0.0,13,0,0.472,1,-0.0,0.0,-0.5,low_eta
314,0.0,13,1,0.472,1,-0.0,0.0,-0.5,low_eta
314,0.0,13,2,0.472,1,-0.0,0.0,-0.5,low_eta
314,0.0,13,3,0.472,1,-0.0,0.0,-0.5,low_eta
314,0.0,13,4,0.472,1,-0.0,0.0,-0.5,low_eta
314,0.0,14,0,0.472,1,-0.0,0.0,-0.5,low_eta
314,0.0,14,1,0.472,3,0.8684,0.3174,0.1858,low_eta
314,0.0,14,2,0.472,4,1.3716,0.421,0.6316,low_eta
314,0.0,14,3,0.472,4,1.3716,0.421,0.6316,low_eta
314,0.0,14,4,0.472,4,1.3716,0.421,0.6316,low_eta
314,0.0,15,0,0.472,1,-0.0,0.0,-0.5,low_eta
314,0.0,15,1,0.472,2,0.65,0.2834,0.1409,low_eta
314,0.0,15,2,0.472,3,1.0409,0.2902,0.3311,low_eta
314,0.0,15,3,0.472,3,1.0409,0.2902,0.3311,low_eta
314,0.0,15,4,0.472,3,1.0409,0.2902,0.3311,low_eta
314,0.0,16,0,0.472,1,-0.0,0.0,-0.5,low_eta
314,0.0,16,1,0.472,2,0.3912,0.3514,-0.0499,low_eta
314,0.0,16,2,0.472,2,0.3912,0.4122,0.0109,low_eta
314,0.0,16,3,0.472,2,0.3912,0.4122,0.0109,low_eta
314,0.0,16,4,0.472,2,0.3912,0.4122,0.0109,low_eta
314,0.0,17,0,0.472,1,-0.0,0.0,-0.5,low_eta
314,0.0,17,1,0.472,1,-0.0,0.1989,-0.3011,low_eta
314,0.0,17,2,0.472,1,-0.0,0.1989,-0.3011,low_eta
314,0.0,17,3,0.472,1,-0.0,0.1989,-0.3011,low_eta
314,0.0,17,4,0.472,1,-0.0,0.1989,-0.3011,low_eta
314,0.0,18,0,0.472,1,-0.0,0.0,-0.5,low_eta
314,0.0,18,1,0.472,1,-0.0,0.0,-0.5,low_eta
314,0.0,18,2,0.472,1,-0.0,0.0,-0.5,low_eta
314,0.0,18,3,0.472,1,-0.0,0.0,-0.5,low_eta
314,0.0,18,4,0.472,1,-0.0,0.0,-0.5,low_eta
314,0.0,19,0,0.472,1,-0.0,0.0,-0.5,low_eta
314,0.0,19,1,0.472,3,1.1568,0.4113,0.5681,low_eta
314,0.0,19,2,0.472,4,1.8464,0.6291,1.3145,low_eta
314,0.0,19,3,0.472,4,1.8464,0.6291,1.3145,low_eta
314,0.0,19,4,0.472,4,1.8464,0.6291,1.3145,low_eta
314,0.0,20,0,0.472,1,-0.0,0.0,-0.5,low_eta
314,0.0,20,1,0.472,2,0.8524,0.3627,0.4226,low_eta
314,0.0,20,2,0.472,3,1.5466,0.3641,0.9107,low_eta
314,0.0,20,3,0.472,3,1.5466,0.3641,0.9107,low_eta
314,0.0,20,4,0.472,3,1.5466,0.3641,0.9107,low_eta
314,0.0,21,0,0.472,1,-0.0,0.0,-0.5,low_eta
314,0.0,21,1,0.472,3,0.7345,0.2947,0.0292,low_eta
314,0.0,21,2,0.472,4,1.0892,0.4053,0.3335,low_eta
314,0.0,21,3,0.472,4,1.0892,0.4053,0.3335,low_eta
314,0.0,21,4,0.472,4,1.0892,0.4053,0.3335,low_eta
314,0.0,22,0,0.472,1,-0.0,0.0,-0.5,low_eta
314,0.0,22,1,0.472,2,0.5033,0.1976,-0.0916,low_eta
314,0.0,22,2,0.472,3,0.8031,0.2002,0.0033,low_eta
314,0.0,22,3,0.472,3,0.8031,0.2002,0.0033,low_eta
314,0.0,22,4,0.472,3,0.8031,0.2002,0.0033,low_eta
314,0.0,23,0,0.472,1,-0.0,0.0,-0.5,low_eta
314,0.0,23,1,0.472,2,0.7383,0.1135,0.0593,low_eta
314,0.0,23,2,0.472,3,1.3965,0.2466,0.6431,low_eta
314,0.0,23,3,0.472,3,1.3965,0.2466,0.6431,low_eta
314,0.0,23,4,0.472,3,1.3965,0.2466,0.6431,low_eta
314,0.0,24,0,0.472,1,-0.0,0.0,-0.5,low_eta
314,0.0,24,1,0.472,1,-0.0,0.336,-0.164,low_eta
314,0.0,24,2,0.472,1,-0.0,0.4983,-0.0017,low_eta
314,0.0,24,3,0.472,1,-0.0,0.4983,-0.0017,low_eta
314,0.0,24,4,0.472,1,-0.0,0.4983,-0.0017,low_eta
314,0.0,25,0,0.472,1,-0.0,0.0,-0.5,low_eta
314,0.0,25,1,0.472,2,0.8113,0.3714,0.3902,low_eta
314,0.0,25,2,0.472,3,1.5,0.5579,1.0579,low_eta
314,0.0,25,3,0.472,3,1.5,0.5579,1.0579,low_eta
314,0.0,25,4,0.472,3,1.5,0.5579,1.0579,low_eta
456,0.0,1,0,0.4744,1,-0.0,,-0.5,"drift_missing,low_eta"
456,0.0,1,1,0.4744,3,0.5518,,-0.4482,"drift_missing,low_eta"
456,0.0,1,2,0.4744,4,0.9869,,-0.1741,"drift_missing,low_eta"
456,0.0,1,3,0.4744,4,0.9869,,-0.1741,"drift_missing,low_eta"
456,0.0,1,4,0.4744,4,0.9869,,-0.1741,"drift_missing,low_eta"
456,0.0,2,0,0.4744,1,-0.0,0.0,-0.5,low_eta
456,0.0,2,1,0.4744,2,0.5535,0.1132,-0.1258,low_eta
456,0.0,2,2,0.4744,3,0.91,0.1176,0.0276,low_eta
456,0.0,2,3,0.4744,3,0.91,0.1176,0.0276,low_eta
456,0.0,2,4,0.4744,3,0.91,0.1176,0.0276,low_eta
456,0.0,3,0,0.4744,1,-0.0,0.0,-0.5,low_eta
456,0.0,3,1,0.4744,2,0.3712,0.0814,-0.3399,low_eta
456,0.0,3,2,0.4744,3,0.7345,0.0817,-0.1838,low_eta
456,0.0,3,3,0.4744,3,0.7345,0.0817,-0.1838,low_eta
456,0.0,3,4,0.4744,3,0.7345,0.0817,-0.1838,low_eta
456,0.0,4,0,0.4744,1,-0.0,0.0,-0.5,low_eta
456,0.0,4,1,0.4744,2,0.65,0.1265,-0.016,low_eta
456,0.0,4,2,0.4744,3,1.2516,0.192,0.4436,low_eta
456,0.0,4,3,0.4744,3,1.2516,0.192,0.4436,low_eta
456,0.0,4,4,0.4744,3,1.2516,0.192,0.4436,low_eta
456,0.0,5,0,0.4744,1,-0.0,0.0,-0.5,low_eta
456,0.0,5,1,0.4744,1,-0.0,0.298,-0.202,low_eta
456,0.0,5,2,0.4744,1,-0.0,0.4369,-0.0631,low_eta
456,0.0,5,3,0.4744,1,-0.0,0.4369,-0.0631,low_eta
456,0.0,5,4,0.4744,1,-0.0,0.4369,-0.0631,low_eta
456,0.0,6,0,0.4744,1,-0.0,0.0,-0.5,low_eta
456,0.0,6,1,0.4744,1,-0.0,0.0,-0.5,low_eta
456,0.0,6,2,0.4744,1,-0.0,0.0,-0.5,low_eta
456,0.0,6,3,0.4744,1,-0.0,0.0,-0.5,low_eta
456,0.0,6,4,0.4744,1,-0.0,0.0,-0.5,low_eta
456,0.0,7,0,0.4744,1,-0.0,0.0,-0.5,low_eta
456,0.0,7,1,0.4744,1,-0.0,0.0,-0.5,low_eta
456,0.0,7,2,0.4744,1,-0.0,0.0,-0.5,low_eta
456,0.0,7,3,0.4744,1,-0.0,0.0,-0.5,low_eta
456,0.0,7,4,0.4744,1,-0.0,0.0,-0.5,low_eta
456,0.0,8,0,0.4744,1,-0.0,0.0,-0.5,low_eta
456,0.0,8,1,0.4744,3,1.4955,0.5579,1.0534,low_eta
456,0.0,8,2,0.4744,4,1.7472,0.9182,1.5044,low_eta
456,0.0,8,3,0.4744,4,1.7472,0.9182,1.5044,low_eta
456,0.0,8,4,0.4744,4,1.7472,0.9182,1.5044,low_eta
456,0.0,9,0,0.4744,1,-0.0,0.0,-0.5,low_eta
456,0.0,9,1,0.4744,2,0.5917,0.4236,0.2228,low_eta
456,0.0,9,2,0.4744,3,1.1488,0.6669,0.8157,low_eta
456,0.0,9,3,0.4744,3,1.1488,0.6669,0.8157,low_eta
456,0.0,9,4,0.4744,3,1.1488,0.6669,0.8157,low_eta
456,0.0,10,0,0.4744,1,-0.0,0.0,-0.5,low_eta
456,0.0,10,1,0.4744,2,0.5436,0.3661,0.1172,low_eta
456,0.0,10,2,0.4744,3,1.0613,0.367,0.4283,low_eta
456,0.0,10,3,0.4744,3,1.0613,0.367,0.4283,low_eta
456,0.0,10,4,0.4744,3,1.0613,0.367,0.4283,low_eta
456,0.0,11,0,0.4744,1,-0.0,0.0,-0.5,low_eta
456,0.0,11,1,0.4744,2,0.3534,0.0848,-0.3543,low_eta
456,0.0,11,2,0.4744,3,0.6998,0.1267,-0.1735,low_eta
456,0.0,11,3,0.4744,3,0.6998,0.1267,-0.1735,low_eta
456,0.0,11,4,0.4744,3,0.6998,0.1267,-0.1735,low_eta
456,0.0,12,0,0.4744,1,-0.0,0.0,-0.5,low_eta
456,0.0,12,1,0.4744,2,0.5033,0.2988,0.0096,low_eta
456,0.0,12,2,0.4744,2,0.5033,0.3497,0.0605,low_eta
456,0.0,12,3,0.4744,2,0.5033,0.3497,0.0605,low_eta
456,0.0,12,4,0.4744,2,0.5033,0.3497,0.0605,low_eta
456,0.0,13,0,0.4744,1,-0.0,0.0,-0.5,low_eta
456,0.0,13,1,0.4744,2,0.3095,0.0861,-0.3969,low_eta
456,0.0,13,2,0.4744,3,0.6144,0.186,-0.1996,low_eta
456,0.0,13,3,0.4744,3,0.6144,0.186,-0.1996,low_eta
456,0.0,13,4,0.4744,3,0.6144,0.186,-0.1996,low_eta
456,0.0,14,0,0.4744,1,-0.0,0.0,-0.5,low_eta
456,0.0,14,1,0.4744,1,-0.0,0.1684,-0.3316,low_eta
456,0.0,14,2,0.4744,1,-0.0,0.2407,-0.2593,low_eta
456,0.0,14,3,0.4744,1,-0.0,0.2407,-0.2593,low_eta
456,0.0,14,4,0.4744,1,-0.0,0.2407,-0.2593,low_eta
456,0.0,15,0,0.4744,1,-0.0,0.0,-0.5,low_eta
456,0.0,15,1,0.4744,2,0.3373,0.1788,-0.2764,low_eta
456,0.0,15,2,0.4744,2,0.3373,0.1788,-0.2764,low_eta
456,0.0,15,3,0.4744,2,0.3373,0.1788,-0.2764,low_eta
456,0.0,15,4,0.4744,2,0.3373,0.1788,-0.2764,low_eta
456,0.0,16,0,0.4744,1,-0.0,0.0,-0.5,low_eta
456,0.0,16,1,0.4744,3,0.8343,0.248,0.0823,low_eta
456,0.0,16,2,0.4744,4,1.3216,0.3599,0.5205,low_eta
456,0.0,16,3,0.4744,4,1.3216,0.3599,0.5205,low_eta
456,0.0,16,4,0.4744,4,1.3216,0.3599,0.5205,low_eta
456,0.0,17,0,0.4744,1,-0.0,0.0,-0.5,low_eta
456,0.0,17,1,0.4744,3,0.9056,0.0256,-0.0688,low_eta
456,0.0,17,2,0.4744,4,1.2366,0.0766,0.1522,low_eta
456,0.0,17,3,0.4744,4,1.2366,0.0766,0.1522,low_eta
456,0.0,17,4,0.4744,4,1.2366,0.0766,0.1522,low_eta
456,0.0,18,0,0.4744,1,-0.0,0.0,-0.5,low_eta
456,0.0,18,1,0.4744,2,0.5665,0.2753,0.0493,low_eta
456,0.0,18,2,0.4744,3,0.9056,0.2755,0.1811,low_eta
456,0.0,18,3,0.4744,3,0.9056,0.2755,0.1811,low_eta
456,0.0,18,4,0.4744,3,0.9056,0.2755,0.1811,low_eta
456,0.0,19,0,0.4744,1,-0.0,0.0,-0.5,low_eta
456,0.0,19,1,0.4744,2,0.2223,0.2939,-0.2763,low_eta
456,0.0,19,2,0.4744,3,0.4427,0.3023,-0.255,low_eta
456,0.0,19,3,0.4744,3,0.4427,0.3023,-0.255,low_eta
456,0.0,19,4,0.4744,3,0.4427,0.3023,-0.255,low_eta
456,0.0,20,0,0.4744,1,-0.0,0.0,-0.5,low_eta
456,0.0,20,1,0.4744,2,0.9799,0.4126,0.6,low_eta
456,0.0,20,2,0.4744,3,1.4834,0.4912,0.9746,low_eta
456,0.0,20,3,0.4744,3,1.4834,0.4912,0.9746,low_eta
456,0.0,20,4,0.4744,3,1.4834,0.4912,0.9746,low_eta
456,0.0,21,0,0.4744,1,-0.0,0.0,-0.5,low_eta
456,0.0,21,1,0.4744,2,0.7642,0.1782,0.1499,low_eta
456,0.0,21,2,0.4744,3,1.2244,0.2161,0.4405,low_eta
456,0.0,21,3,0.4744,3,1.2244,0.2161,0.4405,low_eta
456,0.0,21,4,0.4744,3,1.2244,0.2161,0.4405,low_eta
456,0.0,22,0,0.4744,1,-0.0,0.0,-0.5,low_eta
456,0.0,22,1,0.4744,1,-0.0,0.3481,-0.1519,low_eta
456,0.0,22,2,0.4744,1,-0.0,0.4369,-0.0631,low_eta
456,0.0,22,3,0.4744,1,-0.0,0.4369,-0.0631,low_eta
456,0.0,22,4,0.4744,1,-0.0,0.4369,-0.0631,low_eta
456,0.0,23,0,0.4744,1,-0.0,0.0,-0.5,low_eta
456,0.0,23,1,0.4744,1,-0.0,0.0,-0.5,low_eta
456,0.0,23,2,0.4744,1,-0.0,0.0,-0.5,low_eta
456,0.0,23,3,0.4744,1,-0.0,0.0,-0.5,low_eta
456,0.0,23,4,0.4744,1,-0.0,0.0,-0.5,low_eta
456,0.0,24,0,0.4744,1,-0.0,0.0,-0.5,low_eta
456,0.0,24,1,0.4744,2,0.8113,0.3714,0.3902,low_eta
456,0.0,24,2,0.4744,3,1.2988,0.468,0.7668,low_eta
456,0.0,24,3,0.4744,3,1.2988,0.468,0.7668,low_eta
456,0.0,24,4,0.4744,3,1.2988,0.468,0.7668,low_eta
456,0.0,25,0,0.4744,1,-0.0,0.0,-0.5,low_eta
456,0.0,25,1,0.4744,2,0.7219,0.0509,-0.0197,low_eta
456,0.0,25,2,0.4744,3,1.371,0.0921,0.4631,low_eta
456,0.0,25,3,0.4744,3,1.371,0.0921,0.4631,low_eta
456,0.0,25,4,0.4744,3,1.371,0.0921,0.4631,low_eta
789,0.0,1,0,0.4792,1,-0.0,,-0.5,"drift_missing,low_eta"
