seed,window,rate,pct_none,pct_small,pct_large,H2,H3,dH,J2,J3
999,10,0.002,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.0765,-0.0765
999,11,0.002,73.3,26.7,0.0,1.3753,1.3753,0.0,0.6512,0.6512
999,12,0.002,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.0631,-0.0631
999,13,0.002,66.7,33.3,0.0,1.7296,1.7296,0.0,1.1265,1.1265
999,14,0.002,81.2,18.8,0.0,1.1995,1.1995,0.0,0.4399,0.4399
999,15,0.002,83.3,16.7,0.0,1.1221,1.1221,0.0,0.1544,0.1544
999,16,0.002,89.5,10.5,5.3,1.0583,1.0583,0.0,0.1207,0.1207
999,17,0.002,88.9,11.1,0.0,0.8031,0.8031,0.0,0.0033,0.0033
999,18,0.002,83.3,16.7,0.0,1.4183,1.4183,0.0,0.5233,0.5233
999,19,0.002,91.7,8.3,0.0,0.8167,0.8167,0.0,0.0587,0.0587
999,20,0.002,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.202,-0.202
999,21,0.002,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.5,-0.5
999,22,0.002,88.9,11.1,0.0,0.9864,0.9864,0.0,0.3345,0.3345
999,23,0.002,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.1519,-0.1519
999,24,0.002,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.5,-0.5
999,25,0.002,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.5,-0.5
1337,1,0.002,94.5,5.5,1.8,0.5632,0.5632,0.0,-0.5978,-0.5978
1337,2,0.002,75.7,24.3,10.0,1.3576,1.3576,0.0,0.6898,0.6898
1337,3,0.002,90.9,9.1,0.0,0.9493,0.9493,0.0,0.0641,0.0641
1337,4,0.002,81.8,18.2,4.5,1.1191,1.1191,0.0,0.0984,0.0984
1337,5,0.002,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.1476,-0.1476
1337,6,0.002,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.5,-0.5
1337,7,0.002,87.5,12.5,6.2,1.1863,1.1863,0.0,0.3967,0.3967
1337,8,0.002,66.7,33.3,16.7,1.5546,1.5546,0.0,0.948,0.948
1337,9,0.002,86.7,13.3,0.0,0.5665,0.5665,0.0,0.4193,0.4193
1337,10,0.002,90.5,9.5,0.0,0.7229,0.7229,0.0,0.0945,0.0945
1337,11,0.002,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.2254,-0.2254
1337,12,0.002,94.7,5.3,0.0,0.2975,0.2975,0.0,-0.3312,-0.3312
1337,13,0.002,64.3,35.7,14.3,1.8774,1.8774,0.0,1.2661,1.2661
1337,14,0.002,94.4,5.6,0.0,0.6144,0.6144,0.0,0.0799,0.0799
1337,15,0.002,96.6,3.4,0.0,0.431,0.431,0.0,-0.5062,-0.5062
1337,16,0.002,91.7,8.3,0.0,0.8167,0.8167,0.0,0.0782,0.0782
1337,17,0.002,85.7,14.3,14.3,0.5917,0.5917,0.0,0.0172,0.0172
1337,18,0.002,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.2254,-0.2254
1337,19,0.002,83.3,16.7,0.0,1.4047,1.4047,0.0,0.6806,0.6806
1337,20,0.002,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.0631,-0.0631
1337,21,0.002,75.0,25.0,0.0,1.7296,1.7296,0.0,1.1265,1.1265
1337,22,0.002,94.4,5.6,5.6,0.6144,0.6144,0.0,0.0026,0.0026
1337,23,0.002,46.7,53.3,26.7,1.5058,1.5058,0.0,1.376,1.376
1337,24,0.002,88.0,12.0,8.0,1.0263,1.0263,0.0,0.6472,0.6472
1337,25,0.002,81.2,18.8,0.0,1.1995,1.1995,0.0,0.4895,0.4895
2024,1,0.002,97.4,2.6,0.0,0.3691,0.3691,0.0,-0.7919,-0.7919
2024,2,0.002,87.7,12.3,2.5,1.0736,1.0736,0.0,0.1322,0.1322
2024,3,0.002,94.1,5.9,5.9,0.6402,0.6402,0.0,-0.1136,-0.1136
2024,4,0.002,90.9,9.1,0.0,0.6999,0.6999,0.0,-0.0252,-0.0252
2024,5,0.002,91.3,8.7,0.0,0.6784,0.6784,0.0,-0.0233,-0.0233
2024,6,0.002,77.8,22.2,0.0,1.3472,1.3472,0.0,0.6045,0.6045
2024,7,0.002,85.7,14.3,4.8,1.28,1.28,0.0,0.334,0.334
2024,8,0.002,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.0999,-0.0999
2024,9,0.002,80.0,20.0,0.0,1.371,1.371,0.0,0.8573,0.8573
2024,10,0.002,92.9,7.1,0.0,0.7345,0.7345,0.0,-0.0161,-0.0161
2024,11,0.002,92.0,8.0,0.0,0.7943,0.7943,0.0,0.0699,0.0699
2024,12,0.002,69.2,30.8,0.0,1.8262,1.8262,0.0,1.0895,1.0895
2024,13,0.002,83.3,16.7,8.3,1.2516,1.2516,0.0,0.5435,0.5435
2024,14,0.002,89.5,10.5,0.0,0.953,0.953,0.0,0.3335,0.3335
2024,15,0.002,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.162,-0.162
2024,16,0.002,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.5,-0.5
2024,17,0.002,75.0,25.0,0.0,1.2988,1.2988,0.0,0.7668,0.7668
2024,18,0.002,77.8,22.2,0.0,1.6023,1.6023,0.0,0.7239,0.7239
2024,19,0.002,91.7,8.3,0.0,0.8167,0.8167,0.0,0.11,0.11
2024,20,0.002,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.202,-0.202
2024,21,0.002,95.7,4.3,0.0,0.5132,0.5132,0.0,-0.2749,-0.2749
2024,22,0.002,83.3,16.7,0.0,1.2516,1.2516,0.0,0.6347,0.6347
2024,23,0.002,94.4,5.6,0.0,0.3095,0.3095,0.0,-0.1342,-0.1342
2024,24,0.002,86.7,13.3,0.0,1.1033,1.1033,0.0,0.4002,0.4002
2024,25,0.002,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.115,-0.115
7,1,0.005,98.2,1.8,0.0,0.258,0.258,0.0,-0.742,-0.742
7,2,0.005,89.6,10.4,7.8,0.9196,0.9196,0.0,0.013,0.013
7,3,0.005,96.7,3.3,0.0,0.42,0.42,0.0,-0.4192,-0.4192
7,4,0.005,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.3152,-0.3152
7,5,0.005,84.2,15.8,0.0,1.2155,1.2155,0.0,0.639,0.639
7,6,0.005,91.7,8.3,0.0,0.8167,0.8167,0.0,0.1832,0.1832
7,7,0.005,82.4,17.6,11.8,1.1401,1.1401,0.0,0.23,0.23
7,8,0.005,81.2,18.8,0.0,1.0141,1.0141,0.0,0.202,0.202
7,9,0.005,86.2,13.8,3.4,1.147,1.147,0.0,0.2979,0.2979
7,10,0.005,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.1358,-0.1358
7,11,0.005,80.0,20.0,0.0,1.4256,1.4256,0.0,0.7015,0.7015
7,12,0.005,70.0,30.0,15.0,1.7345,1.7345,0.0,0.862,0.862
7,13,0.005,92.3,7.7,0.0,0.7732,0.7732,0.0,0.146,0.146
7,14,0.005,90.0,10.0,0.0,0.9219,0.9219,0.0,0.2219,0.2219
7,15,0.005,66.7,33.3,8.3,1.825,1.825,0.0,1.1042,1.1042
7,16,0.005,73.7,26.3,0.0,1.723,1.723,0.0,0.6817,0.6817
7,17,0.005,88.9,11.1,0.0,0.8031,0.8031,0.0,0.143,0.143
7,18,0.005,69.6,30.4,13.0,1.7508,1.7508,0.0,0.9595,0.9595
7,19,0.005,88.9,11.1,0.0,0.9864,0.9864,0.0,0.3194,0.3194
7,20,0.005,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.1519,-0.1519
7,21,0.005,85.7,14.3,14.3,1.1488,1.1488,0.0,0.5489,0.5489
7,22,0.005,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.0999,-0.0999
7,23,0.005,66.7,33.3,33.3,1.5305,1.5305,0.0,1.1279,1.1279
7,24,0.005,72.7,27.3,0.0,1.5395,1.5395,0.0,0.6035,0.6035
7,25,0.005,100.0,0.0,0.0,-0.0,-0.0,0.0,0.0902,0.0902
42,1,0.005,95.6,4.4,0.0,0.5193,0.5193,0.0,-0.6417,-0.6417
42,2,0.005,85.1,14.9,0.0,1.2145,1.2145,0.0,0.2603,0.2603
42,3,0.005,84.4,15.6,6.2,1.2876,1.2876,0.0,0.2095,0.2095
42,4,0.005,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.1034,-0.1034
42,5,0.005,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.5,-0.5
42,6,0.005,93.8,6.2,0.0,0.3373,0.3373,0.0,-0.2764,-0.2764
42,7,0.005,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.3212,-0.3212
42,8,0.005,86.7,13.3,0.0,0.9056,0.9056,0.0,0.2343,0.2343
42,9,0.005,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.1713,-0.1713
42,10,0.005,66.7,33.3,0.0,1.8911,1.8911,0.0,1.4077,1.4077
42,11,0.005,94.4,5.6,0.0,0.6144,0.6144,0.0,0.1322,0.1322
42,12,0.005,77.8,22.2,22.2,1.4466,1.4466,0.0,0.5696,0.5696
42,13,0.005,78.6,21.4,0.0,1.2871,1.2871,0.0,0.5501,0.5501
42,14,0.005,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.0452,-0.0452
42,15,0.005,77.8,22.2,5.6,1.5275,1.5275,0.0,0.8447,0.8447
42,16,0.005,68.2,31.8,0.0,1.7863,1.7863,0.0,0.7563,0.7563
42,17,0.005,92.3,7.7,7.7,0.7732,0.7732,0.0,0.1543,0.1543
42,18,0.005,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.2144,-0.2144
42,19,0.005,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.5,-0.5
42,20,0.005,78.6,21.4,14.3,1.4838,1.4838,0.0,0.7776,0.7776
42,21,0.005,88.9,11.1,0.0,0.5033,0.5033,0.0,0.0614,0.0614
42,22,0.005,77.8,22.2,0.0,1.2244,1.2244,0.0,0.5084,0.5084
42,23,0.005,88.9,11.1,0.0,0.9864,0.9864,0.0,0.3984,0.3984
42,24,0.005,75.0,25.0,6.2,1.6226,1.6226,0.0,0.7025,0.7025
42,25,0.005,100.0,0.0,0.0,-0.0,-0.0,0.0,0.0134,0.0134
55,1,0.005,95.7,4.3,3.4,0.4675,0.4675,0.0,-0.5325,-0.5325
55,2,0.005,90.8,9.2,0.0,0.9279,0.9279,0.0,-0.0819,-0.0819
55,3,0.005,81.4,18.6,0.0,1.4087,1.4087,0.0,0.4097,0.4097
55,4,0.005,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.069,-0.069
55,5,0.005,83.3,16.7,0.0,1.0409,1.0409,0.0,0.4123,0.4123
55,6,0.005,76.5,23.5,0.0,1.3831,1.3831,0.0,0.5368,0.5368
55,7,0.005,80.0,20.0,0.0,1.571,1.571,0.0,0.6761,0.6761
55,8,0.005,87.5,12.5,0.0,1.0613,1.0613,0.0,0.3129,0.3129
55,9,0.005,52.9,47.1,35.3,1.778,1.778,0.0,1.1659,1.1659
55,10,0.005,92.9,7.1,0.0,0.7345,0.7345,0.0,0.3204,0.3204
55,11,0.005,66.7,33.3,0.0,1.4591,1.4591,0.0,0.7979,0.7979
55,12,0.005,90.0,10.0,0.0,0.7476,0.7476,0.0,0.0714,0.0714
55,13,0.005,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.2182,-0.2182
55,14,0.005,61.5,38.5,0.0,1.5486,1.5486,0.0,1.1888,1.1888
55,15,0.005,87.5,12.5,0.0,0.5436,0.5436,0.0,0.237,0.237
55,16,0.005,75.0,25.0,0.0,1.1887,1.1887,0.0,0.6779,0.6779
55,17,0.005,85.7,14.3,0.0,0.5917,0.5917,0.0,0.0461,0.0461
55,18,0.005,93.8,6.2,0.0,0.6686,0.6686,0.0,-0.1241,-0.1241
55,19,0.005,95.2,4.8,4.8,0.549,0.549,0.0,-0.4106,-0.4106
55,20,0.005,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.2779,-0.2779
55,21,0.005,89.5,10.5,0.0,0.8795,0.8795,0.0,0.008,0.008
55,22,0.005,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.2105,-0.2105
55,23,0.005,87.5,12.5,0.0,1.1863,1.1863,0.0,0.3967,0.3967
55,24,0.005,94.7,5.3,5.3,0.5907,0.5907,0.0,-0.1923,-0.1923
55,25,0.005,80.0,20.0,0.0,1.1568,1.1568,0.0,0.3737,0.3737
123,1,0.005,95.0,5.0,0.0,0.5827,0.5827,0.0,-0.5783,-0.5783
123,2,0.005,82.2,17.8,6.8,1.4278,1.4278,0.0,0.5448,0.5448
123,3,0.005,73.3,26.7,6.7,1.6729,1.6729,0.0,0.6259,0.6259
123,4,0.005,85.0,15.0,15.0,1.1918,1.1918,0.0,0.2812,0.2812
123,5,0.005,42.9,57.1,0.0,1.5567,1.5567,0.0,1.301,1.301
123,6,0.005,72.2,27.8,11.1,1.6158,1.6158,0.0,1.0752,1.0752
123,7,0.005,64.3,35.7,21.4,1.8352,1.8352,0.0,1.0173,1.0173
123,8,0.005,90.0,10.0,0.0,0.7476,0.7476,0.0,0.2059,0.2059
123,9,0.005,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.2182,-0.2182
123,10,0.005,85.7,14.3,0.0,1.1488,1.1488,0.0,0.5489,0.5489
123,11,0.005,87.0,13.0,0.0,1.0862,1.0862,0.0,0.1892,0.1892
123,12,0.005,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.1561,-0.1561
123,13,0.005,94.4,5.6,0.0,0.6144,0.6144,0.0,-0.1449,-0.1449
123,14,0.005,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.2593,-0.2593
123,15,0.005,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.5,-0.5
123,16,0.005,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.5,-0.5
123,17,0.005,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.5,-0.5
123,18,0.005,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.5,-0.5
123,19,0.005,82.4,17.6,0.0,1.1401,1.1401,0.0,0.3383,0.3383
123,20,0.005,92.3,7.7,0.0,0.7732,0.7732,0.0,-0.0401,-0.0401
123,21,0.005,88.9,11.1,0.0,0.9864,0.9864,0.0,0.0609,0.0609
123,22,0.005,66.7,33.3,16.7,1.585,1.585,0.0,0.9721,0.9721
123,23,0.005,100.0,0.0,0.0,-0.0,-0.0,0.0,0.1776,0.1776
123,24,0.005,90.0,10.0,0.0,0.469,0.469,0.0,-0.0957,-0.0957
123,25,0.005,83.3,16.7,0.0,1.2516,1.2516,0.0,0.571,0.571
314,1,0.005,90.2,9.8,0.0,0.8472,0.8472,0.0,-0.1528,-0.1528
314,2,0.005,93.0,7.0,0.0,0.7957,0.7957,0.0,-0.2145,-0.2145
314,3,0.005,95.7,4.3,0.0,0.5132,0.5132,0.0,-0.328,-0.328
314,4,0.005,92.3,7.7,0.0,0.7732,0.7732,0.0,-0.139,-0.139
314,5,0.005,71.4,28.6,0.0,1.3788,1.3788,0.0,0.6485,0.6485
314,6,0.005,100.0,0.0,0.0,-0.0,-0.0,0.0,0.0069,0.0069
314,7,0.005,88.2,11.8,0.0,0.952,0.952,0.0,0.0983,0.0983
314,8,0.005,60.0,40.0,10.0,1.9219,1.9219,0.0,1.3163,1.3163
314,9,0.005,86.4,13.6,0.0,1.1191,1.1191,0.0,0.4667,0.4667
314,10,0.005,91.7,8.3,0.0,0.8167,0.8167,0.0,-0.0291,-0.0291
314,11,0.005,95.5,4.5,0.0,0.5304,0.5304,0.0,-0.3729,-0.3729
314,12,0.005,71.4,28.6,14.3,1.3788,1.3788,0.0,0.7211,0.7211
314,13,0.005,100.0,0.0,0.0,-0.0,-0.0,0.0,0.0069,0.0069
314,14,0.005,94.1,5.9,0.0,0.3228,0.3228,0.0,-0.2963,-0.2963
314,15,0.005,71.4,28.6,0.0,1.7783,1.7783,0.0,1.1083,1.1083
314,16,0.005,100.0,0.0,0.0,-0.0,-0.0,0.0,0.0579,0.0579
314,17,0.005,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.5,-0.5
314,18,0.005,83.3,16.7,0.0,0.8167,0.8167,0.0,0.1147,0.1147
314,19,0.005,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.202,-0.202
314,20,0.005,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.5,-0.5
314,21,0.005,63.6,36.4,9.1,1.9363,1.9363,0.0,1.4307,1.4307
314,22,0.005,80.0,20.0,0.0,1.371,1.371,0.0,0.7122,0.7122
314,23,0.005,88.9,11.1,0.0,0.9864,0.9864,0.0,0.4025,0.4025
314,24,0.005,92.3,7.7,7.7,0.7732,0.7732,0.0,-0.1523,-0.1523
314,25,0.005,90.9,9.1,0.0,0.8659,0.8659,0.0,-0.1023,-0.1023
456,1,0.005,82.5,17.5,11.7,1.2891,1.2891,0.0,0.1281,0.1281
456,2,0.005,95.8,4.2,0.0,0.5024,0.5024,0.0,-0.1644,-0.1644
456,3,0.005,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.2912,-0.2912
456,4,0.005,57.1,42.9,0.0,1.9502,1.9502,0.0,1.5025,1.5025
456,5,0.005,86.7,13.3,0.0,0.9056,0.9056,0.0,0.3917,0.3917
456,6,0.005,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.1713,-0.1713
456,7,0.005,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.5,-0.5
456,8,0.005,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.5,-0.5
456,9,0.005,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.5,-0.5
456,10,0.005,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.5,-0.5
456,11,0.005,94.4,5.6,0.0,0.6144,0.6144,0.0,-0.1449,-0.1449
456,12,0.005,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.2593,-0.2593
456,13,0.005,83.3,16.7,0.0,1.0409,1.0409,0.0,0.4123,0.4123
456,14,0.005,84.6,15.4,15.4,1.1451,1.1451,0.0,0.2096,0.2096
456,15,0.005,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.1447,-0.1447
456,16,0.005,71.4,28.6,0.0,1.8424,1.8424,0.0,1.2901,1.2901
456,17,0.005,72.7,27.3,0.0,1.2407,1.2407,0.0,0.6138,0.6138
456,18,0.005,95.5,4.5,0.0,0.5304,0.5304,0.0,-0.173,-0.173
456,19,0.005,94.1,5.9,0.0,0.6402,0.6402,0.0,-0.1298,-0.1298
456,20,0.005,90.0,10.0,0.0,0.469,0.469,0.0,0.0065,0.0065
456,21,0.005,77.8,22.2,0.0,1.4355,1.4355,0.0,0.8329,0.8329
456,22,0.005,100.0,0.0,0.0,-0.0,-0.0,0.0,0.0183,0.0183
456,23,0.005,87.5,12.5,6.2,1.1863,1.1863,0.0,0.3967,0.3967
456,24,0.005,80.0,20.0,0.0,1.371,1.371,0.0,0.6373,0.6373
456,25,0.005,94.1,5.9,0.0,0.6402,0.6402,0.0,-0.0801,-0.0801
789,1,0.005,92.2,7.8,3.5,0.7518,0.7518,0.0,-0.2482,-0.2482
789,2,0.005,89.5,10.5,0.0,0.9332,0.9332,0.0,-0.0945,-0.0945
789,3,0.005,88.0,12.0,0.0,1.0263,1.0263,0.0,-0.1068,-0.1068
789,4,0.005,81.0,19.0,0.0,1.3397,1.3397,0.0,0.6616,0.6616
789,5,0.005,80.0,20.0,0.0,1.2995,1.2995,0.0,0.7426,0.7426
789,6,0.005,76.2,23.8,9.5,1.3223,1.3223,0.0,0.3632,0.3632
789,7,0.005,77.8,22.2,0.0,1.4355,1.4355,0.0,0.5233,0.5233
789,8,0.005,100.0,0.0,0.0,-0.0,-0.0,0.0,0.0183,0.0183
789,9,0.005,85.7,14.3,0.0,1.1488,1.1488,0.0,0.5489,0.5489
789,10,0.005,76.5,23.5,0.0,1.574,1.574,0.0,0.74,0.74
789,11,0.005,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.0052,-0.0052
789,12,0.005,66.7,33.3,0.0,1.8062,1.8062,0.0,1.2743,1.2743
789,13,0.005,81.8,18.2,0.0,1.3093,1.3093,0.0,0.5635,0.5635
789,14,0.005,95.8,4.2,0.0,0.4972,0.4972,0.0,-0.0975,-0.0975
789,15,0.005,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.2927,-0.2927
789,16,0.005,91.3,8.7,8.7,0.7654,0.7654,0.0,-0.1339,-0.1339
789,17,0.005,95.5,4.5,0.0,0.5304,0.5304,0.0,-0.321,-0.321
789,18,0.005,86.4,13.6,4.5,1.2433,1.2433,0.0,0.312,0.312
789,19,0.005,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.1102,-0.1102
789,20,0.005,80.0,20.0,0.0,1.371,1.371,0.0,0.8573,0.8573
789,21,0.005,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.0137,-0.0137
789,22,0.005,71.4,28.6,0.0,1.5567,1.5567,0.0,1.1654,1.1654
789,23,0.005,64.3,35.7,0.0,1.8774,1.8774,0.0,1.0747,1.0747
789,24,0.005,80.0,20.0,0.0,1.1568,1.1568,0.0,0.4895,0.4895
789,25,0.005,71.4,28.6,0.0,1.3788,1.3788,0.0,0.4925,0.4925
999,1,0.005,96.2,3.8,0.0,0.4615,0.4615,0.0,-0.5385,-0.5385
999,2,0.005,89.7,10.3,7.4,0.8929,0.8929,0.0,-0.087,-0.087
999,3,0.005,90.6,9.4,0.0,0.8837,0.8837,0.0,0.0511,0.0511
999,4,0.005,95.0,5.0,0.0,0.569,0.569,0.0,-0.1511,-0.1511
999,5,0.005,93.8,6.2,0.0,0.6686,0.6686,0.0,-0.2978,-0.2978
999,6,0.005,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.2441,-0.2441
999,7,0.005,85.7,14.3,0.0,0.5917,0.5917,0.0,0.0738,0.0738
999,8,0.005,84.0,16.0,8.0,1.2611,1.2611,0.0,0.4828,0.4828
999,9,0.005,88.9,11.1,0.0,0.8031,0.8031,0.0,-0.0185,-0.0185
999,10,0.005,78.6,21.4,14.3,1.4138,1.4138,0.0,0.6701,0.6701
999,11,0.005,83.3,16.7,8.3,1.2516,1.2516,0.0,0.6935,0.6935
999,12,0.005,70.6,29.4,5.9,1.5657,1.5657,0.0,0.7841,0.7841
999,13,0.005,71.4,28.6,0.0,1.4607,1.4607,0.0,0.5745,0.5745
999,14,0.005,81.2,18.8,12.5,1.3716,1.3716,0.0,0.4704,0.4704
999,15,0.005,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.079,-0.079
999,16,0.005,55.6,44.4,0.0,1.9749,1.9749,0.0,1.4915,1.4915
999,17,0.005,90.9,9.1,0.0,0.8659,0.8659,0.0,0.3435,0.3435
999,18,0.005,83.3,16.7,8.3,1.2075,1.2075,0.0,0.2538,0.2538
999,19,0.005,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.1286,-0.1286
999,20,0.005,87.5,12.5,12.5,1.0613,1.0613,0.0,0.4327,0.4327
999,21,0.005,86.7,13.3,0.0,1.1033,1.1033,0.0,0.1195,0.1195
999,22,0.005,63.2,36.8,10.5,1.4618,1.4618,0.0,0.7116,0.7116
999,23,0.005,100.0,0.0,0.0,-0.0,-0.0,0.0,0.0766,0.0766
999,24,0.005,84.6,15.4,7.7,1.352,1.352,0.0,0.6083,0.6083
999,25,0.005,89.5,10.5,10.5,0.4855,0.4855,0.0,0.0484,0.0484
1337,1,0.005,91.3,8.7,7.0,0.755,0.755,0.0,-0.406,-0.406
1337,2,0.005,95.9,4.1,0.0,0.2473,0.2473,0.0,-0.3107,-0.3107
1337,3,0.005,80.0,20.0,0.0,1.2913,1.2913,0.0,0.4722,0.4722
1337,4,0.005,82.4,17.6,0.0,1.3216,1.3216,0.0,0.2225,0.2225
1337,5,0.005,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.0933,-0.0933
1337,6,0.005,87.5,12.5,6.2,0.5436,0.5436,0.0,0.007,0.007
1337,7,0.005,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.2441,-0.2441
1337,8,0.005,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.5,-0.5
1337,9,0.005,75.0,25.0,0.0,1.6131,1.6131,0.0,0.9804,0.9804
1337,10,0.005,84.2,15.8,0.0,1.232,1.232,0.0,0.2611,0.2611
1337,11,0.005,85.2,14.8,11.1,1.2012,1.2012,0.0,0.0734,0.0734
1337,12,0.005,71.4,28.6,0.0,1.1981,1.1981,0.0,0.428,0.428
1337,13,0.005,84.6,15.4,0.0,0.9913,0.9913,0.0,0.4645,0.4645
1337,14,0.005,80.0,20.0,0.0,1.2366,1.2366,0.0,0.3585,0.3585
1337,15,0.005,84.2,15.8,0.0,1.2155,1.2155,0.0,0.4356,0.4356
1337,16,0.005,75.0,25.0,0.0,1.2988,1.2988,0.0,0.753,0.753
1337,17,0.005,84.6,15.4,15.4,1.1982,1.1982,0.0,0.3014,0.3014
1337,18,0.005,78.6,21.4,0.0,1.4138,1.4138,0.0,0.8518,0.8518
1337,19,0.005,83.3,16.7,16.7,1.4047,1.4047,0.0,0.4548,0.4548
1337,20,0.005,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.0631,-0.0631
1337,21,0.005,87.5,12.5,0.0,1.0613,1.0613,0.0,0.4327,0.4327
1337,22,0.005,83.3,16.7,0.0,1.2516,1.2516,0.0,0.3296,0.3296
1337,23,0.005,75.0,25.0,0.0,1.6226,1.6226,0.0,0.8009,0.8009
1337,24,0.005,87.5,12.5,12.5,1.0613,1.0613,0.0,0.285,0.285
1337,25,0.005,78.9,21.1,10.5,1.4832,1.4832,0.0,0.6303,0.6303
2024,1,0.005,90.8,9.2,5.0,0.893,0.893,0.0,-0.268,-0.268
2024,2,0.005,90.4,9.6,0.0,0.9582,0.9582,0.0,-0.1394,-0.1394
2024,3,0.005,94.7,5.3,5.3,0.5907,0.5907,0.0,-0.2419,-0.2419
2024,4,0.005,86.7,13.3,6.7,1.2366,1.2366,0.0,0.3053,0.3053
2024,5,0.005,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.115,-0.115
2024,6,0.005,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.5,-0.5
2024,7,0.005,80.0,20.0,10.0,1.4789,1.4789,0.0,0.7673,0.7673
2024,8,0.005,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.0506,-0.0506
2024,9,0.005,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.5,-0.5
2024,10,0.005,77.8,22.2,22.2,1.3472,1.3472,0.0,0.8254,0.8254
2024,11,0.005,94.4,5.6,0.0,0.6144,0.6144,0.0,-0.1059,-0.1059
2024,12,0.005,81.2,18.8,0.0,1.1995,1.1995,0.0,0.4151,0.4151
2024,13,0.005,88.9,11.1,0.0,0.9864,0.9864,0.0,0.0835,0.0835
2024,14,0.005,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.1519,-0.1519
2024,15,0.005,61.5,38.5,0.0,1.9501,1.9501,0.0,1.4858,1.4858
2024,16,0.005,66.7,33.3,0.0,1.8554,1.8554,0.0,0.7876,0.7876
2024,17,0.005,83.3,16.7,16.7,1.2516,1.2516,0.0,0.6949,0.6949
2024,18,0.005,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.0631,-0.0631
2024,19,0.005,92.9,7.1,7.1,0.7345,0.7345,0.0,0.0091,0.0091
2024,20,0.005,95.2,4.8,4.8,0.549,0.549,0.0,-0.2026,-0.2026
2024,21,0.005,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.2779,-0.2779
2024,22,0.005,77.3,22.7,4.5,1.4568,1.4568,0.0,0.7554,0.7554
