window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini,lw_n_oasis,lw_n_penalty,lw_n_neutral,lw_edge_oo,lw_edge_op,lw_edge_pp,thaw_mean_jaccard,thaw_mean_pressure,thaw_mean_add,thaw_mean_drop
177,4775,3021,3,5,3,1.9853,1,15.5,3002,0,4.58,1.0001,3020.6,19,1.0,83,8,4,1534,0.000617,0.0259,37.2549,176,81.0,0.0124,0.0051,1,0,0,0,0.061111,0.015625,46,0.7443,7.7185,0.3743,29,3,51,778,1239,470,0.0012,0.9988,2872.5,1.8
178,4774,2978,0,0,3,1.9799,1,15.5,4,2955,4.55,0.9872,3016.6,23,1.0,86,8,5,1527,0.000607,0.0274,50.9978,177,79.1,0.0123,0.0053,0,0,0,0,0.061053,0.015625,47,0.7441,7.7796,0.3742,30,4,52,780,1182,449,0.0011,0.9989,2533.9,1.9
179,4774,3043,0,0,3,1.9678,1,15.6,3037,0,4.59,1.0103,3019.8,14,1.0,82,0,4,1497,0.000555,0.0355,29.2276,178,82.1,0.0124,0.0054,0,1,0,0,0.067061,0.015625,47,0.767,7.8466,0.3741,30,3,49,777,1242,501,0.0009,0.9991,2634.0,2.1
180,4774,2972,1,3,3,1.9975,1,15.5,4,2965,4.55,0.9856,3015.3,7,1.0,80,4,6,1497,0.000576,0.0317,13.4228,179,82.9,0.0127,0.0058,0,1,0,0,0.059197,0.015625,48,0.736,7.8932,0.3738,30,3,47,753,1187,494,0.0012,0.9988,2741.8,2.0
181,4773,3005,1,4,3,1.918,1,15.6,4,3001,4.55,0.9969,3014.3,4,1.0,81,1,0,1483,0.000635,0.0283,9.009,180,82.9,0.0123,0.0057,0,0,0,0,0.061002,0.015625,46,0.7439,7.9542,0.3736,31,3,47,755,1193,478,0.0009,0.9991,2959.3,1.7
182,4771,3076,3,5,3,1.9839,2,15.5,3103,0,4.66,1.0301,3023.9,12,1.0,84,5,2,1519,0.000535,0.023,23.9044,181,80.9,0.0122,0.0044,1,0,0,0,0.065134,0.015625,49,0.7601,8.0193,0.3735,31,4,49,802,1199,507,0.001,0.999,2750.7,1.9
183,4771,2922,0,0,3,1.9737,2,15.6,10,2907,4.48,0.9694,3014.2,15,1.0,85,7,6,1548,0.000676,0.0269,26.5306,182,80.9,0.0124,0.0052,0,0,0,0,0.061538,0.015625,52,0.7461,8.0808,0.3732,31,5,49,772,1182,455,0.0012,0.9988,2854.9,1.8
184,4771,2984,0,0,3,1.9416,1,15.4,5,2979,4.61,0.9909,3011.3,5,1.0,83,2,4,1528,0.000569,0.0252,8.9686,183,83.7,0.0121,0.005,0,0,0,0,0.063025,0.015625,50,0.7521,8.1439,0.373,31,4,48,824,1125,476,0.0009,0.9991,2825.4,1.8
185,4768,2995,2,3,3,1.9293,1,15.5,5,2987,4.63,0.9951,3009.8,8,1.0,82,3,4,1508,0.000502,0.0222,8.8865,184,85.7,0.0122,0.0042,0,0,0,0,0.058468,0.015625,48,0.7328,8.1983,0.3729,31,3,48,771,1199,479,0.0011,0.9989,2726.0,1.9
186,4767,3064,1,3,3,1.9078,1,15.5,3087,0,4.54,1.0259,3018.0,9,1.0,81,5,6,1505,0.000551,0.0254,18.4805,185,87.4,0.0131,0.0051,0,0,0,0,0.054688,0.015625,49,0.7143,8.2452,0.3726,31,3,47,773,1225,535,0.0011,0.9989,2757.8,1.9
187,4767,2993,1,5,3,1.6899,2,15.6,18,2975,4.6,0.9925,3015.6,18,1.0,82,7,6,1523,0.000609,0.0263,36.1702,186,85.5,0.0123,0.0048,1,1,0,0,0.052525,0.015625,48,0.7025,8.2916,0.3723,32,3,47,831,1137,487,0.001,0.999,2707.3,1.7
188,4766,3069,1,4,3,1.4681,2,15.4,3104,0,4.66,1.0288,3024.8,8,1.0,83,1,0,1521,0.000617,0.0309,16.129,187,85.5,0.013,0.0055,0,0,0,0,0.067568,0.015625,49,0.7688,8.338,0.372,32,3,48,795,1237,517,0.001,0.999,2725.0,1.9
189,4762,3054,1,4,1,1.5546,2,15.5,3064,0,4.59,1.0141,3029.3,8,1.0,82,1,2,1515,0.000605,0.0223,17.094,188,87.4,0.0126,0.0045,0,0,0,0,0.058704,0.015625,49,0.7338,8.3906,0.3716,31,3,48,774,1194,494,0.001,0.999,2857.8,1.7
190,4761,2962,2,5,1,1.585,2,15.1,11,2951,4.54,0.9799,3022.9,11,1.0,85,6,3,1559,0.000599,0.0249,23.6559,189,85.2,0.0122,0.0048,1,0,0,0,0.060291,0.015625,49,0.7408,8.4259,0.3712,32,3,50,774,1150,470,0.0011,0.9989,2680.5,1.9
191,4761,3065,0,0,3,1.5715,2,15.1,3091,0,4.66,1.0224,3030.0,7,1.0,82,0,3,1559,0.000565,0.0227,14.0281,190,89.2,0.0128,0.0046,0,1,0,0,0.049149,0.015625,49,0.6821,8.46,0.3709,31,3,48,806,1212,499,0.0008,0.9992,2598.6,2.3
192,4761,2944,4,4,3,1.6879,1,15.0,10,2924,4.55,0.9742,3021.8,20,1.0,91,11,2,1573,0.000558,0.0251,41.3223,191,81.3,0.0116,0.0052,0,0,0,0,0.06383,0.015625,50,0.7552,8.5025,0.3704,35,6,50,747,1243,420,0.001,0.999,2641.1,1.9
193,4760,3074,0,0,3,1.7871,1,15.1,3081,0,4.63,1.0219,3028.8,14,1.0,90,3,4,1574,0.000599,0.0259,25.6917,192,83.1,0.0113,0.0052,0,0,0,0,0.053604,0.015625,51,0.7085,8.545,0.3697,34,6,50,832,1182,487,0.0009,0.9991,2833.0,1.8
194,4758,3063,1,5,3,1.8194,1,14.8,3074,0,4.64,1.0168,3034.2,11,1.0,83,1,8,1541,0.000575,0.0211,24.3363,193,88.9,0.0123,0.0048,1,1,0,0,0.05074,0.015625,48,0.6921,8.5852,0.3693,32,4,47,800,1195,489,0.001,0.999,2716.8,1.9
195,4756,2986,0,0,3,1.8458,1,14.7,10,2976,4.58,0.9856,3029.6,10,1.0,84,5,4,1542,0.000544,0.026,21.0084,194,88.8,0.0123,0.005,0,0,0,0,0.054,0.015625,48,0.7106,8.6252,0.3689,32,5,47,790,1098,512,0.0008,0.9992,2713.2,2.1
196,4754,3067,1,5,3,1.898,1,14.6,3073,0,4.67,1.0168,3034.9,13,1.0,83,1,2,1542,0.000565,0.0246,20.2952,195,90.8,0.0129,0.0047,1,0,0,0,0.047368,0.015625,49,0.6701,8.6638,0.3685,33,3,47,793,1254,456,0.0009,0.9991,2865.2,2.0
197,4753,3085,2,5,3,1.8425,1,14.6,3102,0,4.69,1.0232,3042.4,11,1.0,80,2,5,1519,0.000605,0.0261,21.4844,196,94.4,0.0129,0.0052,1,1,0,0,0.063433,0.015625,51,0.7537,8.7272,0.3682,30,4,46,770,1217,502,0.0011,0.9989,2756.7,1.9
198,4751,3017,2,3,3,1.8769,2,14.2,8,3004,4.66,0.9924,3040.0,13,1.0,80,2,2,1510,0.000616,0.0275,24.6407,197,93.7,0.0133,0.0054,0,1,0,0,0.047151,0.015625,50,0.6686,8.7744,0.3679,30,4,46,735,1212,481,0.001,0.999,2775.7,2.1
199,4750,3084,1,4,3,1.8628,2,14.3,3096,0,4.65,1.0202,3046.4,12,1.0,81,5,4,1507,0.000676,0.0264,25.2101,198,91.6,0.0127,0.0051,0,1,0,0,0.052738,0.015625,51,0.7037,8.8068,0.3674,31,4,46,806,1203,521,0.001,0.999,2769.4,1.8
200,4748,3055,0,0,3,1.9067,2,13.9,3055,0,4.68,1.0034,3047.5,3,1.0,80,0,1,1496,0.000511,0.027,6.4935,199,93.5,0.0128,0.0058,0,0,0,0,0.053942,0.015625,50,0.7103,8.8545,0.3672,31,3,46,791,1293,436,0.001,0.999,2781.5,1.8
