window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini,lw_n_oasis,lw_n_penalty,lw_n_neutral,lw_edge_oo,lw_edge_op,lw_edge_pp,thaw_mean_jaccard,thaw_mean_pressure,thaw_mean_add,thaw_mean_drop
177,4763,3065,0,0,3,1.9678,2,15.3,3060,0,4.58,1.0076,3049.8,13,1.0,78,0,1,1463,0.000614,0.0273,28.5088,175,92.6,0.0134,0.0051,0,0,0,0,0.050314,0.015625,47,0.6895,9.7925,0.3817,30,6,42,767,1203,499,0.0011,0.9989,2739.1,2.0
178,4762,3078,3,4,1,1.9784,1,15.4,3089,0,4.59,1.0161,3054.9,15,1.0,80,4,2,1494,0.000623,0.0249,20.7726,176,91.2,0.0132,0.0048,0,0,0,0,0.051625,0.015625,49,0.6973,9.8422,0.3812,30,7,43,838,1203,484,0.001,0.999,2938.9,1.8
179,4759,2993,0,0,1,1.9673,1,16.2,1,2992,4.58,0.9816,3049.0,1,1.0,79,1,2,1479,0.000588,0.0347,0.0,177,92.8,0.0133,0.0066,0,0,0,0,0.059184,0.015625,49,0.736,9.8749,0.3807,29,7,43,769,1174,481,0.001,0.999,2987.8,1.6
180,4758,3068,0,0,0,1.9518,1,15.0,3086,0,4.65,1.011,3052.5,0,1.0,76,0,3,1443,0.000517,0.0291,0.0,178,95.2,0.0136,0.0061,0,2,0,0,0.042506,0.015625,48,0.6324,9.8905,0.3803,29,6,41,752,1264,493,0.0009,0.9991,2983.2,1.9
181,4756,3015,0,0,0,1.9357,1,14.9,0,3015,4.59,0.9889,3049.0,0,1.0,76,0,0,1433,0.000516,0.0249,0.0,179,96.2,0.014,0.005,0,0,0,0,0.051975,0.015625,48,0.6994,9.9321,0.38,29,6,41,765,1191,467,0.001,0.999,2890.8,1.8
182,4753,2983,2,5,1,1.9362,1,14.8,0,2978,4.56,0.9804,3042.7,5,1.0,76,2,2,1436,0.000553,0.0312,11.6009,180,96.9,0.0135,0.0056,1,0,0,0,0.0625,0.015625,46,0.75,9.9611,0.3797,28,6,42,729,1214,488,0.001,0.999,3007.8,1.8
183,4753,2998,1,5,3,1.9457,1,14.9,0,2989,4.57,0.9867,3038.4,9,1.0,77,1,0,1456,0.000538,0.0249,19.4805,181,96.6,0.0137,0.0053,1,0,0,0,0.064449,0.015625,46,0.7576,10.0131,0.3796,28,7,42,772,1188,492,0.001,0.999,2983.9,2.0
184,4752,3027,0,0,3,1.9035,2,14.4,0,3027,4.52,0.9966,3037.3,0,1.0,75,0,2,1450,0.000568,0.029,0.0,182,99.6,0.0137,0.0052,0,0,0,0,0.05383,0.015625,46,0.7097,10.0483,0.3795,28,6,41,769,1204,486,0.001,0.999,2724.5,2.0
185,4750,2927,2,5,3,1.8834,1,14.6,0,2918,4.48,0.967,3026.8,9,1.0,76,4,3,1455,0.000593,0.0287,16.317,183,98.7,0.0138,0.0058,1,1,0,0,0.055188,0.015625,45,0.7169,10.0947,0.3794,30,6,40,780,1148,425,0.0012,0.9988,2871.1,1.5
186,4749,3084,1,4,3,1.9506,1,14.2,3131,0,4.63,1.0322,3037.1,4,1.0,77,1,0,1456,0.000592,0.024,8.2988,184,98.4,0.0131,0.0046,0,0,0,0,0.046092,0.015625,45,0.661,10.1347,0.3793,30,6,41,755,1230,490,0.001,0.999,2705.0,2.0
187,4749,3071,1,5,3,1.9362,2,14.6,3088,0,4.66,1.0178,3042.8,9,1.0,78,1,0,1468,0.000719,0.0422,18.711,185,98.1,0.0129,0.006,1,0,0,0,0.056225,0.015625,45,0.7221,10.1689,0.3789,31,6,41,815,1222,479,0.0009,0.9991,3043.5,1.8
188,4748,2984,0,0,3,1.976,2,14.3,9,2975,4.54,0.9825,3037.2,9,1.0,75,0,3,1467,0.000514,0.0276,21.5311,186,102.8,0.0138,0.0053,0,2,0,0,0.048276,0.015625,45,0.6763,10.2126,0.3788,29,6,40,757,1138,525,0.001,0.999,2837.6,1.9
189,4746,3056,1,5,3,1.9712,1,14.2,3049,0,4.61,1.0103,3040.5,23,1.0,81,10,4,1473,0.000645,0.0269,49.4624,187,95.0,0.0129,0.0054,1,1,0,0,0.049587,0.015625,45,0.6849,10.2332,0.3786,30,8,43,820,1152,468,0.0009,0.9991,2719.7,2.0
190,4746,3016,0,0,3,1.9464,1,13.7,7,2999,4.57,0.9927,3038.2,17,1.0,80,3,4,1486,0.000646,0.0272,32.4544,188,97.1,0.0131,0.0051,0,0,0,0,0.052427,0.015625,46,0.702,10.2701,0.3783,30,7,43,752,1200,470,0.001,0.999,2805.1,1.8
191,4745,2940,1,5,3,1.9299,1,13.6,3,2922,4.53,0.9707,3028.9,18,1.0,83,4,1,1498,0.00064,0.0269,39.2157,189,94.5,0.0127,0.005,1,0,0,0,0.047521,0.015625,46,0.6712,10.297,0.3781,30,8,45,721,1194,475,0.0009,0.9991,2636.5,1.9
192,4745,2978,1,3,3,1.9492,1,13.5,1,2977,4.55,0.9848,3024.0,1,1.0,80,2,5,1509,0.000608,0.0287,0.0,190,99.0,0.0125,0.0047,0,0,0,0,0.055449,0.015625,48,0.7182,10.3371,0.378,31,7,42,761,1180,479,0.001,0.999,2823.0,1.9
193,4743,2993,0,0,3,1.9544,2,13.6,0,2993,4.46,0.9907,3021.1,0,1.0,77,0,3,1485,0.000485,0.0254,0.0,191,103.8,0.0131,0.0045,0,0,0,0,0.044397,0.015625,46,0.6481,10.3815,0.3778,30,7,40,781,1175,487,0.001,0.999,2950.6,1.9
194,4743,2958,0,0,3,1.9628,1,13.5,0,2958,4.45,0.9811,3015.1,0,1.0,76,0,1,1448,0.000486,0.0255,0.0,192,104.4,0.0133,0.0047,0,0,0,0,0.055556,0.015625,44,0.7188,10.4371,0.3776,29,7,40,774,1159,488,0.0008,0.9992,2630.6,2.4
195,4743,3015,1,4,3,1.9289,1,13.5,9,3006,4.55,1.0,3015.0,9,1.0,79,6,3,1487,0.000553,0.0247,18.8235,193,101.4,0.0124,0.005,0,0,0,0,0.042697,0.015625,44,0.634,10.4708,0.3774,29,8,42,772,1193,489,0.001,0.999,2904.2,1.8
196,4742,2991,0,0,3,1.9506,1,13.3,4,2987,4.53,0.9928,3012.8,4,1.0,79,0,0,1472,0.000512,0.0308,9.8522,194,102.4,0.0136,0.0059,0,0,0,0,0.049763,0.015625,44,0.686,10.504,0.3774,29,8,42,794,1167,482,0.0009,0.9991,2830.5,2.1
197,4742,3016,1,5,3,1.8861,1,12.7,3003,0,4.55,1.0013,3013.2,14,1.0,78,6,7,1484,0.000631,0.029,22.0512,195,103.1,0.0136,0.006,1,2,0,0,0.048998,0.015625,43,0.6811,10.5463,0.3772,28,7,43,793,1173,447,0.0009,0.9991,2809.3,2.0
198,4741,2936,2,5,1,1.9242,1,12.4,0,2926,4.44,0.9768,3005.8,10,1.0,79,2,1,1490,0.0006,0.0281,22.1239,196,102.7,0.0133,0.0054,1,0,0,0,0.047516,0.015625,43,0.6712,10.5895,0.3771,28,6,45,779,1154,439,0.001,0.999,2681.2,2.2
199,4740,3004,1,3,3,1.9144,2,12.0,0,2994,4.49,0.9995,3005.6,10,1.0,80,1,0,1495,0.000535,0.0234,22.1729,197,102.4,0.0132,0.0052,0,0,0,0,0.055319,0.015625,43,0.7175,10.632,0.3772,28,6,46,793,1178,479,0.0011,0.9989,2900.2,1.7
200,4738,2944,2,4,3,1.9641,2,12.1,10,2929,4.52,0.9814,2999.8,15,1.0,83,6,3,1523,0.000574,0.0259,29.5276,198,99.6,0.0125,0.0049,0,0,0,0,0.059259,0.015625,45,0.7363,10.6598,0.3769,31,7,45,791,1181,439,0.0009,0.9991,2794.4,1.9
